accession	monosaccharide
G07528DS	dHex
G07529HV	Gal
G07529HV	GlcNAc
G07529HV	Hex
G07529HV	HexNAc
G07529HV	Man
G07532UC	Gal
G07532UC	GalNAc
G07532UC	GlcNAc
G07532UC	Hex
G07532UC	HexNAc
G07532ZA	Gal
G07532ZA	GlcNAc
G07532ZA	Hex
G07532ZA	HexNAc
G07532ZA	Man
G07532ZA	NeuAc
G07532ZA	Sia
G07533UM	Glc
G07533UM	Hex
G07538NX	Fuc
G07538NX	Gal
G07538NX	Glc
G07538NX	Hex
G07538NX	dHex
G07539OP	GlcNAc
G07539OP	HexNAc
G07539OP	NeuAc
G07539OP	Sia
G07543GD	Fuc
G07543GD	Gal
G07543GD	GalNAc
G07543GD	GalNAc+aldi
G07543GD	GlcNAc
G07543GD	Hex
G07543GD	HexNAc
G07543GD	HexNAc+aldi
G07543GD	S
G07543GD	aldi
G07543GD	dHex
G07547GE	GlcNAc
G07547GE	HexNAc
G07549SR	GlcNAc
G07549SR	Hex
G07549SR	HexNAc
G07549SR	Man
G07549SR	dHex
G07550TX	Fuc
G07550TX	GalNAc
G07550TX	GlcNAc
G07550TX	Hex
G07550TX	HexNAc
G07550TX	Man
G07550TX	dHex
G07555OL	Gal
G07555OL	GlcNAc
G07555OL	Hex
G07555OL	HexNAc
G07555OL	Man
G07555OL	NeuAc
G07555OL	Sia
G07558YH	Hex
G07558YH	HexNAc
G07558YH	NeuAc
G07558YH	S
G07558YH	Sia
G07558YH	dHex
G07559SM	Gal
G07559SM	GlcA
G07559SM	Hex
G07559SM	HexA
G07559SM	Pent
G07559SM	S
G07559SM	Xyl
G07564NA	Fuc
G07564NA	Gal
G07564NA	GlcNAc
G07564NA	Hex
G07564NA	HexNAc
G07564NA	Man
G07564NA	dHex
G07568IR	Fuc
G07568IR	Gal
G07568IR	GlcNAc
G07568IR	Hex
G07568IR	HexNAc
G07568IR	Man
G07568IR	dHex
G07569NS	GlcNAc
G07569NS	Hex
G07569NS	HexNAc
G07569NS	Man
G07570WQ	Fuc
G07570WQ	GlcNAc
G07570WQ	Hex
G07570WQ	HexNAc
G07570WQ	Man
G07570WQ	dHex
G07574QU	Fuc
G07574QU	Gal
G07574QU	GlcNAc
G07574QU	Hex
G07574QU	HexNAc
G07574QU	Man
G07574QU	NeuAc
G07574QU	Sia
G07574QU	dHex
G07575HR	Gal
G07575HR	GalNAc
G07575HR	GlcNAc
G07575HR	Hex
G07575HR	HexNAc
G07578MJ	Fuc
G07578MJ	Gal
G07578MJ	GalNAc
G07578MJ	GlcNAc
G07578MJ	Hex
G07578MJ	HexNAc
G07578MJ	dHex
G07581OV	Hex
G07581OV	HexN
G07581OV	HexNAc
G07581OV	Xxx
G07582KM	GalNAc
G07582KM	GlcA
G07582KM	HexA
G07582KM	HexNAc
G07582KM	S
G07584HV	Fuc
G07584HV	Hex
G07584HV	HexNAc
G07584HV	dHex
G07589QZ	Fuc
G07589QZ	Gal
G07589QZ	GlcNAc
G07589QZ	GlcNAc+aldi
G07589QZ	Hex
G07589QZ	HexNAc
G07589QZ	HexNAc+aldi
G07589QZ	Man
G07589QZ	aldi
G07589QZ	dHex
G07591NV	Fuc
G07591NV	Gal
G07591NV	GalNAc
G07591NV	GlcNAc
G07591NV	Hex
G07591NV	HexNAc
G07591NV	Man
G07591NV	NeuAc
G07591NV	S
G07591NV	Sia
G07591NV	dHex
G07593CW	GlcNAc
G07593CW	Hex
G07593CW	HexNAc
G07593CW	Man
G07595HH	GlcNAc
G07595HH	Hex
G07595HH	HexNAc
G07595HH	Man
G07604MU	GlcNAc
G07604MU	Hex
G07604MU	HexNAc
G07604MU	Man
G07610JY	Gal
G07610JY	GalNAc
G07610JY	GlcNAc
G07610JY	Hex
G07610JY	HexNAc
G07613EQ	Glc
G07613EQ	Hex
G07617FP	GlcNAc
G07617FP	Hex
G07617FP	HexNAc
G07617FP	Man
G07619BL	Gal
G07619BL	Glc
G07619BL	GlcNAc
G07619BL	Hex
G07619BL	HexNAc
G07622PC	Fuc
G07622PC	Gal
G07622PC	GalNAc
G07622PC	Glc
G07622PC	Hex
G07622PC	HexNAc
G07622PC	NeuAc
G07622PC	Sia
G07622PC	dHex
G07625WI	Fuc
G07625WI	Gal
G07625WI	GlcNAc
G07625WI	GlcNAc+aldi
G07625WI	Hex
G07625WI	HexNAc
G07625WI	HexNAc+aldi
G07625WI	Man
G07625WI	aldi
G07625WI	dHex
G07626IW	Fuc
G07626IW	Gal
G07626IW	GalNAc
G07626IW	Glc
G07626IW	GlcNAc
G07626IW	Hex
G07626IW	HexNAc
G07626IW	dHex
G07626WD	Glc
G07626WD	GlcNAc
G07626WD	Hex
G07626WD	HexNAc
G07626WD	Man
G07627PO	Gal
G07627PO	GlcNAc
G07627PO	Hex
G07627PO	HexNAc
G07627PO	Man
G07639BG	Fuc
G07639BG	Gal
G07639BG	GalNAc
G07639BG	GlcNAc
G07639BG	Hex
G07639BG	HexNAc
G07639BG	Man
G07639BG	NeuAc
G07639BG	Sia
G07639BG	dHex
G07640EG	Fuc
G07640EG	Gal
G07640EG	GalNAc
G07640EG	GlcNAc
G07640EG	Hex
G07640EG	HexNAc
G07640EG	Man
G07640EG	dHex
G07641UW	Fuc
G07641UW	Gal
G07641UW	Glc
G07641UW	GlcNAc
G07641UW	Hex
G07641UW	HexNAc
G07641UW	NeuAc
G07641UW	Sia
G07641UW	dHex
G07641WS	Fuc
G07641WS	Gal
G07641WS	GalNAc
G07641WS	Hex
G07641WS	HexNAc
G07641WS	dHex
G07642FF	Fuc
G07642FF	Gal
G07642FF	GalNAc
G07642FF	GlcNAc
G07642FF	Hex
G07642FF	HexNAc
G07642FF	Man
G07642FF	NeuAc
G07642FF	Sia
G07642FF	dHex
G07644TA	Fuc
G07644TA	Gal
G07644TA	GlcNAc
G07644TA	Hex
G07644TA	HexNAc
G07644TA	Man
G07644TA	NeuAc
G07644TA	Sia
G07644TA	dHex
G07646UD	Fuc
G07646UD	Gal
G07646UD	GalNAc
G07646UD	GlcNAc
G07646UD	Hex
G07646UD	HexNAc
G07646UD	dHex
G07646VR	Glc
G07646VR	Hex
G07646VR	Pent
G07646VR	Xyl
G07654FU	Gal
G07654FU	GlcNAc
G07654FU	Hex
G07654FU	HexNAc
G07654FU	Man
G07654VI	Fuc
G07654VI	Gal
G07654VI	GlcN
G07654VI	Hex
G07654VI	HexN
G07654VI	dHex
G07659LW	Gal
G07659LW	Glc
G07659LW	Hex
G07659LW	Man
G07665ZE	Gal
G07665ZE	GalNAc
G07665ZE	Hex
G07665ZE	HexNAc
G07665ZE	NeuAc
G07665ZE	Sia
G07666IB	GlcNAc
G07666IB	Hex
G07666IB	HexNAc
G07666IB	Man
G07668UR	Fuc
G07668UR	Gal
G07668UR	GlcNAc
G07668UR	Hex
G07668UR	HexNAc
G07668UR	Man
G07668UR	dHex
G07669FN	Gal
G07669FN	GlcNAc
G07669FN	GlcNAc+aldi
G07669FN	Hex
G07669FN	HexNAc
G07669FN	HexNAc+aldi
G07669FN	Man
G07669FN	aldi
G07670VS	GlcNAc
G07670VS	HexNAc
G07672VG	Fuc
G07672VG	GlcNAc
G07672VG	Hex
G07672VG	HexNAc
G07672VG	Man
G07672VG	dHex
G07674LF	Fuc
G07674LF	GlcNAc
G07674LF	Hex
G07674LF	HexNAc
G07674LF	Man
G07674LF	dHex
G07675FU	Gal
G07675FU	GlcNAc
G07675FU	Hex
G07675FU	HexNAc
G07675FU	Man
G07675FU	NeuAc
G07675FU	Sia
G07675NG	Fuc
G07675NG	Gal
G07675NG	GlcNAc
G07675NG	Hex
G07675NG	HexNAc
G07675NG	NeuAc
G07675NG	Sia
G07675NG	dHex
G07676GT	Fuc
G07676GT	Gal
G07676GT	GalNAc
G07676GT	GlcNAc
G07676GT	Hex
G07676GT	HexNAc
G07676GT	dHex
G07677VL	Gal
G07677VL	GalNAc
G07677VL	GlcNAc
G07677VL	Hex
G07677VL	HexNAc
G07677VL	NeuAc
G07677VL	Sia
G07680YZ	GalNAc
G07680YZ	GlcNAc
G07680YZ	Hex
G07680YZ	HexNAc
G07680YZ	Man
G07681KR	Fuc
G07681KR	Gal
G07681KR	GalNAc
G07681KR	GlcNAc
G07681KR	GlcNAc+aldi
G07681KR	Hex
G07681KR	HexNAc
G07681KR	HexNAc+aldi
G07681KR	Man
G07681KR	aldi
G07681KR	dHex
G07682NT	GlcNAc
G07682NT	Hex
G07682NT	HexNAc
G07682NT	Man
G07682PQ	Fuc
G07682PQ	Gal
G07682PQ	GlcNAc
G07682PQ	Hex
G07682PQ	HexNAc
G07682PQ	Man
G07682PQ	dHex
G07689ET	Gal
G07689ET	GalNAc
G07689ET	GalNAc+aldi
G07689ET	GlcNAc
G07689ET	Hex
G07689ET	HexNAc
G07689ET	HexNAc+aldi
G07689ET	NeuAc
G07689ET	Sia
G07689ET	aldi
G07690SS	Xxx
G07692KY	Fuc
G07692KY	Gal
G07692KY	GalNAc
G07692KY	GlcNAc
G07692KY	Hex
G07692KY	HexNAc
G07692KY	dHex
G07695IB	Fuc
G07695IB	Gal
G07695IB	GalNAc
G07695IB	GalNAc+aldi
G07695IB	GlcNAc
G07695IB	Hex
G07695IB	HexNAc
G07695IB	HexNAc+aldi
G07695IB	aldi
G07695IB	dHex
G07695ZT	Fuc
G07695ZT	Gal
G07695ZT	GlcNAc
G07695ZT	Hex
G07695ZT	HexNAc
G07695ZT	Man
G07695ZT	dHex
G07696MJ	Hex
G07696MJ	Man
G07696SY	Gal
G07696SY	GlcNAc
G07696SY	Hex
G07696SY	HexNAc
G07696SY	Man
G07696SY	NeuAc
G07696SY	S
G07696SY	Sia
G07699XI	Gal
G07699XI	GlcNAc
G07699XI	Hex
G07699XI	HexNAc
G07699XI	Man
G07700RW	Gal
G07700RW	GlcNAc
G07700RW	GlcNAc+aldi
G07700RW	Hex
G07700RW	HexNAc
G07700RW	HexNAc+aldi
G07700RW	aldi
G07703ST	Fuc
G07703ST	Gal
G07703ST	GlcNAc
G07703ST	Hex
G07703ST	HexNAc
G07703ST	Man
G07703ST	NeuAc
G07703ST	Sia
G07703ST	dHex
G07707ZV	GalNAc
G07707ZV	HexNAc
G07707ZV	NeuAc
G07707ZV	Sia
G07709IM	Gal
G07709IM	GlcNAc
G07709IM	Hex
G07709IM	HexNAc
G07709IM	S
G07714HL	Fuc
G07714HL	Gal
G07714HL	GlcNAc
G07714HL	Hex
G07714HL	HexNAc
G07714HL	Man
G07714HL	dHex
G07714MB	Gal
G07714MB	Glc
G07714MB	GlcNAc
G07714MB	Hex
G07714MB	HexNAc
G07717DI	Fuc
G07717DI	Gal
G07717DI	GlcNAc
G07717DI	Hex
G07717DI	HexNAc
G07717DI	Man
G07717DI	dHex
G07717JX	Fuc
G07717JX	Hex
G07717JX	HexNAc
G07717JX	NeuAc
G07717JX	Sia
G07717JX	dHex
G07719CD	Gal
G07719CD	GalNAc
G07719CD	GalNAc+aldi
G07719CD	GlcNAc
G07719CD	Hex
G07719CD	HexNAc
G07719CD	HexNAc+aldi
G07719CD	NeuAc
G07719CD	Sia
G07719CD	aldi
G07723MS	Fuc
G07723MS	GlcNAc
G07723MS	Hex
G07723MS	HexNAc
G07723MS	Man
G07723MS	dHex
G07737CN	GlcNAc
G07737CN	Hex
G07737CN	HexNAc
G07737CN	Man
G07737WD	Hex
G07737WD	HexNAc
G07737WD	NeuAc
G07737WD	Sia
G07737WD	dHex
G07741OQ	Gal
G07741OQ	GalNAc
G07741OQ	Glc
G07741OQ	Hex
G07741OQ	HexNAc
G07744UX	GalNAc
G07744UX	HexNAc
G07744UX	S
G07744UX	Xxx
G07748HG	Fuc
G07748HG	GlcNAc
G07748HG	GlcNAc+aldi
G07748HG	Hex
G07748HG	HexNAc
G07748HG	HexNAc+aldi
G07748HG	Man
G07748HG	aldi
G07748HG	dHex
G07752LC	Fuc
G07752LC	Gal
G07752LC	GlcNAc
G07752LC	Hex
G07752LC	HexNAc
G07752LC	Man
G07752LC	dHex
G07755XJ	Fuc
G07755XJ	Hex
G07755XJ	HexNAc
G07755XJ	dHex
G07764QX	Hex
G07764QX	HexNAc
G07764QX	NeuAc
G07764QX	NeuGc
G07764QX	Sia
G07767MC	Fuc
G07767MC	Gal
G07767MC	GlcNAc
G07767MC	Hex
G07767MC	HexNAc
G07767MC	Man
G07767MC	NeuAc
G07767MC	Sia
G07767MC	dHex
G07772WU	HexA
G07772WU	S
G07772WU	Xxx
G07781GN	Hex
G07781GN	HexNAc
G07781GN	NeuGc
G07781GN	Sia
G07781GN	dHex
G07782MN	Gal
G07782MN	GalNAc
G07782MN	GlcA
G07782MN	Hex
G07782MN	HexA
G07782MN	HexNAc
G07782MN	Pent
G07782MN	S
G07782MN	Xxx
G07782MN	Xyl
G07783DH	Gal
G07783DH	GlcNAc
G07783DH	Hex
G07783DH	HexNAc
G07783DH	Man
G07783DH	NeuAc
G07783DH	Sia
G07784RW	Fuc
G07784RW	Gal
G07784RW	GalNAc
G07784RW	GlcNAc
G07784RW	Hex
G07784RW	HexNAc
G07784RW	dHex
G07799LX	Hex
G07799LX	HexNAc
G07799LX	NeuAc
G07799LX	Sia
G07799LX	dHex
G07800ED	Fuc
G07800ED	Gal
G07800ED	GlcNAc
G07800ED	Hex
G07800ED	HexNAc
G07800ED	Man
G07800ED	dHex
G07802IC	Fuc
G07802IC	Gal
G07802IC	GlcNAc
G07802IC	Hex
G07802IC	HexNAc
G07802IC	Man
G07802IC	NeuAc
G07802IC	S
G07802IC	Sia
G07802IC	dHex
G07804PO	Fuc
G07804PO	Gal
G07804PO	GalNAc
G07804PO	GlcNAc
G07804PO	Hex
G07804PO	HexNAc
G07804PO	Man
G07804PO	NeuAc
G07804PO	Sia
G07804PO	dHex
G07810DU	Fuc
G07810DU	Gal
G07810DU	GlcNAc
G07810DU	Hex
G07810DU	HexNAc
G07810DU	Man
G07810DU	dHex
G07810QS	Hex
G07810QS	HexNAc
G07810QS	NeuAc
G07810QS	Sia
G07810SB	Glc
G07810SB	GlcNAc
G07810SB	Hex
G07810SB	HexNAc
G07815PK	Fuc
G07815PK	Gal
G07815PK	GlcNAc
G07815PK	Hex
G07815PK	HexNAc
G07815PK	Man
G07815PK	dHex
G07817HH	Fuc
G07817HH	Gal
G07817HH	GlcNAc
G07817HH	GlcNAc+aldi
G07817HH	Hex
G07817HH	HexNAc
G07817HH	HexNAc+aldi
G07817HH	Man
G07817HH	NeuAc
G07817HH	Sia
G07817HH	aldi
G07817HH	dHex
G07819HC	Gal
G07819HC	GalNAc
G07819HC	GlcNAc
G07819HC	Hex
G07819HC	HexNAc
G07819HC	NeuAc
G07819HC	Sia
G07819QF	Gal
G07819QF	Hex
G07822HH	Fuc
G07822HH	Gal
G07822HH	Glc
G07822HH	GlcNAc
G07822HH	Hex
G07822HH	HexNAc
G07822HH	NeuAc
G07822HH	Sia
G07822HH	dHex
G07829JQ	Fuc
G07829JQ	Gal
G07829JQ	GlcNAc
G07829JQ	Hex
G07829JQ	HexNAc
G07829JQ	Man
G07829JQ	S
G07829JQ	dHex
G07831RZ	GlcNAc
G07831RZ	Hex
G07831RZ	HexNAc
G07831RZ	Man
G07835SR	Gal
G07835SR	Glc
G07835SR	GlcNAc
G07835SR	Hex
G07835SR	HexNAc
G07835SR	NeuAc
G07835SR	Sia
G07842DQ	Gal
G07842DQ	GlcNAc
G07842DQ	Hex
G07842DQ	HexNAc
G07842DQ	Man
G07842DQ	NeuAc
G07842DQ	Sia
G07850CZ	Fuc
G07850CZ	Gal
G07850CZ	GlcNAc
G07850CZ	Hex
G07850CZ	HexNAc
G07850CZ	Man
G07850CZ	dHex
G07860ZO	GlcNAc
G07860ZO	Hex
G07860ZO	HexNAc
G07860ZO	Man
G07863BE	Fuc
G07863BE	Gal
G07863BE	Glc
G07863BE	GlcNAc
G07863BE	Hex
G07863BE	HexNAc
G07863BE	dHex
G07863NE	GalNAc
G07863NE	GlcNAc
G07863NE	Hex
G07863NE	HexNAc
G07863NE	Man
G07865ET	Fuc
G07865ET	Gal
G07865ET	GlcNAc
G07865ET	Hex
G07865ET	HexNAc
G07865ET	Man
G07865ET	dHex
G07865UJ	Hex
G07865UJ	HexNAc
G07869UA	Fuc
G07869UA	Gal
G07869UA	GalNAc
G07869UA	GlcNAc
G07869UA	Hex
G07869UA	HexNAc
G07869UA	dHex
G07875AD	GlcNAc
G07875AD	GlcNAc+aldi
G07875AD	Hex
G07875AD	HexNAc
G07875AD	HexNAc+aldi
G07875AD	Man
G07875AD	aldi
G07885PS	Fuc
G07885PS	Gal
G07885PS	GlcNAc
G07885PS	Hex
G07885PS	HexNAc
G07885PS	Man
G07885PS	NeuAc
G07885PS	Sia
G07885PS	dHex
G07887XY	Gal
G07887XY	GlcNAc
G07887XY	Hex
G07887XY	HexNAc
G07887XY	Man
G07888AF	Fuc
G07888AF	Hex
G07888AF	HexNAc
G07888AF	dHex
G07888KH	Hex
G07888KH	dHex
G07891AD	Hex
G07891AD	Man
G07892IF	Fuc
G07892IF	Gal
G07892IF	GlcNAc
G07892IF	Hex
G07892IF	HexNAc
G07892IF	Man
G07892IF	dHex
G07900JQ	Hex
G07900JQ	HexNAc
G07900TP	Hex
G07900TP	HexNAc
G07900TP	NeuGc
G07900TP	Sia
G07900TP	dHex
G07904XW	Fuc
G07904XW	Gal
G07904XW	GalNAc
G07904XW	Hex
G07904XW	HexNAc
G07904XW	dHex
G07906WF	GalNAc
G07906WF	GlcNAc
G07906WF	Hex
G07906WF	HexNAc
G07906WF	Man
G07920KW	Hex
G07920KW	HexNAc
G07920KW	HexNAc+aldi
G07920KW	S
G07920KW	aldi
G07920XA	Fuc
G07920XA	Gal
G07920XA	GlcNAc
G07920XA	Hex
G07920XA	HexNAc
G07920XA	Man
G07920XA	dHex
G07920ZX	Fuc
G07920ZX	Gal
G07920ZX	GlcNAc
G07920ZX	Hex
G07920ZX	HexNAc
G07920ZX	Man
G07920ZX	NeuAc
G07920ZX	Sia
G07920ZX	dHex
G07921VN	Gal
G07921VN	GlcNAc
G07921VN	Hex
G07921VN	HexNAc
G07921VN	Man
G07922MT	Fuc
G07922MT	Gal
G07922MT	GlcNAc
G07922MT	Hex
G07922MT	HexNAc
G07922MT	Man
G07922MT	dHex
G07923CD	Gal
G07923CD	GlcNAc
G07923CD	Hex
G07923CD	HexNAc
G07925NB	GlcNAc
G07925NB	Hex
G07925NB	HexNAc
G07925NB	Man
G07927YP	Fuc
G07927YP	Gal
G07927YP	GlcNAc
G07927YP	Hex
G07927YP	HexNAc
G07927YP	Man
G07927YP	dHex
G07929VT	Gal
G07929VT	GlcNAc
G07929VT	Hex
G07929VT	HexNAc
G07929VT	Man
G07930SC	Hex
G07930SC	HexNAc
G07930SC	dHex
G07932PU	Gal
G07932PU	GalNAc
G07932PU	GlcNAc
G07932PU	Hex
G07932PU	HexNAc
G07937JG	Hex
G07937JG	HexNAc
G07937JG	NeuGc
G07937JG	Sia
G07940ON	GlcNAc
G07940ON	Hex
G07940ON	HexNAc
G07940ON	Man
G07940ON	NeuGc
G07940ON	Sia
G07940ON	dHex
G07943FD	Fuc
G07943FD	Gal
G07943FD	GalNAc
G07943FD	GlcNAc
G07943FD	Hex
G07943FD	HexNAc
G07943FD	dHex
G07947TY	Fuc
G07947TY	Gal
G07947TY	GlcNAc
G07947TY	Hex
G07947TY	HexNAc
G07947TY	Man
G07947TY	dHex
G07957RU	GlcNAc
G07957RU	Hex
G07957RU	HexNAc
G07957RU	Man
G07971YJ	GlcNAc
G07971YJ	GlcNAc+aldi
G07971YJ	Hex
G07971YJ	HexNAc
G07971YJ	HexNAc+aldi
G07971YJ	Man
G07971YJ	aldi
G07975HS	Gal
G07975HS	GlcNAc
G07975HS	Hex
G07975HS	HexNAc
G07975HS	Man
G07975HS	NeuAc
G07975HS	Sia
G07978HT	Fuc
G07978HT	Gal
G07978HT	Glc
G07978HT	GlcNAc
G07978HT	Hex
G07978HT	HexNAc
G07978HT	dHex
G07982BU	Fuc
G07982BU	GalNAc
G07982BU	GlcNAc
G07982BU	Hex
G07982BU	HexNAc
G07982BU	Man
G07982BU	dHex
G07982LO	Gal
G07982LO	GalNAc
G07982LO	GlcNAc
G07982LO	Hex
G07982LO	HexNAc
G07982RO	GlcNAc
G07982RO	HexNAc
G07986NM	Gal
G07986NM	GlcNAc
G07986NM	Hex
G07986NM	HexNAc
G07986NM	Man
G07986NM	NeuAc
G07986NM	Sia
G07988QE	Fuc
G07988QE	Gal
G07988QE	GalNAc
G07988QE	Hex
G07988QE	HexNAc
G07988QE	dHex
G07990UY	Gal
G07990UY	GlcNAc
G07990UY	GlcNAc+aldi
G07990UY	Hex
G07990UY	HexNAc
G07990UY	HexNAc+aldi
G07990UY	Man
G07990UY	NeuAc
G07990UY	Sia
G07990UY	aldi
G07995UK	Gal
G07995UK	GalNAc
G07995UK	GalNAc+aldi
G07995UK	GlcNAc
G07995UK	Hex
G07995UK	HexNAc
G07995UK	HexNAc+aldi
G07995UK	S
G07995UK	aldi
G07995VK	Gal
G07995VK	GlcNAc
G07995VK	Hex
G07995VK	HexNAc
G07995VK	Man
G07995VK	NeuAc
G07995VK	Sia
G07997TN	Fuc
G07997TN	Gal
G07997TN	GlcNAc
G07997TN	GlcNAc+aldi
G07997TN	Hex
G07997TN	HexNAc
G07997TN	HexNAc+aldi
G07997TN	Man
G07997TN	aldi
G07997TN	dHex
G08005PG	Fuc
G08005PG	Gal
G08005PG	GlcNAc
G08005PG	GlcNAc+aldi
G08005PG	Hex
G08005PG	HexNAc
G08005PG	HexNAc+aldi
G08005PG	Man
G08005PG	NeuAc
G08005PG	Sia
G08005PG	aldi
G08005PG	dHex
G08009WT	GalNAc
G08009WT	GlcA
G08009WT	HexA
G08009WT	HexNAc
G08009WT	S
G08011QI	Fuc
G08011QI	GlcNAc
G08011QI	Hex
G08011QI	HexNAc
G08011QI	Man
G08011QI	dHex
G08012BR	Fuc
G08012BR	Gal
G08012BR	Hex
G08012BR	dHex
G08016RU	Hex
G08016RU	Man
G08016YO	Fuc
G08016YO	Gal
G08016YO	GalNAc
G08016YO	GalNAc+aldi
G08016YO	GlcNAc
G08016YO	Hex
G08016YO	HexNAc
G08016YO	HexNAc+aldi
G08016YO	aldi
G08016YO	dHex
G08017ND	Gal
G08017ND	GalNAc
G08017ND	GlcNAc
G08017ND	Hex
G08017ND	HexNAc
G08017RF	Gal
G08017RF	GlcA
G08017RF	Hex
G08017RF	HexA
G08017RF	Pent
G08017RF	S
G08017RF	Xyl
G08018ED	Fuc
G08018ED	Gal
G08018ED	GlcNAc
G08018ED	Hex
G08018ED	HexNAc
G08018ED	Man
G08018ED	dHex
G08026DE	Hex
G08026DE	HexNAc
G08026DE	dHex
G08027ZQ	Fuc
G08027ZQ	Gal
G08027ZQ	GlcA
G08027ZQ	GlcNAc
G08027ZQ	Hex
G08027ZQ	HexA
G08027ZQ	HexNAc
G08027ZQ	Man
G08027ZQ	S
G08027ZQ	dHex
G08041YY	Gal
G08041YY	GlcNAc
G08041YY	Hex
G08041YY	HexNAc
G08041YY	Man
G08043ID	Fuc
G08043ID	Gal
G08043ID	GlcNAc
G08043ID	Hex
G08043ID	HexNAc
G08043ID	Man
G08043ID	dHex
G08046LM	Fuc
G08046LM	Gal
G08046LM	GalNAc
G08046LM	GalNAc+aldi
G08046LM	GlcNAc
G08046LM	Hex
G08046LM	HexNAc
G08046LM	HexNAc+aldi
G08046LM	NeuAc
G08046LM	Sia
G08046LM	aldi
G08046LM	dHex
G08053IV	Fuc
G08053IV	Gal
G08053IV	GalNAc
G08053IV	Glc
G08053IV	Hex
G08053IV	HexNAc
G08053IV	NeuGc
G08053IV	Sia
G08053IV	dHex
G08055MG	Fuc
G08055MG	Gal
G08055MG	GalNAc
G08055MG	GalNAc+aldi
G08055MG	GlcNAc
G08055MG	Hex
G08055MG	HexNAc
G08055MG	HexNAc+aldi
G08055MG	aldi
G08055MG	dHex
G08059ZN	Fuc
G08059ZN	Gal
G08059ZN	GalNAc
G08059ZN	GlcNAc
G08059ZN	Hex
G08059ZN	HexNAc
G08059ZN	NeuAc
G08059ZN	S
G08059ZN	Sia
G08059ZN	dHex
G08060JF	Glc
G08060JF	GlcNAc
G08060JF	Hex
G08060JF	HexNAc
G08060JF	Man
G08060KQ	Gal
G08060KQ	Glc
G08060KQ	Hex
G08062CY	Gal
G08062CY	GlcNAc
G08062CY	Hex
G08062CY	HexNAc
G08062CY	Man
G08062SX	Gal
G08062SX	GalNAc
G08062SX	GlcA
G08062SX	Hex
G08062SX	HexA
G08062SX	HexNAc
G08062SX	Pent
G08062SX	S
G08062SX	Xxx
G08062SX	Xyl
G08062SX	aldi
G08064FX	Hex
G08064FX	Man
G08064PD	Gal
G08064PD	GlcNAc
G08064PD	Hex
G08064PD	HexNAc
G08066KX	Gal
G08066KX	GlcNAc
G08066KX	GlcNAc+aldi
G08066KX	Hex
G08066KX	HexNAc
G08066KX	HexNAc+aldi
G08066KX	aldi
G08076GP	Gal
G08076GP	GlcNAc
G08076GP	Hex
G08076GP	HexNAc
G08076GP	Man
G08078GR	Hex
G08078GR	HexNAc
G08078GR	NeuAc
G08078GR	Sia
G08078GR	dHex
G08078RH	Fuc
G08078RH	Gal
G08078RH	GlcNAc
G08078RH	Hex
G08078RH	HexNAc
G08078RH	Man
G08078RH	dHex
G08079IN	Gal
G08079IN	GlcNAc
G08079IN	Hex
G08079IN	HexNAc
G08079IN	NeuAc
G08079IN	Sia
G08082XD	GalNAc
G08082XD	GlcNAc
G08082XD	HexNAc
G08082XD	NeuAc
G08082XD	S
G08082XD	Sia
G08083HB	Fuc
G08083HB	GalNAc
G08083HB	GlcNAc
G08083HB	HexNAc
G08083HB	dHex
G08096ND	GlcNAc
G08096ND	Hex
G08096ND	HexNAc
G08096ND	Man
G08107BH	Gal
G08107BH	Glc
G08107BH	Hex
G08107SW	Fuc
G08107SW	Gal
G08107SW	GalNAc
G08107SW	GlcNAc
G08107SW	Hex
G08107SW	HexNAc
G08107SW	dHex
G08110WX	Hex
G08110WX	HexNAc
G08110WX	NeuAc
G08110WX	Sia
G08110WX	dHex
G08111FJ	Fuc
G08111FJ	Gal
G08111FJ	GlcNAc
G08111FJ	Hex
G08111FJ	HexNAc
G08111FJ	Man
G08111FJ	dHex
G08113XU	Fuc
G08113XU	Gal
G08113XU	GlcNAc
G08113XU	Hex
G08113XU	HexNAc
G08113XU	Man
G08113XU	dHex
G08116AL	Fuc
G08116AL	Gal
G08116AL	GalNAc
G08116AL	GlcNAc
G08116AL	Hex
G08116AL	HexNAc
G08116AL	dHex
G08124HH	Glc
G08124HH	Hex
G08124HH	Pent
G08124HH	Xxx
G08124HH	Xyl
G08126NH	Fuc
G08126NH	GlcNAc
G08126NH	HexNAc
G08126NH	dHex
G08126QR	Fuc
G08126QR	GlcNAc
G08126QR	Hex
G08126QR	HexNAc
G08126QR	Man
G08126QR	dHex
G08126ZF	Xxx
G08130NB	Fuc
G08130NB	Gal
G08130NB	GlcNAc
G08130NB	Hex
G08130NB	HexNAc
G08130NB	Man
G08130NB	dHex
G08131WI	Gal
G08131WI	GalNAc
G08131WI	GlcNAc
G08131WI	Hex
G08131WI	HexNAc
G08131WI	NeuAc
G08131WI	Sia
G08132AH	Gal
G08132AH	GlcNAc
G08132AH	Hex
G08132AH	HexNAc
G08132AH	Man
G08132AH	NeuAc
G08132AH	Sia
G08137JI	GlcNAc
G08137JI	Hex
G08137JI	HexNAc
G08137JI	Man
G08138OC	Hex
G08138OC	HexNAc
G08138OC	NeuAc
G08138OC	Sia
G08138OC	dHex
G08140FC	Gal
G08140FC	GalNAc
G08140FC	GalNAc+aldi
G08140FC	GlcNAc
G08140FC	Hex
