accession	monosaccharide	count
G54509QP	Fuc	1
G54509QP	GlcNAc	2
G54509QP	Hex	3
G54509QP	HexNAc	2
G54509QP	Man	3
G54509QP	Pent	1
G54509QP	Xyl	1
G54509QP	dHex	1
G54511PJ	*	8
G54511PJ	Gal	3
G54511PJ	GalNAc	2
G54511PJ	Glc	1
G54511PJ	GlcNAc	1
G54511PJ	Hex	4
G54511PJ	HexNAc	3
G54511PJ	NeuAc	1
G54511PJ	Sia	1
G54511RE	*	5
G54511RE	Hex	5
G54511RE	Man	5
G54513OG	*	18
G54513OG	Fuc	1
G54513OG	Gal	4
G54513OG	GlcNAc	6
G54513OG	Hex	7
G54513OG	HexNAc	6
G54513OG	Man	3
G54513OG	NeuAc	4
G54513OG	Sia	4
G54513OG	dHex	1
G54515XW	*	5
G54515XW	GalNAc	2
G54515XW	Glc	1
G54515XW	GlcNAc	1
G54515XW	Hex	2
G54515XW	HexNAc	3
G54515XW	Man	1
G54533TM	*	12
G54533TM	Fuc	1
G54533TM	Gal	3
G54533TM	GlcNAc	4
G54533TM	Hex	6
G54533TM	HexNAc	4
G54533TM	Man	3
G54533TM	NeuGc	1
G54533TM	Sia	1
G54533TM	dHex	1
G54536PT	*	19
G54536PT	Fuc	1
G54536PT	Gal	6
G54536PT	GlcNAc	9
G54536PT	Hex	9
G54536PT	HexNAc	9
G54536PT	Man	3
G54536PT	dHex	1
G54542VV	*	6
G54542VV	Fuc	2
G54542VV	Gal	2
G54542VV	GalNAc	1
G54542VV	GalNAc+aldi	1
G54542VV	GlcNAc	1
G54542VV	Hex	2
G54542VV	HexNAc	2
G54542VV	HexNAc+aldi	1
G54542VV	aldi	1
G54542VV	dHex	2
G54552DT	*	9
G54552DT	GalNAc	2
G54552DT	GlcNAc	4
G54552DT	Hex	3
G54552DT	HexNAc	6
G54552DT	Man	3
G54552DT	S	2
G54553CA	*	3
G54553CA	Gal	1
G54553CA	GlcNAc	1
G54553CA	Hex	2
G54553CA	HexNAc	1
G54553CA	Man	1
G54553CA	S	1
G54555CN	*	5
G54555CN	Fuc	1
G54555CN	Gal	1
G54555CN	GalNAc	1
G54555CN	GalNAc+aldi	1
G54555CN	GlcNAc	1
G54555CN	Hex	1
G54555CN	HexNAc	2
G54555CN	HexNAc+aldi	1
G54555CN	NeuAc	1
G54555CN	Sia	1
G54555CN	aldi	1
G54555CN	dHex	1
G54555OW	*	11
G54555OW	Gal	2
G54555OW	GlcNAc	4
G54555OW	Hex	5
G54555OW	HexNAc	4
G54555OW	Man	3
G54555OW	NeuAc	2
G54555OW	Sia	2
G54556EG	*	10
G54556EG	Fuc	1
G54556EG	Gal	2
G54556EG	GlcNAc	3
G54556EG	Hex	6
G54556EG	HexNAc	3
G54556EG	Man	4
G54556EG	dHex	1
G54560PX	*	5
G54560PX	Fuc	1
G54560PX	GalNAc	1
G54560PX	GalNAc+aldi	1
G54560PX	Hex	1
G54560PX	HexNAc	2
G54560PX	HexNAc+aldi	1
G54560PX	NeuAc	1
G54560PX	Sia	1
G54560PX	aldi	1
G54560PX	dHex	1
G54560ZD	*	19
G54560ZD	Fuc	2
G54560ZD	Gal	4
G54560ZD	GlcNAc	6
G54560ZD	Hex	7
G54560ZD	HexNAc	6
G54560ZD	Man	3
G54560ZD	NeuAc	4
G54560ZD	Sia	4
G54560ZD	dHex	2
G54561II	*	6
G54561II	Fuc	1
G54561II	Gal	2
G54561II	GalNAc	1
G54561II	GlcNAc	2
G54561II	Hex	2
G54561II	HexNAc	3
G54561II	dHex	1
G54567CI	*	10
G54567CI	Hex	3
G54567CI	HexNAc	5
G54567CI	NeuAc	2
G54567CI	Sia	2
G54567NU	*	5
G54567NU	Gal	2
G54567NU	GalNAc	1
G54567NU	GlcNAc	2
G54567NU	Hex	2
G54567NU	HexNAc	3
G54577VR	*	17
G54577VR	Fuc	3
G54577VR	Hex	7
G54577VR	HexNAc	6
G54577VR	NeuAc	1
G54577VR	Sia	1
G54577VR	dHex	3
G54578EI	*	9
G54578EI	Fuc	1
G54578EI	GlcNAc	5
G54578EI	Hex	3
G54578EI	HexNAc	5
G54578EI	Man	3
G54578EI	dHex	1
G54578OZ	*	9
G54578OZ	Fuc	1
G54578OZ	Gal	3
G54578OZ	GalNAc	1
G54578OZ	GlcNAc	2
G54578OZ	Hex	3
G54578OZ	HexNAc	3
G54578OZ	NeuAc	2
G54578OZ	Sia	2
G54578OZ	dHex	1
G54584ER	*	14
G54584ER	Gal	4
G54584ER	GlcNAc	6
G54584ER	Hex	7
G54584ER	HexNAc	6
G54584ER	Man	3
G54584ER	NeuAc	1
G54584ER	Sia	1
G54584SU	*	11
G54584SU	Fuc	2
G54584SU	Gal	2
G54584SU	GlcNAc	4
G54584SU	Hex	5
G54584SU	HexNAc	4
G54584SU	Man	3
G54584SU	dHex	2
G54585VU	*	6
G54585VU	Fuc	1
G54585VU	Gal	3
G54585VU	Glc	1
G54585VU	GlcNAc	1
G54585VU	Hex	4
G54585VU	HexNAc	1
G54585VU	dHex	1
G54586OE	*	15
G54586OE	Gal	4
G54586OE	GalNAc	1
G54586OE	GlcNAc	6
G54586OE	Hex	7
G54586OE	HexNAc	7
G54586OE	Man	3
G54586OE	NeuAc	1
G54586OE	S	3
G54586OE	Sia	1
G54590FS	*	16
G54590FS	Fuc	1
G54590FS	Gal	3
G54590FS	GlcNAc	6
G54590FS	Hex	6
G54590FS	HexNAc	6
G54590FS	Man	3
G54590FS	NeuAc	3
G54590FS	Sia	3
G54590FS	dHex	1
G54590JM	*	5
G54590JM	Fuc	2
G54590JM	Gal	1
G54590JM	GalNAc	1
G54590JM	Glc	1
G54590JM	Hex	2
G54590JM	HexNAc	1
G54590JM	dHex	2
G54599TH	*	13
G54599TH	Gal	3
G54599TH	GlcNAc	5
G54599TH	Hex	6
G54599TH	HexNAc	5
G54599TH	Man	3
G54599TH	NeuAc	2
G54599TH	S	1
G54599TH	Sia	2
G54599TV	*	16
G54599TV	Fuc	1
G54599TV	Gal	4
G54599TV	GlcNAc	6
G54599TV	Hex	7
G54599TV	HexNAc	6
G54599TV	Man	3
G54599TV	NeuAc	2
G54599TV	Sia	2
G54599TV	dHex	1
G54599TY	*	3
G54599TY	Hex	3
G54599TY	Man	3
G54600FO	*	10
G54600FO	Hex	4
G54600FO	HexNAc	4
G54600FO	NeuAc	1
G54600FO	Sia	1
G54600FO	dHex	1
G54602DZ	*	5
G54602DZ	Gal	2
G54602DZ	GalNAc	1
G54602DZ	GlcNAc	1
G54602DZ	Hex	2
G54602DZ	HexNAc	3
G54602MP	*	14
G54602MP	Fuc	2
G54602MP	Gal	3
G54602MP	GlcNAc	5
G54602MP	GlcNAc+aldi	1
G54602MP	Hex	6
G54602MP	HexNAc	5
G54602MP	HexNAc+aldi	1
G54602MP	Man	3
G54602MP	NeuAc	1
G54602MP	Sia	1
G54602MP	aldi	1
G54602MP	dHex	2
G54604OG	*	3
G54604OG	Glc	3
G54604OG	Hex	3
G54606KH	*	3
G54606KH	Gal	2
G54606KH	GlcNAc	1
G54606KH	Hex	2
G54606KH	HexNAc	1
G54607KQ	*	11
G54607KQ	Gal	2
G54607KQ	GlcNAc	4
G54607KQ	Hex	5
G54607KQ	HexNAc	4
G54607KQ	Man	3
G54607KQ	NeuAc	1
G54607KQ	NeuGc	1
G54607KQ	Sia	2
G54611ZT	*	11
G54611ZT	Fuc	1
G54611ZT	Gal	3
G54611ZT	GlcNAc	4
G54611ZT	Hex	6
G54611ZT	HexNAc	4
G54611ZT	Man	3
G54611ZT	dHex	1
G54612UD	*	11
G54612UD	Hex	4
G54612UD	HexNAc	5
G54612UD	NeuAc	2
G54612UD	Sia	2
G54616ZM	*	15
G54616ZM	Gal	4
G54616ZM	GlcNAc	6
G54616ZM	Hex	7
G54616ZM	HexNAc	6
G54616ZM	Man	3
G54616ZM	NeuAc	1
G54616ZM	NeuGc	1
G54616ZM	Sia	2
G54619MD	*	10
G54619MD	GlcNAc	5
G54619MD	Hex	5
G54619MD	HexNAc	5
G54619MD	Man	5
G54620LW	*	11
G54620LW	Hex	5
G54620LW	HexNAc	3
G54620LW	NeuAc	2
G54620LW	Sia	2
G54620LW	dHex	1
G54626GN	*	13
G54626GN	GlcNAc	2
G54626GN	Hex	11
G54626GN	HexNAc	2
G54626GN	Man	11
G54628BK	*	4
G54628BK	GlcNAc	2
G54628BK	Hex	2
G54628BK	HexNAc	2
G54628BK	Man	2
G54628UA	*	6
G54628UA	Gal	2
G54628UA	Glc	1
G54628UA	GlcNAc	1
G54628UA	Hex	3
G54628UA	HexNAc	1
G54628UA	NeuAc	1
G54628UA	Sia	1
G54628UA	Xxx	1
G54630CD	*	5
G54630CD	Hex	3
G54630CD	HexNAc	1
G54630CD	dHex	1
G54632EG	*	2
G54632EG	Glc	1
G54632EG	Hex	1
G54632EG	HexNAc	1
G54639KE	*	16
G54639KE	Gal	5
G54639KE	GlcNAc	6
G54639KE	Hex	8
G54639KE	HexNAc	6
G54639KE	Man	3
G54639KE	NeuAc	2
G54639KE	Sia	2
G54639VI	*	14
G54639VI	Fuc	2
G54639VI	Gal	3
G54639VI	GlcNAc	6
G54639VI	Hex	6
G54639VI	HexNAc	6
G54639VI	Man	3
G54639VI	dHex	2
G54643MT	*	6
G54643MT	Fuc	2
G54643MT	Gal	2
G54643MT	GalNAc	1
G54643MT	GlcNAc	1
G54643MT	Hex	2
G54643MT	HexNAc	2
G54643MT	dHex	2
G54645BJ	*	17
G54645BJ	Fuc	1
G54645BJ	Gal	4
G54645BJ	GlcNAc	6
G54645BJ	Hex	7
G54645BJ	HexNAc	6
G54645BJ	Man	3
G54645BJ	NeuAc	3
G54645BJ	Sia	3
G54645BJ	dHex	1
G54651IF	*	4
G54651IF	GlcA	2
G54651IF	GlcNAc	2
G54651IF	HexA	2
G54651IF	HexNAc	2
G54652ZD	*	14
G54652ZD	Fuc	2
G54652ZD	Gal	2
G54652ZD	GlcNAc	6
G54652ZD	Hex	5
G54652ZD	HexNAc	6
G54652ZD	Man	3
G54652ZD	NeuAc	1
G54652ZD	Sia	1
G54652ZD	dHex	2
G54659TT	*	11
G54659TT	Gal	3
G54659TT	GlcNAc	4
G54659TT	Hex	6
G54659TT	HexNAc	4
G54659TT	Man	3
G54659TT	NeuAc	1
G54659TT	Sia	1
G54666RX	*	5
G54666RX	Gal	2
G54666RX	GalNAc	2
G54666RX	Hex	2
G54666RX	HexNAc	3
G54666RX	ManNAc	1
G54669IO	*	11
G54669IO	Fuc	2
G54669IO	Gal	2
G54669IO	GlcNAc	4
G54669IO	Hex	5
G54669IO	HexNAc	4
G54669IO	Man	3
G54669IO	dHex	2
G54670DG	*	11
G54670DG	Fuc	1
G54670DG	Gal	5
G54670DG	Glc	1
G54670DG	GlcNAc	3
G54670DG	Hex	6
G54670DG	HexNAc	3
G54670DG	NeuAc	1
G54670DG	Sia	1
G54670DG	dHex	1
G54670RT	*	4
G54670RT	Gal	2
G54670RT	GlcNAc	2
G54670RT	Hex	2
G54670RT	HexNAc	2
G54675DB	*	9
G54675DB	Fuc	1
G54675DB	Gal	3
G54675DB	Glc	1
G54675DB	GlcNAc	2
G54675DB	Hex	4
G54675DB	HexNAc	2
G54675DB	NeuAc	2
G54675DB	Sia	2
G54675DB	dHex	1
G54675YY	*	12
G54675YY	Gal	1
G54675YY	GalNAc	1
G54675YY	GlcNAc	5
G54675YY	Hex	4
G54675YY	HexNAc	6
G54675YY	Man	3
G54675YY	NeuAc	2
G54675YY	Sia	2
G54676HM	*	3
G54676HM	Gal	3
G54676HM	Hex	3
G54678CA	*	13
G54678CA	Fuc	1
G54678CA	Hex	6
G54678CA	HexNAc	6
G54678CA	dHex	1
G54679PS	*	6
G54679PS	Gal	3
G54679PS	Glc	1
G54679PS	GlcNAc	2
G54679PS	Hex	4
G54679PS	HexNAc	2
G54682XF	*	14
G54682XF	Gal	3
G54682XF	GlcNAc	5
G54682XF	Hex	6
G54682XF	HexNAc	5
G54682XF	Man	3
G54682XF	NeuAc	3
G54682XF	Sia	3
G54683UA	*	11
G54683UA	Fuc	1
G54683UA	Gal	2
G54683UA	GlcNAc	4
G54683UA	Hex	5
G54683UA	HexNAc	4
G54683UA	Man	3
G54683UA	NeuAc	1
G54683UA	Sia	1
G54683UA	dHex	1
G54685SU	*	9
G54685SU	Gal	3
G54685SU	GlcNAc	3
G54685SU	Hex	6
G54685SU	HexNAc	3
G54685SU	Man	3
G54688MS	*	2
G54688MS	Gal	1
G54688MS	Hex	1
G54688MS	NeuGc	1
G54688MS	Sia	1
G54689YA	*	2
G54689YA	GalNAc	1
G54689YA	GlcA	1
G54689YA	HexA	1
G54689YA	HexNAc	1
G54689YA	S	2
G54691SH	*	2
G54691SH	GalNAc	1
G54691SH	GlcNAc	1
G54691SH	HexNAc	2
G54696PD	*	12
G54696PD	Gal	3
G54696PD	GlcNAc	5
G54696PD	Hex	6
G54696PD	HexNAc	5
G54696PD	Man	3
G54696PD	NeuAc	1
G54696PD	Sia	1
G54698HY	*	9
G54698HY	Gal	2
G54698HY	Glc	1
G54698HY	GlcNAc	3
G54698HY	Hex	6
G54698HY	HexNAc	3
G54698HY	Man	3
G54699XI	*	2
G54699XI	Gal	1
G54699XI	GlcNAc	1
G54699XI	Hex	1
G54699XI	HexNAc	1
G54702KT	*	11
G54702KT	Fuc	1
G54702KT	Gal	2
G54702KT	GlcNAc	5
G54702KT	Hex	5
G54702KT	HexNAc	5
G54702KT	Man	3
G54702KT	dHex	1
G54704JW	*	13
G54704JW	Fuc	2
G54704JW	Gal	3
G54704JW	GlcNAc	5
G54704JW	Hex	6
G54704JW	HexNAc	5
G54704JW	Man	3
G54704JW	dHex	2
G54706BB	*	8
G54706BB	Gal	4
G54706BB	GalNAc	1
G54706BB	GlcNAc	3
G54706BB	Hex	4
G54706BB	HexNAc	4
G54708YX	*	12
G54708YX	Fuc	1
G54708YX	Gal	2
G54708YX	GlcNAc	6
G54708YX	Hex	5
G54708YX	HexNAc	6
G54708YX	Man	3
G54708YX	dHex	1
G54709AG	*	11
G54709AG	Gal	3
G54709AG	GlcNAc	5
G54709AG	Hex	6
G54709AG	HexNAc	5
G54709AG	Man	3
G54709EN	*	3
G54709EN	Fuc	1
G54709EN	Gal	1
G54709EN	GlcNAc	1
G54709EN	Hex	1
G54709EN	HexNAc	1
G54709EN	Me	1
G54709EN	dHex	1
G54715UD	*	12
G54715UD	Glc	2
G54715UD	GlcNAc	2
G54715UD	Hex	10
G54715UD	HexNAc	2
G54715UD	Man	8
G54716JG	*	4
G54716JG	Glc	4
G54716JG	Hex	4
G54721WC	*	5
G54721WC	Gal	2
G54721WC	GalNAc	1
G54721WC	Glc	1
G54721WC	Hex	3
G54721WC	HexNAc	1
G54721WC	NeuAc	1
G54721WC	Sia	1
G54732MH	*	3
G54732MH	Fuc	1
G54732MH	Gal	1
G54732MH	GlcNAc	1
G54732MH	Hex	1
G54732MH	HexNAc	1
G54732MH	dHex	1
G54733XO	*	8
G54733XO	Gal	2
G54733XO	GalNAc	1
G54733XO	Glc	1
G54733XO	Hex	3
G54733XO	HexNAc	1
G54733XO	NeuAc	4
G54733XO	Sia	4
G54736YR	*	15
G54736YR	Fuc	4
G54736YR	Hex	5
G54736YR	HexNAc	6
G54736YR	dHex	4
G54740VA	*	15
G54740VA	Hex	5
G54740VA	HexNAc	6
G54740VA	NeuAc	3
G54740VA	Sia	3
G54740VA	dHex	1
G54741SP	*	4
G54741SP	Gal	1
G54741SP	GalNAc	1
G54741SP	GalNAc+aldi	1
G54741SP	GlcNAc	1
G54741SP	Hex	1
G54741SP	HexNAc	2
G54741SP	HexNAc+aldi	1
G54741SP	NeuAc	1
G54741SP	S	1
G54741SP	Sia	1
G54741SP	aldi	1
G54742JQ	*	2
G54742JQ	GlcNAc	1
G54742JQ	HexNAc	1
G54742JQ	Xxx	1
G54745CW	*	12
G54745CW	Gal	2
G54745CW	GlcNAc	4
G54745CW	Hex	5
G54745CW	HexNAc	4
G54745CW	Man	3
G54745CW	NeuGc	3
G54745CW	Sia	3
G54746NB	*	4
G54746NB	Glc	4
G54746NB	Hex	4
G54748KL	*	10
G54748KL	Fuc	2
G54748KL	Gal	4
G54748KL	GalNAc	2
G54748KL	Glc	1
G54748KL	GlcNAc	1
G54748KL	Hex	5
G54748KL	HexNAc	3
G54748KL	dHex	2
G54753ZB	*	10
G54753ZB	Gal	2
G54753ZB	GlcNAc	3
G54753ZB	Hex	5
G54753ZB	HexNAc	3
G54753ZB	Man	3
G54753ZB	NeuAc	1
G54753ZB	Sia	1
G54753ZB	Xxx	1
G54760IB	*	5
G54760IB	Gal	2
G54760IB	GalNAc	1
G54760IB	GlcNAc	1
G54760IB	Hex	2
G54760IB	HexNAc	2
G54760IB	NeuGc	1
G54760IB	Sia	1
G54764AV	*	10
G54764AV	Fuc	1
G54764AV	Gal	1
G54764AV	GalNAc	1
G54764AV	GlcNAc	4
G54764AV	Hex	4
G54764AV	HexNAc	5
G54764AV	Man	3
G54764AV	dHex	1
G54765IU	*	6
G54765IU	Gal	3
G54765IU	Glc	1
G54765IU	GlcNAc	2
G54765IU	Hex	4
G54765IU	HexNAc	2
G54768QT	*	6
G54768QT	Fuc	2
G54768QT	Gal	2
G54768QT	GalNAc	1
G54768QT	GlcNAc	1
G54768QT	Hex	2
G54768QT	HexNAc	2
G54768QT	dHex	2
G54771ZD	*	3
G54771ZD	Gal	1
G54771ZD	Glc	1
G54771ZD	Hex	2
G54771ZD	NeuGc	1
G54771ZD	Sia	1
G54775DO	*	12
G54775DO	Gal	3
G54775DO	GlcNAc	5
G54775DO	Hex	6
G54775DO	HexNAc	5
G54775DO	Man	3
G54775DO	NeuAc	1
G54775DO	Sia	1
G54779BT	*	2
G54779BT	Fuc	1
G54779BT	Glc	1
G54779BT	Hex	1
G54779BT	dHex	1
G54782QY	*	14
G54782QY	Fuc	1
G54782QY	Gal	3
G54782QY	GalNAc	1
G54782QY	GlcNAc	6
G54782QY	Hex	6
G54782QY	HexNAc	7
G54782QY	Man	3
G54782QY	dHex	1
G54792LL	*	7
G54792LL	GlcNAc	1
G54792LL	Hex	6
G54792LL	HexNAc	1
G54792LL	Man	6
G54792LL	P	2
G54793ND	*	3
G54793ND	Hex	1
G54793ND	HexNAc	1
G54793ND	NeuAc	1
G54793ND	Sia	1
G54795DL	*	8
G54795DL	GlcNAc	1
G54795DL	Hex	7
G54795DL	HexNAc	1
G54795DL	Man	7
G54795GY	*	5
G54795GY	Fuc	1
G54795GY	Gal	1
G54795GY	GalNAc	1
G54795GY	GlcNAc	1
G54795GY	Hex	1
G54795GY	HexNAc	2
G54795GY	NeuAc	1
G54795GY	Sia	1
G54795GY	dHex	1
G54795WW	*	3
G54795WW	Gal	1
G54795WW	Glc	1
G54795WW	Hex	3
G54800IU	*	11
G54800IU	Fuc	1
G54800IU	GlcNAc	7
G54800IU	Hex	3
G54800IU	HexNAc	7
G54800IU	Man	3
G54800IU	dHex	1
G54801RD	*	10
G54801RD	Gal	6
G54801RD	Glc	1
G54801RD	GlcNAc	3
G54801RD	Hex	7
G54801RD	HexNAc	3
G54802EG	*	3
G54802EG	Fuc	1
G54802EG	Gal	1
G54802EG	GalNAc	1
G54802EG	GalNAc+aldi	1
G54802EG	Hex	1
G54802EG	HexNAc	1
G54802EG	HexNAc+aldi	1
G54802EG	aldi	1
G54802EG	dHex	1
G54806CZ	*	9
G54806CZ	Hex	3
G54806CZ	HexNAc	6
G54806CZ	S	2
G54807JV	*	3
G54807JV	Glc	1
G54807JV	GlcNAc	1
G54807JV	Hex	2
G54807JV	HexNAc	1
G54807JV	Man	1
G54808JQ	*	5
G54808JQ	Hex	2
G54808JQ	HexA	1
G54808JQ	NeuAc	1
G54808JQ	Pent	1
G54808JQ	S	1
G54808JQ	Sia	1
G54811KN	*	9
G54811KN	Fuc	1
G54811KN	Gal	1
G54811KN	GlcNAc	3
G54811KN	Hex	4
G54811KN	HexNAc	3
G54811KN	Man	3
G54811KN	NeuAc	1
G54811KN	Sia	1
G54811KN	dHex	1
G54818JE	*	8
G54818JE	Fuc	1
G54818JE	Gal	1
G54818JE	GlcNAc	3
G54818JE	Hex	4
G54818JE	HexNAc	3
G54818JE	Man	3
G54818JE	dHex	1
G54822MZ	*	10
G54822MZ	GlcNAc	1
G54822MZ	Hex	9
G54822MZ	HexNAc	1
G54822MZ	Man	9
G54826OZ	*	5
G54826OZ	Fuc	2
G54826OZ	Gal	1
G54826OZ	GalNAc	1
G54826OZ	GlcNAc	1
G54826OZ	Hex	1
G54826OZ	HexNAc	2
G54826OZ	dHex	2
G54831HN	*	7
G54831HN	Gal	3
G54831HN	GalNAc	1
G54831HN	GalNAc+aldi	1
G54831HN	GlcNAc	3
G54831HN	Hex	3
G54831HN	HexNAc	4
G54831HN	HexNAc+aldi	1
G54831HN	aldi	1
G54833IG	*	3
G54833IG	Glc	3
G54833IG	Hex	3
G54835WW	*	9
G54835WW	Gal	1
G54835WW	GlcNAc	5
G54835WW	GlcNAc+aldi	1
G54835WW	Hex	4
G54835WW	HexNAc	5
G54835WW	HexNAc+aldi	1
G54835WW	Man	3
G54835WW	aldi	1
G54845IR	*	13
G54845IR	Hex	5
G54845IR	HexNAc	7
G54845IR	dHex	1
G54849AP	*	5
G54849AP	Fuc	1
G54849AP	Gal	2
G54849AP	GlcNAc	2
G54849AP	Hex	2
G54849AP	HexNAc	2
G54849AP	dHex	1
G54850EO	*	8
G54850EO	Glc	1
G54850EO	GlcNAc	1
G54850EO	Hex	7
G54850EO	HexNAc	1
G54850EO	Man	6
G54850RT	*	2
G54850RT	Gal	1
G54850RT	Hex	1
G54850RT	Pent	1
G54852KP	*	16
G54852KP	Fuc	1
G54852KP	Gal	3
G54852KP	GalNAc	1
G54852KP	GlcNAc	6
G54852KP	Hex	6
G54852KP	HexNAc	7
G54852KP	Man	3
G54852KP	NeuAc	2
G54852KP	Sia	2
G54852KP	dHex	1
G54860YW	*	8
G54860YW	Fuc	2
G54860YW	Gal	3
G54860YW	GalNAc	2
G54860YW	GlcNAc	1
G54860YW	Hex	3
G54860YW	HexNAc	3
G54860YW	dHex	2
G54873FX	*	8
G54873FX	GlcNAc	2
G54873FX	Hex	6
G54873FX	HexNAc	2
G54873FX	Man	6
G54874VI	*	7
G54874VI	Fuc	1
G54874VI	GlcNAc	2
G54874VI	Hex	4
G54874VI	HexNAc	2
G54874VI	Man	4
G54874VI	dHex	1
G54877QU	*	6
G54877QU	Gal	2
G54877QU	GalNAc	1
G54877QU	GlcA	1
G54877QU	Hex	2
G54877QU	HexA	1
G54877QU	HexNAc	1
G54877QU	Pent	1
G54877QU	S	1
G54877QU	Xxx	1
G54877QU	Xyl	1
G54877QU	aldi	1
G54878VH	*	6
G54878VH	Hex	2
G54878VH	HexNAc	3
G54878VH	HexNAc+aldi	1
G54878VH	aldi	1
G54878VH	dHex	1
G54880KL	*	6
G54880KL	GlcNAc	3
G54880KL	Hex	3
G54880KL	HexNAc	3
G54880KL	Man	3
G54884BX	*	5
G54884BX	Gal	2
G54884BX	GalNAc	1
G54884BX	Glc	1
G54884BX	Hex	3
G54884BX	HexNAc	1
G54884BX	NeuGc	1
G54884BX	Sia	1
G54884LT	*	9
G54884LT	GalNAc	1
G54884LT	GlcNAc	5
G54884LT	Hex	3
G54884LT	HexNAc	6
G54884LT	Man	3
G54886PY	*	4
G54886PY	Glc	4
G54886PY	Glc+aldi	1
G54886PY	Hex	4
G54886PY	Hex+aldi	1
G54886PY	aldi	1
G54887WK	*	5
G54887WK	Gal	1
G54887WK	GalNAc	2
G54887WK	GlcNAc	1
G54887WK	Hex	1
G54887WK	HexNAc	3
G54887WK	NeuGc	1
G54887WK	Sia	1
G54890PA	*	10
G54890PA	Gal	4
G54890PA	GalNAc	1
G54890PA	GlcNAc	3
G54890PA	Hex	4
G54890PA	HexNAc	4
G54890PA	NeuAc	2
G54890PA	Sia	2
G54892JD	*	5
G54892JD	GlcNAc	1
G54892JD	Hex	4
G54892JD	HexNAc	1
G54892JD	Man	4
G54896CI	*	9
G54896CI	Gal	1
G54896CI	GalNAc	1
G54896CI	GlcNAc	4
G54896CI	Hex	4
G54896CI	HexNAc	5
G54896CI	Man	3
G54896CI	S	1
G54896JZ	*	8
G54896JZ	Fuc	1
G54896JZ	Gal	3
G54896JZ	GalNAc	1
G54896JZ	GlcNAc	2
G54896JZ	Hex	3
G54896JZ	HexNAc	3
G54896JZ	NeuAc	1
G54896JZ	Sia	1
G54896JZ	dHex	1
G54898GA	*	4
G54898GA	GlcA	2
G54898GA	GlcNAc	2
G54898GA	HexA	2
G54898GA	HexNAc	2
G54904QW	*	13
G54904QW	Fuc	1
G54904QW	Gal	3
G54904QW	GlcNAc	5
G54904QW	Hex	6
G54904QW	HexNAc	5
G54904QW	Man	3
G54904QW	NeuAc	1
G54904QW	Sia	1
G54904QW	dHex	1
G54909QJ	*	7
G54909QJ	Fuc	2
G54909QJ	Gal	2
G54909QJ	GlcNAc	2
G54909QJ	Hex	2
G54909QJ	HexNAc	2
G54909QJ	NeuAc	1
G54909QJ	Sia	1
G54909QJ	dHex	2
G54915XJ	*	10
G54915XJ	Fuc	4
G54915XJ	Gal	3
G54915XJ	GalNAc	1
G54915XJ	GlcNAc	2
G54915XJ	Hex	3
G54915XJ	HexNAc	3
G54915XJ	dHex	4
G54916AB	*	2
G54916AB	Gal	1
G54916AB	GlcNAc	1
G54916AB	Hex	1
G54916AB	HexNAc	1
G54916AB	S	1
G54924OD	*	12
G54924OD	Fuc	2
G54924OD	Gal	1
G54924OD	GlcNAc	5
G54924OD	Hex	4
G54924OD	HexNAc	5
G54924OD	Man	3
G54924OD	NeuAc	1
G54924OD	Sia	1
G54924OD	dHex	2
G54927UK	*	11
G54927UK	Fuc	2
G54927UK	Gal	4
G54927UK	GalNAc	1
G54927UK	GlcNAc	4
G54927UK	Hex	4
G54927UK	HexNAc	5
G54927UK	dHex	2
G54929QT	*	9
G54929QT	Fuc	1
G54929QT	Gal	1
G54929QT	GlcNAc	4
G54929QT	Hex	4
G54929QT	HexNAc	4
G54929QT	Man	3
G54929QT	dHex	1
G54931GY	*	12
G54931GY	Fuc	1
G54931GY	Gal	2
G54931GY	GlcNAc	4
G54931GY	Hex	5
G54931GY	HexNAc	4
G54931GY	Man	3
G54931GY	NeuAc	2
G54931GY	S	1
G54931GY	Sia	2
G54931GY	dHex	1
G54932MI	*	12
G54932MI	Gal	3
G54932MI	GlcNAc	5
G54932MI	Hex	6
G54932MI	HexNAc	5
G54932MI	Man	3
G54932MI	NeuAc	1
G54932MI	S	2
G54932MI	Sia	1
G54934DY	*	3
G54934DY	Gal	1
G54934DY	GalNAc	1
G54934DY	GlcNAc	1
G54934DY	Hex	1
G54934DY	HexNAc	2
G54934XS	*	10
G54934XS	Fuc	1
G54934XS	Gal	1
G54934XS	GlcNAc	3
G54934XS	GlcNAc+aldi	1
G54934XS	Hex	6
G54934XS	HexNAc	3
G54934XS	HexNAc+aldi	1
G54934XS	Man	5
G54934XS	aldi	1
G54934XS	dHex	1
G54937EM	*	8
G54937EM	Gal	3
G54937EM	GlcNAc	3
G54937EM	Hex	3
G54937EM	HexNAc	3
G54937EM	NeuAc	2
G54937EM	Sia	2
G54938FU	*	18
G54938FU	Fuc	1
G54938FU	Gal	5
G54938FU	GlcNAc	8
G54938FU	Hex	8
G54938FU	HexNAc	8
G54938FU	Man	3
G54938FU	NeuAc	1
G54938FU	Sia	1
G54938FU	dHex	1
G54939AX	*	12
G54939AX	Gal	2
G54939AX	GlcNAc	4
G54939AX	Hex	7
G54939AX	HexNAc	4
G54939AX	Man	5
G54939AX	NeuAc	1
G54939AX	Sia	1
G54945BZ	*	5
G54945BZ	Fuc	1
