GlyTouCanAccession	ChEBIAccession
G81982NW	CHEBI:154160
G81983KG	CHEBI:167455
G82011YF	CHEBI:157336
G82026ML	CHEBI:154166
G82033VN	CHEBI:154167
G82036CW	CHEBI:154170
G82038RE	CHEBI:154173
G82050MN	CHEBI:154176
G82051XL	CHEBI:154179
G82054AK	CHEBI:154182
G82075JD	CHEBI:154185
G82081LV	CHEBI:154188
G82106UN	CHEBI:154191
G82126PQ	CHEBI:154194
G82142DS	CHEBI:154197
G82151AD	CHEBI:154199
G82153MA	CHEBI:154203
G82155DA	CHEBI:154205
G82168GG	CHEBI:154208
G82169SQ	CHEBI:154211
G82195FD	CHEBI:154215
G82202JN	CHEBI:154218
G82207VX	CHEBI:145890
G82207VX	CHEBI:61925
G82207VX	CHEBI:61947
G82209TY	CHEBI:154221
G82211NA	CHEBI:154224
G82221BU	CHEBI:154226
G82234ZF	CHEBI:154231
G82236PZ	CHEBI:154234
G82261XI	CHEBI:154243
G82267MT	CHEBI:154246
G82273LS	CHEBI:154249
G82286VD	CHEBI:154252
G82292TW	CHEBI:154255
G82303RP	CHEBI:154258
G82305SV	CHEBI:154261
G82306EN	CHEBI:154264
G82306VJ	CHEBI:154267
G82311QG	CHEBI:154271
G82320NZ	CHEBI:154277
G82334OE	CHEBI:154280
G82348BZ	CHEBI:154282
G82348BZ	CHEBI:167681
G82350LU	CHEBI:157330
G82362HL	CHEBI:154287
G82363EY	CHEBI:157308
G82385GE	CHEBI:157149
G82400TF	CHEBI:154293
G82405LP	CHEBI:154297
G82440PA	CHEBI:154359
G82455MC	CHEBI:62351
G82455WQ	CHEBI:154366
G82487CR	CHEBI:154369
G82512PT	CHEBI:154374
G82526KT	CHEBI:154377
G82529OA	CHEBI:154382
G82537KA	CHEBI:154385
G82576YO	CHEBI:2181
G82576YO	CHEBI:28319
G82591EC	CHEBI:154391
G82621TY	CHEBI:156998
G82638RK	CHEBI:154394
G82639DV	CHEBI:154396
G82639GQ	CHEBI:154399
G82690UI	CHEBI:154409
G82695BC	CHEBI:154411
G82698QQ	CHEBI:157493
G82704VJ	CHEBI:154414
G82719GT	CHEBI:154417
G82724NW	CHEBI:154420
G82725FS	CHEBI:154424
G82727OW	CHEBI:154427
G82730QA	CHEBI:154429
G82739ZR	CHEBI:154432
G82746VF	CHEBI:154434
G82748UB	CHEBI:154438
G82761BO	CHEBI:154440
G82801WV	CHEBI:154450
G82811EP	CHEBI:154453
G82829MF	CHEBI:154456
G82831RR	CHEBI:154459
G82841UV	CHEBI:154463
G82847HG	CHEBI:154468
G82858KU	CHEBI:154474
G82861UH	CHEBI:154478
G82862JX	CHEBI:157201
G82868SO	CHEBI:154483
G82869YD	CHEBI:156730
G82881HF	CHEBI:156780
G82893ZY	CHEBI:154488
G82894XV	CHEBI:156886
G82942ZJ	CHEBI:154491
G82945RR	CHEBI:154493
G82950HY	CHEBI:61581
G82955EQ	CHEBI:156738
G82971GZ	CHEBI:16935
G82981QF	CHEBI:154497
G83001FQ	CHEBI:154498
G83006TR	CHEBI:157257
G83010IY	CHEBI:154501
G83042PP	CHEBI:154505
G83059BZ	CHEBI:154511
G83074ZL	CHEBI:154514
G83082ZQ	CHEBI:154520
G83088MZ	CHEBI:154523
G83089UA	CHEBI:154525
G83092KI	CHEBI:154529
G83099NF	CHEBI:156795
G83104JJ	CHEBI:154533
G83106XM	CHEBI:154536
G83120FP	CHEBI:154539
G83131MU	CHEBI:154542
G83140GU	CHEBI:154545
G83155KW	CHEBI:154548
G83161QT	CHEBI:154551
G83169UB	CHEBI:154554
G83192EO	CHEBI:154557
G83205DW	CHEBI:154560
G83205TN	CHEBI:154563
G83209GQ	CHEBI:154566
G83218BR	CHEBI:154569
G83234UJ	CHEBI:50675
G83236NT	CHEBI:154572
G83241PZ	CHEBI:154575
G83251DV	CHEBI:154578
G83308JB	CHEBI:154588
G83312UD	CHEBI:154590
G83314WY	CHEBI:154593
G83357AF	CHEBI:136764
G83362WE	CHEBI:154596
G83404RQ	CHEBI:154602
G83412LT	CHEBI:154606
G83417GO	CHEBI:154609
G83423JP	CHEBI:154612
G83433HW	CHEBI:154618
G83488LL	CHEBI:154624
G83491LR	CHEBI:154627
G83498MU	CHEBI:154633
G83512RK	CHEBI:154636
G83513YI	CHEBI:154640
G83540EL	CHEBI:154644
G83540SE	CHEBI:154646
G83541HL	CHEBI:154650
G83567OS	CHEBI:154658
G83573KB	CHEBI:131892
G83573KB	CHEBI:77440
G83582BK	CHEBI:154661
G83600PQ	CHEBI:154667
G83616CP	CHEBI:154670
G83621YS	CHEBI:61782
G83624XS	CHEBI:154673
G83633HB	CHEBI:62647
G83635VI	CHEBI:154676
G83638RK	CHEBI:62343
G83643ND	CHEBI:156657
G83644CC	CHEBI:154682
G83651DO	CHEBI:154684
G83659OC	CHEBI:154687
G83662TS	CHEBI:154690
G83663RK	CHEBI:154695
G83666FZ	CHEBI:70847
G83717YJ	CHEBI:180504
G83719CO	CHEBI:154706
G83719UD	CHEBI:154709
G83737UD	CHEBI:154712
G83761QN	CHEBI:154716
G83763EL	CHEBI:154718
G83779VD	CHEBI:154722
G83781TR	CHEBI:154725
G83829JQ	CHEBI:154729
G83878UZ	CHEBI:154740
G83895FM	CHEBI:154743
G83916BT	CHEBI:154746
G83916HL	CHEBI:61352
G83919DT	CHEBI:154749
G83926PC	CHEBI:154753
G83937KQ	CHEBI:154756
G83945MQ	CHEBI:154759
G83948CA	CHEBI:154762
G83950JR	CHEBI:154765
G83957LU	CHEBI:154768
G83958MI	CHEBI:154771
G83998HE	CHEBI:157168
G84020NP	CHEBI:154774
G84031ZX	CHEBI:154777
G84033EZ	CHEBI:154780
G84052CD	CHEBI:154785
G84053BQ	CHEBI:154790
G84064AY	CHEBI:154793
G84083SA	CHEBI:154796
G84088FO	CHEBI:154799
G84090AI	CHEBI:157395
G84090AI	CHEBI:232504
G84108IZ	CHEBI:154802
G84147VQ	CHEBI:156701
G84163ZT	CHEBI:154808
G84167AV	CHEBI:154811
G84168AG	CHEBI:157083
G84170WO	CHEBI:154814
G84173YM	CHEBI:154817
G84186YN	CHEBI:154820
G84219QP	CHEBI:154823
G84224TW	CHEBI:131557
G84224TW	CHEBI:36218
G84224TW	CHEBI:610092
G84224TW	CHEBI:61710
G84224TW	CHEBI:62109
G84224TW	CHEBI:62723
G84224TW	CHEBI:63531
G84224TW	CHEBI:75340
G84224TW	CHEBI:84757
G84224TW	CHEBI:84758
G84224TW	CHEBI:84759
G84224TW	CHEBI:84761
G84224TW	CHEBI:84762
G84224TW	CHEBI:84763
G84224TW	CHEBI:84764
G84224TW	CHEBI:84765
G84224TW	CHEBI:84784
G84224TW	CHEBI:84806
G84224TW	CHEBI:90260
G84224TW	CHEBI:91034
G84228AV	CHEBI:154831
G84228OY	CHEBI:154834
G84252SD	CHEBI:154836
G84263XI	CHEBI:154843
G84264KQ	CHEBI:154846
G84275GF	CHEBI:154849
G84281ML	CHEBI:132307
G84287MH	CHEBI:154852
G84325BE	CHEBI:154861
G84329MX	CHEBI:154864
G84330VA	CHEBI:157001
G84350SH	CHEBI:90178
G84363RQ	CHEBI:154867
G84368MT	CHEBI:154871
G84376FR	CHEBI:154874
G84396LL	CHEBI:154880
G84428BJ	CHEBI:154886
G84429GD	CHEBI:157425
G84430BE	CHEBI:154889
G84440YT	CHEBI:154892
G84448IT	CHEBI:154895
G84451SS	CHEBI:67102
G84467IZ	CHEBI:72005
G84501YL	CHEBI:154904
G84513VG	CHEBI:154907
G84542XB	CHEBI:154913
G84547LV	CHEBI:154916
G84570YO	CHEBI:154919
G84571RH	CHEBI:154921
G84574HF	CHEBI:154924
G84596RP	CHEBI:157294
G84596VQ	CHEBI:61826
G84643MT	CHEBI:154927
G84645YP	CHEBI:154930
G84647SC	CHEBI:154933
G84676AV	CHEBI:154939
G84693CG	CHEBI:65198
G84702VT	CHEBI:154946
G84707RO	CHEBI:62477
G84718MC	CHEBI:154953
G84753IL	CHEBI:154956
G84778XH	CHEBI:154965
G84779QI	CHEBI:154968
G84783YG	CHEBI:154971
G84792SV	CHEBI:154975
G84808RB	CHEBI:154978
G84821OV	CHEBI:154980
G84852GW	CHEBI:154984
G84853WN	CHEBI:156975
G84879CH	CHEBI:154990
G84880VC	CHEBI:154994
G84887KU	CHEBI:154996
G84891DZ	CHEBI:154999
G84901UD	CHEBI:155003
G84906AJ	CHEBI:155006
G84906ML	CHEBI:155009
G84954WB	CHEBI:155014
G84958AF	CHEBI:156727
G84964KJ	CHEBI:155016
G84969LS	CHEBI:155018
G84975AL	CHEBI:155020
G84975VY	CHEBI:155022
G84996EP	CHEBI:155024
G85002XD	CHEBI:155028
G85041WE	CHEBI:155030
G85046IS	CHEBI:155031
G85062QK	CHEBI:155032
G85079IJ	CHEBI:155033
G85083RQ	CHEBI:157475
G85084IW	CHEBI:155034
G85106DS	CHEBI:155036
G85113NU	CHEBI:157424
G85121UD	CHEBI:155038
G85146YR	CHEBI:155040
G85159UF	CHEBI:155041
G85180ML	CHEBI:155042
G85196CF	CHEBI:12387
G85196CF	CHEBI:42589
G85196CF	CHEBI:57268
G85196CF	CHEBI:75886
G85196CF	CHEBI:90254
G85196CF	CHEBI:90255
G85200FA	CHEBI:155043
G85213IC	CHEBI:157379
G85213NF	CHEBI:155046
G85213RR	CHEBI:67163
G85226CQ	CHEBI:155047
G85229BX	CHEBI:155048
G85237WB	CHEBI:156934
G85243FP	CHEBI:155049
G85244OT	CHEBI:155050
G85250EQ	CHEBI:155051
G85252SY	CHEBI:157565
G85278ER	CHEBI:62504
G85284LO	CHEBI:155053
G85284MK	CHEBI:156605
G85288QT	CHEBI:155054
G85302NF	CHEBI:155055
G85314RX	CHEBI:155057
G85317UE	CHEBI:155058
G85323FO	CHEBI:154319
G85334XS	CHEBI:154323
G85366AQ	CHEBI:154325
G85378DV	CHEBI:62103
G85383RY	CHEBI:70825
G85393KI	CHEBI:154329
G85415LL	CHEBI:154332
G85424PW	CHEBI:154333
G85440QX	CHEBI:154335
G85471HV	CHEBI:154340
G85492ZI	CHEBI:154342
G85497PI	CHEBI:154343
G85511VL	CHEBI:154346
G85526ZL	CHEBI:154348
G85530IT	CHEBI:154350
G85545IG	CHEBI:154354
G85563LA	CHEBI:154356
G85578VB	CHEBI:154358
G85599NG	CHEBI:154360
G85607DC	CHEBI:154363
G85608AG	CHEBI:154364
G85608AG	CHEBI:180487
G85628BP	CHEBI:156829
G85652EW	CHEBI:154368
G85652RK	CHEBI:154371
G85661BQ	CHEBI:154373
G85714GY	CHEBI:154375
G85716US	CHEBI:154378
G85721WE	CHEBI:154380
G85724TD	CHEBI:154384
G85734JO	CHEBI:154387
G85735NR	CHEBI:157443
G85750HN	CHEBI:154392
G85766UK	CHEBI:154398
G85767HW	CHEBI:154402
G85779MY	CHEBI:157204
G85790MP	CHEBI:154407
G85790SE	CHEBI:154410
G85836ZE	CHEBI:154416
G85838ZJ	CHEBI:154419
G85843WY	CHEBI:154422
G85856KC	CHEBI:154426
G85858FO	CHEBI:154428
G85862MS	CHEBI:154431
G85872LH	CHEBI:154435
G85890AG	CHEBI:154436
G85891FA	CHEBI:154441
G85895SP	CHEBI:154443
G85900AY	CHEBI:154445
G85903ZE	CHEBI:157318
G85930OB	CHEBI:154449
G85947WY	CHEBI:154452
G85953MG	CHEBI:154454
G85972OZ	CHEBI:154458
G85974BI	CHEBI:154461
G85974HF	CHEBI:154464
G86002PC	CHEBI:154466
G86005HP	CHEBI:154470
G86018QV	CHEBI:154473
G86053IC	CHEBI:82674
G86082YL	CHEBI:154475
G86083AM	CHEBI:154477
G86085BW	CHEBI:154482
G86094NY	CHEBI:154485
G86110YJ	CHEBI:154494
G86117ZB	CHEBI:154496
G86118KP	CHEBI:154499
G86123DJ	CHEBI:59578
G86130AV	CHEBI:157273
G86143FV	CHEBI:154503
G86186US	CHEBI:154509
G86191DF	CHEBI:154512
G86199GK	CHEBI:68622
G86211GT	CHEBI:154515
G86213NZ	CHEBI:154518
G86236QS	CHEBI:154519
G86237WM	CHEBI:154527
G86253EX	CHEBI:154530
G86256ZO	CHEBI:154532
G86270PI	CHEBI:154541
G86294AN	CHEBI:154544
G86294MW	CHEBI:154547
G86299UP	CHEBI:154549
G86307FI	CHEBI:156921
G86309VR	CHEBI:157431
G86321OX	CHEBI:154552
G86355AM	CHEBI:154556
G86357DX	CHEBI:154559
G86372GF	CHEBI:154562
G86385RC	CHEBI:64048
G86386QT	CHEBI:154567
G86388AX	CHEBI:154570
G86414FL	CHEBI:154573
G86419OL	CHEBI:91282
G86443CJ	CHEBI:154576
G86445DK	CHEBI:154580
G86448FA	CHEBI:154585
G86459PH	CHEBI:154587
G86469VE	CHEBI:154594
G86475BX	CHEBI:154597
G86487TG	CHEBI:154600
G86522OD	CHEBI:154608
G86522OD	CHEBI:156502
G86535WT	CHEBI:154611
G86537AD	CHEBI:90404
G86542FP	CHEBI:154614
G86566TX	CHEBI:154620
G86573VJ	CHEBI:154623
G86582QF	CHEBI:154626
G86633LD	CHEBI:154632
G86640EE	CHEBI:154635
G86647VH	CHEBI:154637
G86678MP	CHEBI:157410
G86681BW	CHEBI:154641
G86681UT	CHEBI:154643
G86696LV	CHEBI:154647
G86700TF	CHEBI:154649
G86702JK	CHEBI:71270
G86704VD	CHEBI:154651
G86712SX	CHEBI:154654
G86718YQ	CHEBI:154657
G86728DD	CHEBI:154660
G86736BF	CHEBI:154666
G86737YW	CHEBI:154669
G86749FU	CHEBI:154672
G86761WD	CHEBI:154678
G86768IE	CHEBI:154681
G86770JF	CHEBI:154685
G86784SP	CHEBI:71323
G86792SU	CHEBI:154694
G86801QH	CHEBI:154697
G86820JX	CHEBI:154700
G86836LG	CHEBI:154704
G86848XP	CHEBI:154708
G86851RC	CHEBI:154711
G86861MW	CHEBI:154714
G86867OD	CHEBI:154717
G86906WK	CHEBI:154723
G86913NG	CHEBI:154731
G86938BC	CHEBI:154737
G86950QP	CHEBI:154739
G86952JZ	CHEBI:154742
G86958EY	CHEBI:154745
G86961WX	CHEBI:154748
G87038UU	CHEBI:154752
G87044VO	CHEBI:154755
G87063FS	CHEBI:154758
G87067LQ	CHEBI:154764
G87073UP	CHEBI:154767
G87091WI	CHEBI:154770
G87115JQ	CHEBI:154782
G87119TX	CHEBI:154786
G87124AC	CHEBI:154788
G87124HX	CHEBI:154791
G87136DV	CHEBI:154795
G87138HL	CHEBI:154798
G87156SE	CHEBI:154801
G87164WU	CHEBI:154803
G87171PZ	CHEBI:61988
G87174VF	CHEBI:154806
G87178PF	CHEBI:154809
G87206FM	CHEBI:154815
G87210BB	CHEBI:154819
G87217CO	CHEBI:154822
G87229LF	CHEBI:154825
G87236NR	CHEBI:154828
G87245HS	CHEBI:156821
G87251UV	CHEBI:36230
G87260SO	CHEBI:154830
G87293AR	CHEBI:157438
G87299FY	CHEBI:154839
G87308QC	CHEBI:154842
G87310ZF	CHEBI:154845
G87315SO	CHEBI:60298
G87377KZ	CHEBI:154848
G87433DT	CHEBI:154851
G87433EC	CHEBI:154854
G87444MS	CHEBI:156838
G87457SB	CHEBI:154857
G87473OA	CHEBI:157432
G87477QN	CHEBI:154860
G87485AO	CHEBI:154863
G87492XO	CHEBI:62097
G87514QJ	CHEBI:154869
G87559DS	CHEBI:154878
G87564QI	CHEBI:154881
G87574LM	CHEBI:154884
G87577UZ	CHEBI:154888
G87602PV	CHEBI:154891
G87605NV	CHEBI:156912
G87656FV	CHEBI:154900
G87668ED	CHEBI:154903
G87672MP	CHEBI:154906
G87676CC	CHEBI:154909
G87685WT	CHEBI:154912
G87687NN	CHEBI:171665
G87706EO	CHEBI:154922
G87711HP	CHEBI:145640
G87711HP	CHEBI:66498
G87727XV	CHEBI:154925
G87743WX	CHEBI:154928
G87755UZ	CHEBI:154931
G87767GP	CHEBI:154934
G87773EB	CHEBI:154936
G87776GF	CHEBI:154940
G87784HD	CHEBI:61932
G87784HD	CHEBI:61949
G87807PF	CHEBI:154945
G87813TS	CHEBI:71359
G87823LR	CHEBI:60220
G87841AX	CHEBI:154948
G87854BA	CHEBI:154952
G87860OU	CHEBI:154955
G87867IZ	CHEBI:154961
G87877ES	CHEBI:154964
G87901MO	CHEBI:154967
G87908HE	CHEBI:154970
G87918MK	CHEBI:62269
G87937HR	CHEBI:154974
G87945CD	CHEBI:154977
G87978JW	CHEBI:157436
G87984PA	CHEBI:154979
G87996EB	CHEBI:154982
G88009HX	CHEBI:154986
G88017MO	CHEBI:154992
G88028XS	CHEBI:61712
G88030QD	CHEBI:154995
G88035KQ	CHEBI:154997
G88038QS	CHEBI:155000
G88089UV	CHEBI:155010
G88099FG	CHEBI:155012
G88105MO	CHEBI:155013
G88122BX	CHEBI:155015
G88122ZQ	CHEBI:155017
G88127MB	CHEBI:155019
G88188VJ	CHEBI:155021
G88192MM	CHEBI:155023
G88194BN	CHEBI:155025
G88194GI	CHEBI:155027
G88198QR	CHEBI:155029
G88216WD	CHEBI:154318
G88227HW	CHEBI:154320
G88227QI	CHEBI:154322
G88242BL	CHEBI:154324
G88249DW	CHEBI:154326
G88263BY	CHEBI:154328
G88277SL	CHEBI:154330
G88303DD	CHEBI:154331
G88305GR	CHEBI:154334
G88313DY	CHEBI:233963
G88313DY	CHEBI:62677
G88329BN	CHEBI:154338
G88334IC	CHEBI:154339
G88356CV	CHEBI:154341
G88356HA	CHEBI:85883
G88357LX	CHEBI:154344
G88357PE	CHEBI:154345
G88362QR	CHEBI:36219
G88362QR	CHEBI:76911
G88366YR	CHEBI:154347
G88372CM	CHEBI:154349
G88376DR	CHEBI:154351
G88380UG	CHEBI:154353
G88393MK	CHEBI:62259
G88396AL	CHEBI:154357
G88421PE	CHEBI:154362
G88435BP	CHEBI:154365
G88435GS	CHEBI:154367
G88435TS	CHEBI:154370
G88449CR	CHEBI:154372
G88461FF	CHEBI:154379
G88464ZX	CHEBI:157590
G88469YE	CHEBI:154381
G88495BI	CHEBI:154383
G88500KL	CHEBI:154386
G88500SX	CHEBI:154390
G88505QR	CHEBI:156764
G88530VK	CHEBI:154393
G88533QR	CHEBI:154397
G88537BJ	CHEBI:154400
G88544LM	CHEBI:62536
G88561PH	CHEBI:154401
G88573VH	CHEBI:154405
G88586HW	CHEBI:154412
G88605BA	CHEBI:154415
G88622CQ	CHEBI:154418
G88655ZW	CHEBI:154421
G88675ZE	CHEBI:154423
G88692PI	CHEBI:154425
G88696BY	CHEBI:147342
G88703MC	CHEBI:154430
G88707IJ	CHEBI:156648
G88708GQ	CHEBI:154433
G88716RM	CHEBI:154437
G88725FA	CHEBI:154439
G88727SH	CHEBI:154442
G88743PL	CHEBI:154448
G88752GW	CHEBI:156752
G88757PX	CHEBI:154455
G88766TD	CHEBI:157122
G88770MJ	CHEBI:154457
G88784RE	CHEBI:154460
G88784SV	CHEBI:154462
G88799YH	CHEBI:154465
G88814KX	CHEBI:156850
G88822AB	CHEBI:154469
G88827CD	CHEBI:154471
G88828CK	CHEBI:154476
G88837PJ	CHEBI:157161
G88864RV	CHEBI:154479
G88875CC	CHEBI:154481
G88876JQ	CHEBI:62295
G88880RW	CHEBI:154484
G88884NJ	CHEBI:154486
G88901KN	CHEBI:154492
G88922EN	CHEBI:154495
G88948CY	CHEBI:154500
G88978UV	CHEBI:154502
G88998BE	CHEBI:67162
G88998CC	CHEBI:154504
G89008DB	CHEBI:154508
G89027OP	CHEBI:154510
G89032VF	CHEBI:154513
G89036WC	CHEBI:154517
G89058HG	CHEBI:154521
G89058LG	CHEBI:157267
G89082SI	CHEBI:156693
G89085RN	CHEBI:154526
G89090WX	CHEBI:154528
G89104MS	CHEBI:154534
G89117DH	CHEBI:154537
G89129AU	CHEBI:154540
G89136NX	CHEBI:157000
G89194TJ	CHEBI:154550
G89208KM	CHEBI:63235
G89210OT	CHEBI:154553
G89230YO	CHEBI:154555
G89236VE	CHEBI:154558
G89253ZV	CHEBI:154568
G89261EQ	CHEBI:154571
G89268FO	CHEBI:154574
G89279YZ	CHEBI:154577
G89285HT	CHEBI:154579
G89290XU	CHEBI:154583
G89307GT	CHEBI:145911
G89315II	CHEBI:156870
G89323TE	CHEBI:154589
G89329UM	CHEBI:154595
G89333WS	CHEBI:154598
G89345GA	CHEBI:154601
G89354EL	CHEBI:156653
G89368FV	CHEBI:154607
G89375LQ	CHEBI:157163
G89398MH	CHEBI:154610
G89427FI	CHEBI:154613
G89459KY	CHEBI:154616
G89465JB	CHEBI:154619
G89466VC	CHEBI:154622
G89467PI	CHEBI:157157
G89498BT	CHEBI:154625
G89501QI	CHEBI:154628
G89518YP	CHEBI:154634
G89524PP	CHEBI:157240
G89544LF	CHEBI:154639
G89561DW	CHEBI:157220
G89565QL	CHEBI:75278
G89575QC	CHEBI:154645
G89585FG	CHEBI:154652
G89603EU	CHEBI:157210
G89611JH	CHEBI:154653
G89615SV	CHEBI:154656
G89623FN	CHEBI:154659
G89640BO	CHEBI:154662
G89659QV	CHEBI:154665
G89699BW	CHEBI:154671
G89719WD	CHEBI:157144
G89736UW	CHEBI:154674
G89738QR	CHEBI:154677
G89748NG	CHEBI:156896
G89762UA	CHEBI:154680
G89798IM	CHEBI:156823
G89816MU	CHEBI:154686
G89831BA	CHEBI:154689
G89834SY	CHEBI:154691
G89854FG	CHEBI:154693
G89864BN	CHEBI:154696
G89865CB	CHEBI:154699
G89877QI	CHEBI:154702
G89946SW	CHEBI:154707
G89970IY	CHEBI:154710
G89993FE	CHEBI:154713
G90000WS	CHEBI:154715
G90001LE	CHEBI:154719
G90028HY	CHEBI:154724
G90033AN	CHEBI:154727
G90037CR	CHEBI:154730
G90049YI	CHEBI:154732
G90065BD	CHEBI:156778
G90101BB	CHEBI:154738
G90107JW	CHEBI:154741
G90121OL	CHEBI:154747
G90128OJ	CHEBI:154750
G90130AG	CHEBI:154751
G90142YY	CHEBI:154754
G90146ME	CHEBI:154757
G90163GT	CHEBI:154760
G90175OT	CHEBI:154763
G90182FM	CHEBI:154766
G90200FT	CHEBI:154769
G90205AB	CHEBI:154772
G90221FQ	CHEBI:154775
G90223GH	CHEBI:154778
G90244AZ	CHEBI:154781
G90255XH	CHEBI:154784
G90295ID	CHEBI:154792
G90300MX	CHEBI:154794
G90333CG	CHEBI:71553
G90334ZP	CHEBI:154804
G90348RI	CHEBI:154807
G90350EB	CHEBI:154810
G90363CW	CHEBI:154812
G90377OF	CHEBI:154818
G90387AM	CHEBI:61711
G90402OU	CHEBI:154821
G90417DH	CHEBI:154824
G90423CD	CHEBI:87800
G90436CB	CHEBI:157229
G90439ZM	CHEBI:154827
G90469OY	CHEBI:154829
G90473OY	CHEBI:154832
G90509QW	CHEBI:154835
G90517TH	CHEBI:154838
G90543HB	CHEBI:154844
G90544PQ	CHEBI:154847
G90562PB	CHEBI:145641
G90562PB	CHEBI:78486
G90575VK	CHEBI:157042
G90672BM	CHEBI:154853
G90689AW	CHEBI:154856
G90700FT	CHEBI:154859
G90703DJ	CHEBI:154862
G90719NY	CHEBI:68426
G90725ZC	CHEBI:71334
G90739UE	CHEBI:157508
G90743AT	CHEBI:157542
G90746ZG	CHEBI:154868
G90766ZI	CHEBI:154870
G90769IN	CHEBI:154873
G90771OP	CHEBI:154876
G90790SM	CHEBI:154885
G90797SN	CHEBI:154887
G90798FL	CHEBI:154890
G90805IW	CHEBI:154893
G90818DN	CHEBI:154896
G90825UM	CHEBI:154899
G90827ZO	CHEBI:154902
G90833YY	CHEBI:156623
G90844AC	CHEBI:154905
G90852CC	CHEBI:154908
G90853AM	CHEBI:154911
G90858SP	CHEBI:154914
G90884CI	CHEBI:154920
G90895OS	CHEBI:154926
G90916QL	CHEBI:154929
G90928ZN	CHEBI:157213
G90936JJ	CHEBI:154932
G90970US	CHEBI:154938
G90975KR	CHEBI:154941
G90983BT	CHEBI:154944
G90987HD	CHEBI:154947
G90998OM	CHEBI:154950
G91020ZU	CHEBI:154954
G91035MG	CHEBI:154960
G91069ZM	CHEBI:152694
G91073KG	CHEBI:154966
G91074JT	CHEBI:154969
G91079GH	CHEBI:133453
G91079GH	CHEBI:145642
G91079GH	CHEBI:61590
G91081MA	CHEBI:154972
G91083SV	CHEBI:154973
G91089ZR	CHEBI:154976
G91144VS	CHEBI:154981
G91151XY	CHEBI:154983
G91161VR	CHEBI:154988
G91181WA	CHEBI:154993
G91182AF	CHEBI:154998
G91197EY	CHEBI:155004
G91199QX	CHEBI:155007
G91208CS	CHEBI:155008
G91218JL	CHEBI:155059
G91227PM	CHEBI:155060
G91236QX	CHEBI:155062
G91237TK	CHEBI:59226
G91237TK	CHEBI:84118
G91237TK	CHEBI:84674
G91237TK	CHEBI:84675
G91237TK	CHEBI:84676
G91237TK	CHEBI:84679
G91237TK	CHEBI:84681
G91237TK	CHEBI:84986
G91237TK	CHEBI:84987
G91237TK	CHEBI:84988
G91237TK	CHEBI:84989
G91237TK	CHEBI:88235
G91257NC	CHEBI:87455
G91293CP	CHEBI:155066
G91303GW	CHEBI:155069
G91313DF	CHEBI:155073
G91326YS	CHEBI:155076
G91352BD	CHEBI:155085
G91365ZQ	CHEBI:71999
G91368RN	CHEBI:61953
G91388QD	CHEBI:155088
G91404LJ	CHEBI:155092
G91415NU	CHEBI:155100
G91415NU	CHEBI:190713
G91452ZH	CHEBI:155102
G91459AN	CHEBI:155105
G91459EI	CHEBI:155108
G91462QM	CHEBI:155111
G91474EO	CHEBI:155115
G91484JV	CHEBI:155117
G91484XT	CHEBI:157454
G91499UV	CHEBI:155120
G91527XZ	CHEBI:156965
G91532KA	CHEBI:62686
G91544DS	CHEBI:155128
G91550OH	CHEBI:155131
G91554MW	CHEBI:155134
G91556EH	CHEBI:155137
G91557DV	CHEBI:153685
G91560NT	CHEBI:155140
G91562NO	CHEBI:155143
G91563HD	CHEBI:60162
G91563HD	CHEBI:60180
G91563UQ	CHEBI:155144
G91568QH	CHEBI:155148
G91575PV	CHEBI:155151
G91583AW	CHEBI:155153
G91586XY	CHEBI:156616
G91591ER	CHEBI:155156
G91599FN	CHEBI:155159
G91624CJ	CHEBI:155163
G91637SF	CHEBI:155168
G91641NH	CHEBI:155172
G91680CG	CHEBI:155178
G91684MM	CHEBI:155181
G91704EI	CHEBI:155184
G91706AL	CHEBI:155190
G91707CL	CHEBI:155193
G91724XZ	CHEBI:155901
G91724XZ	CHEBI:89537
G91725EU	CHEBI:155199
G91727DR	CHEBI:145643
G91727DR	CHEBI:67983
G91727DR	CHEBI:8037
G91731DX	CHEBI:155205
G91731RP	CHEBI:155208
G91775YA	CHEBI:157268
G91810SD	CHEBI:155213
G91813SF	CHEBI:155217
G91827TX	CHEBI:87801
G91843GI	CHEBI:155220
G91845HM	CHEBI:155223
G91867WQ	CHEBI:155229
G91875JA	CHEBI:155230
G91904RU	CHEBI:155233
G91912PC	CHEBI:155241
G91924WY	CHEBI:155242
G91972CK	CHEBI:156713
G91982VB	CHEBI:156942
G92001FG	CHEBI:155248
G92024SL	CHEBI:155254
G92039VR	CHEBI:155257
G92045DI	CHEBI:155260
G92047WH	CHEBI:155263
G92067KW	CHEBI:155266
G92115PW	CHEBI:176880
G92115RL	CHEBI:155268
G92117KA	CHEBI:155271
G92147QP	CHEBI:145454
G92147YE	CHEBI:87617
G92155IO	CHEBI:157569
G92172MH	CHEBI:155278
G92175CL	CHEBI:59221
G92175OV	CHEBI:155281
G92177ZW	CHEBI:155283
G92211YV	CHEBI:155288
G92219PK	CHEBI:155289
G92237PN	CHEBI:155294
G92240HQ	CHEBI:155296
G92252GS	CHEBI:71603
G92257YN	CHEBI:155302
G92261CS	CHEBI:155304
G92279HJ	CHEBI:157552
G92296LB	CHEBI:155314
G92303LJ	CHEBI:155316
G92306PU	CHEBI:155322
G92311HB	CHEBI:155326
