accession	monosaccharide
G09955UR	Hex
G09955UR	Man
G09959OR	GalNAc
G09959OR	HexNAc
G09962WA	Glc
G09962WA	Hex
G09966BT	Glc
G09966BT	Hex
G09976WS	GlcNAc
G09976WS	HexNAc
G09988GX	GlcNAc
G09988GX	HexNAc
G09991CF	GalNAc
G09991CF	HexNAc
G10003HP	HexNAc
G10006KY	GlcNAc
G10006KY	HexNAc
G10008BD	Fuc
G10008BD	dHex
G10008NR	GlcNAc
G10008NR	HexNAc
G10008QG	Hex
G10008QG	Man
G10012HK	Gal
G10012HK	Hex
G10012LW	GlcNAc
G10012LW	HexNAc
G10013HB	GalNAc
G10013HB	HexNAc
G10016KM	GlcNAc
G10016KM	HexNAc
G10016UC	Fuc
G10016UC	dHex
G10019ZY	GlcNAc
G10019ZY	HexNAc
G10023KT	GalNAc
G10023KT	HexNAc
G10025ZX	GlcNAc
G10025ZX	HexNAc
G10026RE	GlcNAc
G10026RE	HexNAc
G10031LH	GalNAc
G10031LH	HexNAc
G10034LM	GlcNAc
G10034LM	HexNAc
G10038UY	GlcNAc
G10038UY	HexNAc
G10040DS	GlcNAc
G10040DS	HexNAc
G10048AP	HexNAc
G10060KR	GlcNAc
G10060KR	HexNAc
G10063BT	GlcNAc
G10063BT	HexNAc
G10073SM	GlcNAc
G10073SM	HexNAc
G10075HN	Gal
G10075HN	Hex
G10080RX	GlcNAc
G10080RX	HexNAc
G10082ZS	GalNAc
G10082ZS	HexNAc
G10085ET	GlcNAc
G10085ET	HexNAc
G10103AZ	GlcNAc
G10103AZ	HexNAc
G10104VB	GalNAc
G10104VB	HexNAc
G10106TL	GlcNAc
G10106TL	HexNAc
G10108GZ	GlcNAc
G10108GZ	HexNAc
G10109RQ	GlcNAc
G10109RQ	HexNAc
G10110YZ	GalNAc
G10110YZ	HexNAc
G10112QT	Glc
G10112QT	Hex
G10122RQ	GlcNAc
G10122RQ	HexNAc
G10129GW	GlcNAc
G10129GW	HexNAc
G10137XF	Glc
G10137XF	Hex
G10141PE	GlcNAc
G10141PE	HexNAc
G10144JB	GlcNAc
G10144JB	HexNAc
G10148CV	GalNAc
G10148CV	HexNAc
G10148GI	GlcNAc
G10148GI	HexNAc
G10149FE	GalNAc
G10149FE	HexNAc
G10150ZC	Glc
G10150ZC	Hex
G10158SF	Glc
G10158SF	Hex
G10159DR	HexNAc
G10163TY	Pent
G10163TY	Xyl
G10167WZ	Xxx
G10169QE	GlcNAc
G10169QE	HexNAc
G10174LI	GalNAc
G10174LI	HexNAc
G10177BK	GalNAc
G10177BK	HexNAc
G10179FS	GlcNAc
G10179FS	HexNAc
G10180QX	GalNAc
G10180QX	HexNAc
G10182BB	Glc
G10182BB	Hex
G10182XZ	GlcNAc
G10182XZ	HexNAc
G10186GV	HexNAc
G10186SV	GlcNAc
G10186SV	HexNAc
G10187BT	GlcNAc
G10187BT	HexNAc
G10189EJ	GlcNAc
G10189EJ	HexNAc
G10189NY	GlcNAc
G10189NY	HexNAc
G10191TO	Glc
G10191TO	Hex
G10194GK	Hex
G10194GK	Man
G10197JO	GlcNAc
G10197JO	HexNAc
G10197OY	Glc
G10197OY	Hex
G10199RS	GalNAc
G10199RS	HexNAc
G10203DW	GlcNAc
G10203DW	HexNAc
G10204GU	GalNAc
G10204GU	HexNAc
G10209QU	GlcNAc
G10209QU	HexNAc
G10212DI	Gal
G10212DI	Hex
G10219AA	GlcNAc
G10219AA	HexNAc
G10223RO	GlcNAc
G10223RO	HexNAc
G10225UW	GalNAc
G10225UW	HexNAc
G10227OE	GlcNAc
G10227OE	HexNAc
G10228AY	GlcNAc
G10228AY	HexNAc
G10228OD	GlcNAc
G10228OD	HexNAc
G10229LN	Glc
G10229LN	Hex
G10233GL	Hex
G10233GL	Man
G10234TF	GlcNAc
G10234TF	HexNAc
G10235QZ	GlcNAc
G10235QZ	HexNAc
G10236SD	GlcNAc
G10236SD	HexNAc
G10236SI	Glc
G10236SI	Hex
G10238WX	GlcNAc
G10238WX	HexNAc
G10240SH	GlcNAc
G10240SH	HexNAc
G10254ON	GlcNAc
G10254ON	HexNAc
G10254QG	GlcNAc
G10254QG	HexNAc
G10255XW	GlcNAc
G10255XW	HexNAc
G10258MC	GlcNAc
G10258MC	HexNAc
G10259IA	Glc
G10259IA	Hex
G10260PC	GlcNAc
G10260PC	HexNAc
G10269QG	GalNAc
G10269QG	HexNAc
G10270EI	GlcNAc
G10270EI	HexNAc
G10271TX	Hex
G10271TX	Man
G10276AE	Glc
G10276AE	Hex
G10283FS	GlcNAc
G10283FS	HexNAc
G10287JP	Glc
G10287JP	Hex
G10288EA	Hex
G10288EA	Man
G10292DJ	Xxx
G10292TC	GlcNAc
G10292TC	HexNAc
G10295MW	GlcNAc
G10295MW	HexNAc
G10300BI	GlcNAc
G10300BI	HexNAc
G10300DY	GlcNAc
G10300DY	HexNAc
G10302FA	GlcNAc
G10302FA	HexNAc
G10303AO	GlcNAc
G10303AO	HexNAc
G10308PQ	GlcNAc
G10308PQ	HexNAc
G10309NO	GlcNAc
G10309NO	HexNAc
G10313JZ	GlcNAc
G10313JZ	HexNAc
G10325PN	GalNAc
G10325PN	HexNAc
G10328BW	GlcNAc
G10328BW	HexNAc
G10331BX	Glc
G10331BX	Hex
G10333YJ	Gal
G10333YJ	Hex
G10338IN	Xxx
G10339TL	Glc
G10339TL	Hex
G10340BX	Glc
G10340BX	Hex
G10351WH	GlcNAc
G10351WH	HexNAc
G10355XS	GlcNAc
G10355XS	HexNAc
G10356UT	GlcNAc
G10356UT	HexNAc
G10359OW	GlcNAc
G10359OW	HexNAc
G10362LS	GlcNAc
G10362LS	HexNAc
G10363DV	Hex
G10363DV	Man
G10371UQ	GlcNAc
G10371UQ	HexNAc
G10374DW	GlcNAc
G10374DW	HexNAc
G10374FO	GlcNAc
G10374FO	HexNAc
G10377CG	Glc
G10377CG	Hex
G10382VG	GlcNAc
G10382VG	HexNAc
G10385EY	GlcNAc
G10385EY	HexNAc
G10386EL	GlcNAc
G10386EL	HexNAc
G10388YZ	GalNAc
G10388YZ	HexNAc
G10400UC	GlcNAc
G10400UC	HexNAc
G10405LR	GlcNAc
G10405LR	HexNAc
G10408ZL	GalNAc
G10408ZL	HexNAc
G10409DZ	GlcNAc
G10409DZ	HexNAc
G10410FW	Gal
G10410FW	Hex
G10417PV	GalNAc
G10417PV	HexNAc
G10417XF	GlcNAc
G10417XF	HexNAc
G10419AP	Hex
G10419AP	Man
G10421KO	GlcNAc
G10421KO	HexNAc
G10422IZ	Glc
G10422IZ	Hex
G10425AY	GlcNAc
G10425AY	HexNAc
G10425SO	GlcNAc
G10425SO	HexNAc
G10429XU	GlcNAc
G10429XU	HexNAc
G10430KO	GlcNAc
G10430KO	HexNAc
G10430NG	Glc
G10430NG	Hex
G10436HD	GalNAc
G10436HD	HexNAc
G10437DN	GlcNAc
G10437DN	HexNAc
G10438JV	Glc
G10438JV	Hex
G10440SL	GlcNAc
G10440SL	HexNAc
G10440YK	GlcNAc
G10440YK	HexNAc
G10444RV	Glc
G10444RV	Hex
G10444WU	Pent
G10445TA	GlcNAc
G10445TA	HexNAc
G10448SU	GlcNAc
G10448SU	HexNAc
G10448ZR	GlcNAc
G10448ZR	HexNAc
G10453CW	GalNAc
G10453CW	HexNAc
G10461TS	Glc
G10461TS	Hex
G10463IQ	GlcNAc
G10463IQ	HexNAc
G10467DD	GlcNAc
G10467DD	HexNAc
G10470SE	GlcNAc
G10470SE	HexNAc
G10471FG	GlcNAc
G10471FG	HexNAc
G10471GS	GlcNAc
G10471GS	HexNAc
G10479NG	Glc
G10479NG	Hex
G10483PN	GlcNAc
G10483PN	HexNAc
G10487BH	GalNAc
G10487BH	HexNAc
G10488WF	Glc
G10488WF	Hex
G10499ZG	GlcNAc
G10499ZG	HexNAc
G10503MP	Glc
G10503MP	Hex
G10507RU	Gal
G10507RU	Hex
G10507XI	GlcNAc
G10507XI	HexNAc
G10514PF	GalNAc
G10514PF	HexNAc
G10522CP	GlcNAc
G10522CP	HexNAc
G10522IZ	Gal
G10522IZ	Hex
G10526QU	GalNAc
G10526QU	HexNAc
G10528MR	Glc
G10528MR	Hex
G10529ZR	GlcNAc
G10529ZR	HexNAc
G10539LQ	Hex
G10539LQ	Man
G10540LB	GlcNAc
G10540LB	HexNAc
G10541QN	GlcNAc
G10541QN	HexNAc
G10543KB	GlcNAc
G10543KB	HexNAc
G10555FV	GlcNAc
G10555FV	HexNAc
G10555MO	GlcNAc
G10555MO	HexNAc
G10561QV	Glc
G10561QV	Hex
G10562QT	GlcNAc
G10562QT	HexNAc
G10563SE	GlcNAc
G10563SE	HexNAc
G10564SS	GalNAc
G10564SS	HexNAc
G10568YZ	HexNAc
G10568ZJ	GlcNAc
G10568ZJ	HexNAc
G10573FI	Gal
G10573FI	Hex
G10578GY	GlcNAc
G10578GY	HexNAc
G10581YA	GalNAc
G10581YA	HexNAc
G10588AZ	Glc
G10588AZ	Hex
G10594VF	Glc
G10594VF	Hex
G10601XM	GlcNAc
G10601XM	HexNAc
G10602EW	GlcNAc
G10602EW	HexNAc
G10604KJ	GalNAc
G10604KJ	HexNAc
G10607XQ	HexNAc
G10608BJ	Glc
G10608BJ	Hex
G10608NX	GalNAc
G10608NX	HexNAc
G10609HO	GlcNAc
G10609HO	HexNAc
G10614GM	GlcNAc
G10614GM	HexNAc
G10614XK	GlcNAc
G10614XK	HexNAc
G10615JE	GlcNAc
G10615JE	HexNAc
G10617KL	GlcNAc
G10617KL	HexNAc
G10617MG	GlcNAc
G10617MG	HexNAc
G10618EE	HexNAc
G10625VD	GlcNAc
G10625VD	HexNAc
G10627KR	GlcNAc
G10627KR	HexNAc
G10630CU	GalNAc
G10630CU	HexNAc
G10631VA	HexNAc
G10636JF	Xxx
G10636ME	Glc
G10636ME	Hex
G10637WE	GlcNAc
G10637WE	HexNAc
G10638YN	GlcNAc
G10638YN	HexNAc
G10647TF	Gal
G10647TF	Hex
G10649MJ	GlcNAc
G10649MJ	HexNAc
G10650OV	GlcNAc
G10650OV	HexNAc
G10651WD	GalNAc
G10651WD	HexNAc
G10652KW	GlcNAc
G10652KW	HexNAc
G10652VT	GlcNAc
G10652VT	HexNAc
G10662QB	Gal
G10662QB	Hex
G10663SB	GlcNAc
G10663SB	HexNAc
G10664FL	GlcNAc
G10664FL	HexNAc
G10664JU	GlcNAc
G10664JU	HexNAc
G10665UW	GlcNAc
G10665UW	HexNAc
G10666VQ	GlcNAc
G10666VQ	HexNAc
G10669LI	GlcNAc
G10669LI	HexNAc
G10670FZ	HexNAc
G10677SQ	Hex
G10677SQ	Man
G10687EF	GalNAc
G10687EF	HexNAc
G10688BO	Xxx
G10689ZT	Glc
G10689ZT	Hex
G10691MJ	GlcNAc
G10691MJ	HexNAc
G10691VB	GlcNAc
G10691VB	HexNAc
G10694XU	GlcNAc
G10694XU	HexNAc
G10700RM	GlcNAc
G10700RM	HexNAc
G10702YG	Gal
G10702YG	Hex
G10705PR	GalNAc
G10705PR	HexNAc
G10706IL	GalNAc
G10706IL	HexNAc
G10706KM	Gal
G10706KM	Hex
G10708TV	GlcNAc
G10708TV	HexNAc
G10709GF	GalNAc
G10709GF	HexNAc
G10712FZ	Glc
G10712FZ	Hex
G10712PK	GlcNAc
G10712PK	HexNAc
G10713RP	GlcN
G10713RP	HexN
G10716SX	GlcNAc
G10716SX	HexNAc
G10717TN	GlcNAc
G10717TN	HexNAc
G10718SD	GlcNAc
G10718SD	HexNAc
G10721CS	Gal
G10721CS	Hex
G10721QE	Xxx
G10725II	GlcNAc
G10725II	HexNAc
G10726AO	GlcNAc
G10726AO	HexNAc
G10733HY	GlcNAc
G10733HY	HexNAc
G10736VG	GalNAc
G10736VG	HexNAc
G10737JY	Hex
G10737JY	Man
G10741VJ	GlcNAc
G10741VJ	HexNAc
G10743GO	GlcNAc
G10743GO	HexNAc
G10746HE	GalNAc
G10746HE	HexNAc
G10756LJ	GlcNAc
G10756LJ	HexNAc
G10756ZZ	GlcNAc
G10756ZZ	HexNAc
G10765FQ	GlcNAc
G10765FQ	HexNAc
G10768ZE	GalNAc
G10768ZE	HexNAc
G10770RR	GlcNAc
G10770RR	HexNAc
G10776PT	GlcNAc
G10776PT	HexNAc
G10777XA	GlcNAc
G10777XA	HexNAc
G10779NJ	Gal
G10779NJ	Hex
G10787GO	GalNAc
G10787GO	HexNAc
G10788ZQ	Glc
G10788ZQ	Hex
G10794HZ	GlcNAc
G10794HZ	HexNAc
G10795VR	HexNAc
G10805TH	GlcNAc
G10805TH	HexNAc
G10807KK	GlcNAc
G10807KK	HexNAc
G10816XY	Glc
G10816XY	Hex
G10816YX	GalNAc
G10816YX	HexNAc
G10818SM	Glc
G10818SM	Hex
G10818TP	GalNAc
G10818TP	HexNAc
G10819RQ	GlcNAc
G10819RQ	HexNAc
G10820KD	GlcNAc
G10820KD	HexNAc
G10828WL	GlcNAc
G10828WL	HexNAc
G10831DK	Glc
G10831DK	Hex
G10831FE	GalNAc
G10831FE	HexNAc
G10835DD	GlcNAc
G10835DD	HexNAc
G10836AU	GalNAc
G10836AU	HexNAc
G10844WB	GlcNAc
G10844WB	HexNAc
G10845BX	GlcNAc
G10845BX	HexNAc
G10846VR	GlcNAc
G10846VR	HexNAc
G10853AV	Glc
G10853AV	Hex
G10859BP	GalNAc
G10859BP	HexNAc
G10859ES	GlcNAc
G10859ES	HexNAc
G10874KI	GlcNAc
G10874KI	HexNAc
G10874QT	GlcNAc
G10874QT	HexNAc
G10876BP	GlcNAc
G10876BP	HexNAc
G10877KM	GlcNAc
G10877KM	HexNAc
G10881VB	GlcNAc
G10881VB	HexNAc
G10890CT	Hex
G10890CT	Man
G10897BF	GlcNAc
G10897BF	HexNAc
G10897DJ	GlcNAc
G10897DJ	HexNAc
G10898KH	GlcNAc
G10898KH	HexNAc
G10899AB	Xxx
G10902TC	Gal
G10902TC	Hex
G10906ZX	Xxx
G10920IN	GlcNAc
G10920IN	HexNAc
G10924UK	GalNAc
G10924UK	HexNAc
G10925II	GalNAc
G10925II	HexNAc
G10927TS	GlcNAc
G10927TS	HexNAc
G10929MB	Glc
G10929MB	Hex
G10931ML	GalNAc
G10931ML	HexNAc
G10939BK	GalNAc
G10939BK	HexNAc
G10943MK	Glc
G10943MK	Hex
G10944ZI	GlcNAc
G10944ZI	HexNAc
G10954XM	GalNAc
G10954XM	HexNAc
G10955VN	Xxx
G10964LR	GlcNAc
G10964LR	HexNAc
G10965EB	GlcNAc
G10965EB	HexNAc
G10965GL	Glc
G10965GL	Hex
G10970DV	Glc
G10970DV	Hex
G10971JJ	Glc
G10971JJ	Hex
G10973QG	GlcNAc
G10973QG	HexNAc
G10977MU	Glc
G10977MU	Hex
G10987MU	GlcNAc
G10987MU	HexNAc
G10989IB	GlcNAc
G10989IB	HexNAc
G10993EM	GalNAc
G10993EM	HexNAc
G10995NB	GlcNAc
G10995NB	HexNAc
G10996NE	GlcNAc
G10996NE	HexNAc
G11010AN	GlcNAc
G11010AN	HexNAc
G11010YY	GlcNAc
G11010YY	HexNAc
G11012KS	GlcNAc
G11012KS	HexNAc
G11024UW	GlcNAc
G11024UW	HexNAc
G11031IB	HexNAc
G11031MS	Hex
G11031MS	Man
G11032PR	GlcNAc
G11032PR	HexNAc
G11034PZ	GlcNAc
G11034PZ	HexNAc
G11035GA	Glc
G11035GA	Hex
G11040EI	GlcNAc
G11040EI	HexNAc
G11041DA	GlcNAc
G11041DA	HexNAc
G11042HO	Glc
G11042HO	Hex
G11049II	Gal
G11049II	Hex
G11051CP	Glc
G11051CP	Hex
G11052OE	GlcNAc
G11052OE	HexNAc
G11053GQ	GlcNAc
G11053GQ	HexNAc
G11055DG	GlcNAc
G11055DG	HexNAc
G11057TM	GlcNAc
G11057TM	HexNAc
G11058EJ	GlcNAc
G11058EJ	HexNAc
G11058FS	GlcNAc
G11058FS	HexNAc
G11060OT	GlcNAc
G11060OT	HexNAc
G11061BV	GalNAc
G11061BV	HexNAc
G11061VC	GalNAc
G11061VC	HexNAc
G11065GA	Gal
G11065GA	Hex
G11069CP	GlcNAc
G11069CP	HexNAc
G11075DR	GlcNAc
G11075DR	HexNAc
G11078WZ	GlcNAc
G11078WZ	HexNAc
G11083DH	GalNAc
G11083DH	HexNAc
G11089HW	Gal
G11089HW	Hex
G11091XO	GalNAc
G11091XO	HexNAc
G11104AQ	GalNAc
G11104AQ	HexNAc
G11105TT	GalNAc
G11105TT	HexNAc
G11106ST	Glc
G11106ST	Hex
G11107OX	GlcNAc
G11107OX	HexNAc
G11107QZ	GlcNAc
G11107QZ	HexNAc
G11108VO	Pent
G11108VO	Xyl
G11120HJ	GlcNAc
G11120HJ	HexNAc
G11121QU	GlcNAc
G11121QU	HexNAc
G11122ZF	GalNAc
G11122ZF	HexNAc
G11129ZK	GlcNAc
G11129ZK	HexNAc
G11134WS	GlcNAc
G11134WS	HexNAc
G11143VM	GlcNAc
G11143VM	HexNAc
G11144IF	GlcNAc
G11144IF	HexNAc
G11148DZ	GlcNAc
G11148DZ	HexNAc
G11155NP	Xxx
G11160HY	GlcNAc
G11160HY	HexNAc
G11161OD	Glc
G11161OD	Hex
G11162ZF	GlcNAc
G11162ZF	HexNAc
G11163DF	Glc
G11163DF	Hex
G11163NQ	GlcNAc
G11163NQ	HexNAc
G11165BC	GlcNAc
G11165BC	HexNAc
G11172UF	Xxx
G11173HB	Glc
G11173HB	Hex
G11176QN	GlcNAc
G11176QN	HexNAc
G11177IB	GlcNAc
G11177IB	HexNAc
G11180GU	GlcNAc
G11180GU	HexNAc
G11182SS	Glc
G11182SS	Hex
G11189WY	GlcNAc
G11189WY	HexNAc
G11192KF	GlcNAc
G11192KF	HexNAc
G11198HA	GalNAc
G11198HA	HexNAc
G11200ZP	GlcNAc
G11200ZP	HexNAc
G11201QY	GalNAc
G11201QY	HexNAc
G11204WB	GlcNAc
G11204WB	HexNAc
G11206YK	GlcNAc
G11206YK	HexNAc
G11207RG	Xxx
G11208SX	GlcNAc
G11208SX	HexNAc
G11213NA	GlcNAc
G11213NA	HexNAc
G11218TW	GalNAc
G11218TW	HexNAc
G11230GK	GlcNAc
G11230GK	HexNAc
G11234AI	GalNAc
G11234AI	HexNAc
G11234TE	Glc
G11234TE	Hex
G11236BB	GalNAc
G11236BB	HexNAc
G11237JJ	GalNAc
G11237JJ	HexNAc
G11249YX	GlcNAc
G11249YX	HexNAc
G11253PI	GalNAc
G11253PI	HexNAc
G11253UV	GlcNAc
G11253UV	HexNAc
G11254FL	GlcNAc
G11254FL	HexNAc
G11254WI	GalNAc
G11254WI	HexNAc
G11256DQ	GlcNAc
G11256DQ	HexNAc
G11259JT	GlcNAc
G11259JT	HexNAc
G11260US	GalNAc
G11260US	HexNAc
G11260XI	Glc
G11260XI	Hex
G11263ED	Hex
G11263ED	Man
G11263YZ	GalNAc
G11263YZ	HexNAc
G11264VO	GlcNAc
G11264VO	HexNAc
G11275FH	GlcNAc
G11275FH	HexNAc
G11275IL	Hex
G11276SJ	GalNAc
G11276SJ	HexNAc
G11277IK	HexNAc
G11278RG	Xxx
G11278YL	GlcNAc
G11278YL	HexNAc
G11282GU	GlcNAc
G11282GU	HexNAc
G11286QT	GlcNAc
G11286QT	HexNAc
G11288PA	Glc
G11288PA	Hex
G11288UE	GalNAc
G11288UE	HexNAc
G11288VJ	Hex
G11288VJ	Man
G11293WM	Gal
G11293WM	Hex
G11301CP	Glc
G11301CP	Hex
G11302IV	GalNAc
G11302IV	HexNAc
G11307KY	GlcNAc
G11307KY	HexNAc
G11308TN	Hex
G11308TN	Man
G11318KT	GlcNAc
G11318KT	HexNAc
G11318MQ	GlcNAc
G11318MQ	HexNAc
G11321RX	GlcNAc
G11321RX	HexNAc
G11323LX	GlcNAc
G11323LX	HexNAc
G11324RD	GlcNAc
G11324RD	HexNAc
G11326RB	Gal
G11326RB	Hex
G11327SW	Glc
G11327SW	Hex
G11329LI	GlcNAc
G11329LI	HexNAc
G11333WT	GlcNAc
G11333WT	HexNAc
G11341YL	GlcNAc
G11341YL	HexNAc
G11346ER	GlcNAc
G11346ER	HexNAc
G11346GZ	GlcNAc
G11346GZ	HexNAc
G11348GW	GlcNAc
G11348GW	HexNAc
G11349YA	GlcNAc
G11349YA	HexNAc
G11350UX	GlcNAc
G11350UX	HexNAc
G11356UZ	Glc
G11356UZ	Hex
G11362LE	Hex
G11362LE	Man
G11364SH	Glc
G11364SH	Hex
G11365AH	GlcNAc
G11365AH	HexNAc
G11366SD	GlcNAc
G11366SD	HexNAc
G11369PF	HexNAc
G11373TT	GalNAc
G11373TT	HexNAc
G11376KE	GlcNAc
G11376KE	HexNAc
G11381KO	Gal
G11381KO	Hex
G11386DK	Hex
G11386DK	Man
G11392CL	GlcNAc
G11392CL	HexNAc
G11399XO	Gal
G11399XO	Hex
G11402JS	Hex
G11402JS	Man
G11402KL	GlcNAc
G11402KL	HexNAc
G11411KB	GalNAc
G11411KB	HexNAc
G11414RL	Glc
G11414RL	Hex
G11417QD	Glc
G11417QD	Hex
G11423ZI	Gal
G11423ZI	Hex
G11428LI	Glc
G11428LI	Hex
G11429PC	Glc
G11429PC	Hex
G11440BJ	Gal
G11440BJ	Hex
G11444KC	Gal
G11444KC	Hex
G11450AP	Hex
G11450AP	Man
G11450BY	GlcNAc
G11450BY	HexNAc
G11450PA	GlcNAc
G11450PA	HexNAc
G11452MB	Glc
G11452MB	Hex
G11453BM	GlcNAc
G11453BM	HexNAc
G11454XI	Hex
G11457RF	GalNAc
G11457RF	HexNAc
G11458MU	GlcNAc
G11458MU	HexNAc
G11460AB	GlcNAc
G11460AB	HexNAc
G11462IT	GlcNAc
G11462IT	HexNAc
G11466SI	GalNAc
G11466SI	HexNAc
G11479AN	GlcNAc
G11479AN	HexNAc
G11480AX	HexNAc
G11482NO	GalNAc
G11482NO	HexNAc
G11484HI	HexNAc
G11485ID	Glc
G11485ID	Hex
G11496BG	GlcNAc
G11496BG	HexNAc
G11501NM	Glc
G11501NM	Hex
G11503GF	Gal
G11503GF	Hex
G11509NE	GlcNAc
G11509NE	HexNAc
G11509RN	GlcNAc
G11509RN	HexNAc
G11517BH	Gal
G11517BH	Hex
G11519KU	GalNAc
G11519KU	HexNAc
G11524CG	Glc
G11524CG	Hex
G11528MV	GlcNAc
G11528MV	HexNAc
G11535IB	GlcNAc
G11535IB	HexNAc
G11535IP	Gal
G11535IP	Hex
G11538FQ	HexNAc
G11540FP	GlcNAc
G11540FP	HexNAc
G11551UU	GlcNAc
G11551UU	HexNAc
G11553OP	GlcNAc
G11553OP	HexNAc
G11556LZ	GlcNAc
G11556LZ	HexNAc
G11557EQ	GlcNAc
G11557EQ	HexNAc
G11561RV	GlcNAc
G11561RV	HexNAc
G11562WQ	GlcNAc
G11562WQ	HexNAc
G11563PZ	Xxx
G11568GD	Pent
G11568GD	Xyl
G11568OK	GlcNAc
G11568OK	HexNAc
G11571JL	GlcNAc
G11571JL	HexNAc
G11578PH	GlcNAc
G11578PH	HexNAc
G11588II	GlcNAc
G11588II	HexNAc
G11595VF	GlcNAc
G11595VF	HexNAc
G11613HW	GlcNAc
G11613HW	HexNAc
G11615SW	GlcNAc
G11615SW	HexNAc
G11619JT	GlcNAc
G11619JT	HexNAc
G11630WW	GlcNAc
G11630WW	HexNAc
G11632NF	Glc
G11632NF	Hex
G11633WO	Xxx
G11635LG	GlcNAc
G11635LG	HexNAc
G11636EE	Glc
G11636EE	Hex
G11637WL	GlcNAc
G11637WL	HexNAc
G11639AP	Glc
G11639AP	Hex
G11639QY	GlcNAc
G11639QY	HexNAc
G11641YE	GlcNAc
G11641YE	HexNAc
G11647UD	GalNAc
G11647UD	HexNAc
G11648SW	HexNAc
G11652JU	GlcNAc
G11652JU	HexNAc
G11654TG	GlcNAc
G11654TG	HexNAc
G11655BA	GalNAc
G11655BA	HexNAc
G11657DN	Gal
G11657DN	Hex
G11657PS	Xxx
G11658OG	GlcNAc
G11658OG	HexNAc
G11669SL	GalNAc
G11669SL	HexNAc
G11671GQ	GlcNAc
G11671GQ	HexNAc
G11677GR	HexN
G11677GR	ManN
G11679NT	GlcNAc
G11679NT	HexNAc
G11683GE	GlcNAc
G11683GE	HexNAc
G11684IZ	Gal
G11684IZ	Hex
G11685NC	GlcNAc
G11685NC	HexNAc
G11687NW	GalNAc
G11687NW	HexNAc
G11688DS	GlcNAc
G11688DS	HexNAc
G11696PX	GlcNAc
G11696PX	HexNAc
G11700UP	GlcNAc
G11700UP	HexNAc
G11704PO	GalNAc
G11704PO	HexNAc
G11706VX	GlcNAc
G11706VX	HexNAc
G11711TA	Pent
G11711TA	Xyl
G11712ZQ	GlcNAc
G11712ZQ	HexNAc
G11716PI	GlcNAc
G11716PI	HexNAc
G11721NX	GlcNAc
G11721NX	HexNAc
G11723WR	GlcNAc
G11723WR	HexNAc
G11737JS	GalNAc
G11737JS	HexNAc
G11740AG	GlcNAc
G11740AG	HexNAc
G11745DB	GlcNAc
G11745DB	HexNAc
G11745XZ	GlcNAc
G11745XZ	HexNAc
G11746SJ	Glc
G11746SJ	Hex
G11756ZM	GlcNAc
G11756ZM	HexNAc
G11758TL	GlcNAc
G11758TL	HexNAc
G11771HD	GlcNAc
G11771HD	HexNAc
G11773NW	GlcNAc
G11773NW	HexNAc
G11778OZ	GlcNAc
G11778OZ	HexNAc
G11785PK	Glc
G11785PK	Hex
G11787AF	Glc
G11787AF	Hex
G11789TB	GlcNAc
G11789TB	HexNAc
G11795CV	Xxx
G11800WA	GlcNAc
G11800WA	HexNAc
G11801TI	GlcNAc
G11801TI	HexNAc
G11812HI	HexNAc
G11813KV	Gal
G11813KV	Hex
G11815LC	GlcNAc
G11815LC	HexNAc
G11818HY	GlcNAc
G11818HY	HexNAc
G11819AO	Gal
G11819AO	Hex
G11819NV	GalNAc
G11819NV	HexNAc
G11821VL	GalNAc
G11821VL	HexNAc
G11823ZO	GlcNAc
G11823ZO	HexNAc
G11827HH	GalNAc
G11827HH	HexNAc
G11829TU	GlcNAc
G11829TU	HexNAc
G11830CY	GalNAc
G11830CY	HexNAc
G11832MD	GlcNAc
G11832MD	HexNAc
G11833QC	Glc
G11833QC	Hex
G11837CQ	Hex
G11837CQ	Man
G11837IG	GlcNAc
G11837IG	HexNAc
G11837XH	Hex
G11837XH	Man
G11840SC	Glc
G11840SC	Hex
G11842GF	Glc
G11842GF	Hex
G11844EV	GalNAc
G11844EV	HexNAc
G11846HL	GlcNAc
G11846HL	HexNAc
G11846US	GalNAc
G11846US	HexNAc
G11847JY	HexNAc
G11848VF	GalNAc
G11848VF	HexNAc
G11852AF	Xxx
G11857CB	Pent
G11857CB	Xyl
G11858KN	Glc
G11858KN	Hex
G11860RT	GlcNAc
G11860RT	HexNAc
G11860YJ	GlcNAc
G11860YJ	HexNAc
G11863CH	GalNAc
G11863CH	HexNAc
G11863HW	GalNAc
G11863HW	HexNAc
G11863LK	Gal
G11863LK	Hex
G11865ZE	GlcNAc
G11865ZE	HexNAc
G11867CJ	Xxx
G11876US	GalNAc
G11876US	HexNAc
G11877AW	GlcNAc
G11877AW	HexNAc
G11881OO	Hex
G11881OO	Man
G11884WX	GlcNAc
G11884WX	HexNAc
G11885NX	GlcNAc
G11885NX	HexNAc
G11888UP	GlcNAc
G11888UP	HexNAc
G11889PN	GalNAc
G11889PN	HexNAc
G11890NV	NeuAc
G11890NV	Sia
G11892KR	GlcNAc
G11892KR	HexNAc
G11896WX	GlcNAc
G11896WX	HexNAc
G11898SQ	GlcNAc
G11898SQ	HexNAc
G11908FF	GlcNAc
G11908FF	HexNAc
G11910RR	GlcNAc
G11910RR	HexNAc
G11911IN	GlcNAc
G11911IN	HexNAc
G11915AZ	Hex
G11915UT	Glc
