GlyTouCan AC	Tissue	Species	AnnotationCategory	Source	Source ID
G37815LJ	UBERON:0000955	ZebraFish	Subsumption	GNOme	G69277LC
G37815LJ	UBERON:0002419	ZebraFish	Subsumption	GNOme	G69277LC
G37818NZ	UBERON:0002048	Human	Subsumption	GNOme	G14972EL
G37818NZ	UBERON:0000178	Human	Direct	PubMed	30093973
G37818NZ	UBERON:0000178	Human	Direct	PubMed	30844485
G37818NZ	UBERON:0000178	Human	Direct	PubMed	32898301
G37818NZ	UBERON:0000178	Human	Direct	PubMed	33877489
G37818NZ	UBERON:0000178	Human	Direct	PubMed	37485378
G37818NZ	UBERON:0000178	Human	Direct	TableMaker	GLY_001408
G37818NZ	UBERON:0000948	Mouse	Subsumption	GNOme	G14972EL
G37818NZ	UBERON:0002107	Mouse	Subsumption	GNOme	G14972EL
G37818NZ	UBERON:0000948	Mouse	Subsumption	GNOme	G17483AZ
G37827QF	UBERON:0002107	Human	Subsumption	GNOme	G84917IA
G37834XB	UBERON:0000955	ZebraFish	Subsumption	GNOme	G69277LC
G37834XB	UBERON:0002419	ZebraFish	Subsumption	GNOme	G69277LC
G37834XB	UBERON:0000955	ZebraFish	Subsumption	GNOme	G97612UN
G37838GC	UBERON:0002048	Human	Subsumption	GNOme	G55263ML
G37838GC	UBERON:0002185	Human	Subsumption	GNOme	G55263ML
G37838GC	UBERON:0001155	Human	Subsumption	GNOme	G97435VD
G37838GC	UBERON:0002048	Human	Subsumption	GNOme	G97435VD
G37838GC	UBERON:0002107	Human	Subsumption	GNOme	G97435VD
G37851DD	UBERON:0000323	FruitFly	Subsumption	GNOme	G88918AF
G37851DD	UBERON:0000922	FruitFly	Subsumption	GNOme	G88918AF
G37851DD	UBERON:0019248	FruitFly	Subsumption	GNOme	G88918AF
G37857TZ	UBERON:0001977	Human	Subsumption	GNOme	G72954XC
G37857TZ	UBERON:0002107	Human	Direct	PubMed	28122943
G37857TZ	UBERON:0002107	Human	Direct	TableMaker	GLY_001408
G37871GS	UBERON:0000029	Human	Subsumption	GNOme	G92288VU
G37871GS	UBERON:0000948	Human	Subsumption	GNOme	G92288VU
G37871GS	UBERON:0001155	Human	Subsumption	GNOme	G92288VU
G37871GS	UBERON:0002048	Human	Subsumption	GNOme	G92288VU
G37871GS	UBERON:0002106	Human	Subsumption	GNOme	G92288VU
G37871GS	UBERON:0002107	Human	Subsumption	GNOme	G92288VU
G37871GS	UBERON:0002108	Human	Subsumption	GNOme	G92288VU
G37871GS	UBERON:0002419	Human	Subsumption	GNOme	G92288VU
G37873AV	UBERON:0000178	Human	Subsumption	GNOme	G20021NB
G37873AV	UBERON:0001969	Human	Subsumption	GNOme	G20021NB
G37873AV	UBERON:0001155	Human	Subsumption	GNOme	G87721BR
G37873AV	UBERON:0002048	Human	Subsumption	GNOme	G87721BR
G37873AV	UBERON:0002419	Human	Subsumption	GNOme	G87721BR
G37873AV	UBERON:0002108	Mouse	Subsumption	GNOme	G87721BR
G37873UC	UBERON:0000948	Mouse	Subsumption	GNOme	G92918JF
G37891WT	UBERON:0000160	ZebraFish	Subsumption	GNOme	G56682BC
G37891WT	UBERON:0000473	ZebraFish	Subsumption	GNOme	G56682BC
G37891WT	UBERON:0000948	ZebraFish	Subsumption	GNOme	G56682BC
G37891WT	UBERON:0000955	ZebraFish	Subsumption	GNOme	G56682BC
G37891WT	UBERON:0002107	ZebraFish	Subsumption	GNOme	G56682BC
G37891WT	UBERON:0002419	ZebraFish	Subsumption	GNOme	G56682BC
G37891WT	UBERON:0002535	ZebraFish	Subsumption	GNOme	G56682BC
G37891WT	UBERON:0000160	ZebraFish	Subsumption	GNOme	G65562ZE
G37891WT	UBERON:0000948	ZebraFish	Subsumption	GNOme	G65562ZE
G37891WT	UBERON:0002107	ZebraFish	Subsumption	GNOme	G65562ZE
G37917YA	UBERON:0000473	ZebraFish	Subsumption	GNOme	G20173ZW
G37917YA	UBERON:0002419	ZebraFish	Subsumption	GNOme	G20173ZW
G37928OR	UBERON:0001977	Human	Subsumption	GNOme	G00998NI
G37928OR	UBERON:0001969	Human	Subsumption	GNOme	G78059CC
G37928OR	UBERON:0002107	Human	Direct	PubMed	28122943
G37928OR	UBERON:0002107	Human	Direct	TableMaker	GLY_001408
G37928OR	UBERON:0000160	ZebraFish	Subsumption	GNOme	G00998NI
G37928OR	UBERON:0000473	ZebraFish	Subsumption	GNOme	G00998NI
G37928OR	UBERON:0000955	ZebraFish	Subsumption	GNOme	G00998NI
G37928OR	UBERON:0002419	ZebraFish	Subsumption	GNOme	G00998NI
G37928OR	UBERON:0002535	ZebraFish	Subsumption	GNOme	G00998NI
G37969WK	UBERON:0001969	Human	Subsumption	GNOme	G27919IH
G37969WK	UBERON:0001969	Human	Subsumption	GNOme	G58667NI
G37973OF	UBERON:0000948	Human	Subsumption	GNOme	G97412QF
G37983JG	UBERON:0000323	FruitFly	Subsumption	GNOme	G53322AG
G37983JG	UBERON:0000922	FruitFly	Subsumption	GNOme	G53322AG
G37983JG	UBERON:0019248	FruitFly	Subsumption	GNOme	G53322AG
G37983UR	UBERON:0000955	ZebraFish	Subsumption	GNOme	G42824SU
G37997JT	UBERON:0001977	Human	Subsumption	GNOme	G52971DE
G37997JT	UBERON:0001977	Human	Subsumption	GNOme	G73866ZM
G37997VP	UBERON:0001155	Mouse	Subsumption	GNOme	G91451KI
G38001QI	UBERON:0002107	Human	Subsumption	GNOme	G84663MB
G38001QI	UBERON:0002107	Human	Subsumption	GNOme	G95455DG
G38006JA	UBERON:0000160	ZebraFish	Subsumption	GNOme	G81928IQ
G38006JA	UBERON:0000473	ZebraFish	Subsumption	GNOme	G81928IQ
G38006JA	UBERON:0000955	ZebraFish	Subsumption	GNOme	G81928IQ
G38025DM	UBERON:0000178	Human	Subsumption	GNOme	G45248CZ
G38025DM	UBERON:0000160	ZebraFish	Subsumption	GNOme	G61168WC
G38025DM	UBERON:0000473	ZebraFish	Subsumption	GNOme	G61168WC
G38025DM	UBERON:0000948	ZebraFish	Subsumption	GNOme	G61168WC
G38025DM	UBERON:0000992	ZebraFish	Subsumption	GNOme	G61168WC
G38025DM	UBERON:0002107	ZebraFish	Subsumption	GNOme	G61168WC
G38025DM	UBERON:0002419	ZebraFish	Subsumption	GNOme	G61168WC
G38025DM	UBERON:0002535	ZebraFish	Subsumption	GNOme	G61168WC
G38025GO	UBERON:0001155	Human	Subsumption	GNOme	G59303WP
G38025GO	UBERON:0002108	Human	Subsumption	GNOme	G59303WP
G38025GO	UBERON:0000955	Mouse	Subsumption	GNOme	G09325HD
G38025GO	UBERON:0000473	Mouse	Subsumption	GNOme	G59303WP
G38025GO	UBERON:0002048	Mouse	Subsumption	GNOme	G59303WP
G38025GO	UBERON:0002113	Mouse	Subsumption	GNOme	G59303WP
G38046UY	UBERON:0002107	Human	Subsumption	GNOme	G07414DN
G38046UY	UBERON:0000160	ZebraFish	Subsumption	GNOme	G42306MH
G38046UY	UBERON:0000948	ZebraFish	Subsumption	GNOme	G42306MH
G38046UY	UBERON:0000955	ZebraFish	Subsumption	GNOme	G42306MH
G38046UY	UBERON:0002535	ZebraFish	Subsumption	GNOme	G42306MH
G38048NO	UBERON:0002113	Mouse	Subsumption	GNOme	G89685ZW
G38058DX	UBERON:0000178	Human	Subsumption	GNOme	G68588ED
G38058DX	UBERON:0001969	Human	Subsumption	GNOme	G68588ED
G38058DX	UBERON:0002107	Human	Subsumption	GNOme	G92737DI
G38072IQ	UBERON:0000165	Human	Subsumption	GNOme	G05305SY
G38072IQ	UBERON:0000165	Human	Subsumption	GNOme	G09675DY
G38079LH	UBERON:0002419	ZebraFish	Subsumption	GNOme	G04062VI
