GlyTouCanAccession	TaxID	Source	SourceID
G03277YI	10114	GlyTouCan	G03277YI
G03277YI	8355	GlyTouCan	G03277YI
G03277YI	9031	GlyTouCan	G03277YI
G03277YI	9606	GlyTouCan	G03277YI
G03277YI	9913	GlyTouCan	G03277YI
G03309JT	9606	GlyTouCan	G03309JT
G03313QW	9913	GlyTouCan	G03313QW
G03345AP	9606	GlyTouCan	G03345AP
G03361KC	10090	GlyTouCan	G03361KC
G03361KC	562	GlyTouCan	G03361KC
G03361KC	9606	GlyTouCan	G03361KC
G03361KC	9685	GlyTouCan	G03361KC
G03361KC	9823	GlyTouCan	G03361KC
G03361KC	9913	GlyTouCan	G03361KC
G03361KC	9986	GlyTouCan	G03361KC
G03368AU	9606	GlyTouCan	G03368AU
G03399GQ	4932	GlyTouCan	G03399GQ
G03433NI	9606	GlyTouCan	G03433NI
G03457IA	9823	GlyTouCan	G03457IA
G03457IA	9913	GlyTouCan	G03457IA
G03479ZN	9606	GlyTouCan	G03479ZN
G03493ZH	4922	GlyTouCan	G03493ZH
G03493ZH	4932	GlyTouCan	G03493ZH
G03499BP	10090	GlyTouCan	G03499BP
G03499BP	9606	GlyTouCan	G03499BP
G03499BP	9823	GlyTouCan	G03499BP
G03506YN	10090	GlyTouCan	G03506YN
G03509EL	9606	GlyTouCan	G03509EL
G03520RT	9606	GlyTouCan	G03520RT
G03529DJ	9606	GlyTouCan	G03529DJ
G03530HJ	9606	GlyTouCan	G03530HJ
G03536SO	9606	GlyTouCan	G03536SO
G03542LT	9913	GlyTouCan	G03542LT
G03542MQ	10029	GlyTouCan	G03542MQ
G03542MQ	9606	GlyTouCan	G03542MQ
G03542MQ	9685	GlyTouCan	G03542MQ
G03542MQ	9940	GlyTouCan	G03542MQ
G03564IA	9606	GlyTouCan	G03564IA
G03574QJ	10116	UniCarbKB	comp_HexNAc3Hex6dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G03574QJ	9606	UniCarbKB	comp_HexNAc3Hex6dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G03584KV	10090	UniCarbKB	5606
G03591CN	9606	GlyTouCan	G03591CN
G03596YS	9606	UniCarbKB	comp_HexNAc5Hex6dHex2NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G03603IS	9606	GlyTouCan	G03603IS
G03605AV	9606	GlyTouCan	G03605AV
G03605BS	9606	GlyTouCan	G03605BS
G03649KR	1515	GlyTouCan	G03649KR
G03649KR	35825	GlyTouCan	G03649KR
G03652TR	10029	GlyTouCan	G03652TR
G03652TR	10036	GlyTouCan	G03652TR
G03652TR	10090	GlyTouCan	G03652TR
G03652TR	10114	GlyTouCan	G03652TR
G03652TR	10141	GlyTouCan	G03652TR
G03652TR	11276	GlyTouCan	G03652TR
G03652TR	11309	GlyTouCan	G03652TR
G03652TR	11795	GlyTouCan	G03652TR
G03652TR	12721	GlyTouCan	G03652TR
G03652TR	12990	GlyTouCan	G03652TR
G03652TR	32644	GlyTouCan	G03652TR
G03652TR	3649	GlyTouCan	G03652TR
G03652TR	3816	GlyTouCan	G03652TR
G03652TR	3847	GlyTouCan	G03652TR
G03652TR	3885	GlyTouCan	G03652TR
G03652TR	3888	GlyTouCan	G03652TR
G03652TR	3972	GlyTouCan	G03652TR
G03652TR	3988	GlyTouCan	G03652TR
G03652TR	4026	GlyTouCan	G03652TR
G03652TR	40674	GlyTouCan	G03652TR
G03652TR	4087	GlyTouCan	G03652TR
G03652TR	4220	GlyTouCan	G03652TR
G03652TR	43364	GlyTouCan	G03652TR
G03652TR	4530	GlyTouCan	G03652TR
G03652TR	50557	GlyTouCan	G03652TR
G03652TR	5061	GlyTouCan	G03652TR
G03652TR	5063	GlyTouCan	G03652TR
G03652TR	55057	GlyTouCan	G03652TR
G03652TR	562	GlyTouCan	G03652TR
G03652TR	6735	GlyTouCan	G03652TR
G03652TR	7091	GlyTouCan	G03652TR
G03652TR	7108	GlyTouCan	G03652TR
G03652TR	7111	GlyTouCan	G03652TR
G03652TR	7227	GlyTouCan	G03652TR
G03652TR	7460	GlyTouCan	G03652TR
G03652TR	7787	GlyTouCan	G03652TR
G03652TR	9031	GlyTouCan	G03652TR
G03652TR	9606	GlyTouCan	G03652TR
G03652TR	9685	GlyTouCan	G03652TR
G03652TR	9823	GlyTouCan	G03652TR
G03652TR	9913	GlyTouCan	G03652TR
G03652TR	9940	GlyTouCan	G03652TR
G03652TR	9986	GlyTouCan	G03652TR
G03674DI	55960	GlyTouCan	G03674DI
G03681UF	9823	GlyTouCan	G03681UF
G03709ZD	9913	GlyTouCan	G03709ZD
G03717EM	9606	UniCarbKB	3303
G03739GM	10114	GlyTouCan	G03739GM
G03740OH	10026	GlyTouCan	G03740OH
G03740OH	11309	GlyTouCan	G03740OH
G03740OH	32644	GlyTouCan	G03740OH
G03740OH	9606	GlyTouCan	G03740OH
G03756VW	9606	GlyTouCan	G03756VW
G03764XL	10116	GlyTouCan	G03764XL
G03764XL	9606	GlyTouCan	G03764XL
G03764XL	9986	GlyTouCan	G03764XL
G03783BX	4081	GlyTouCan	G03783BX
G03796EF	9606	GlyTouCan	G03796EF
G03802LT	10116	UniCarbKB	7527
G03807MJ	151740	GlyTouCan	G03807MJ
G03819SO	10114	GlyTouCan	G03819SO
G03820FM	159120	GlyTouCan	G03820FM
G03820FM	5061	GlyTouCan	G03820FM
G03834RX	9606	GlyTouCan	G03834RX
G03855TY	9606	GlyTouCan	G03855TY
G03860PZ	9606	UniCarbKB	1843
G03889QT	1772	GlyTouCan	G03889QT
G03895SR	9606	UniCarbKB	5147
G03921DY	9606	GlyTouCan	G03921DY
G03921YK	9606	GlyTouCan	G03921YK
G03930BU	10116	UniCarbKB	comp_HexNAc3Hex4dHex3NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G03930BU	9606	UniCarbKB	comp_HexNAc3Hex4dHex3NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G03934XO	10116	GlyTouCan	G03934XO
G03951MJ	4081	GlyTouCan	G03951MJ
G03965VN	9606	GlyTouCan	G03965VN
G03984TW	9606	UniCarbKB	7521
G03987JH	9606	GlyTouCan	G03987JH
G04014FP	9606	GlyTouCan	G04014FP
G04018GO	9606	GlyTouCan	G04018GO
G04048YA	9606	GlyTouCan	G04048YA
G04074KJ	8355	GlyTouCan	G04074KJ
G04077XA	9606	UniCarbKB	7727
G04082SK	8035	GlyTouCan	G04082SK
G04099VY	9606	GlyTouCan	G04099VY
G04109RU	9913	GlyTouCan	G04109RU
G04118JZ	9031	GlyTouCan	G04118JZ
G04130SK	9606	GlyTouCan	G04130SK
G04165AB	10141	GlyTouCan	G04165AB
G04216GB	5656	GlyTouCan	G04216GB
G04216GB	5663	GlyTouCan	G04216GB
G04220HB	32644	GlyTouCan	G04220HB
G04220HB	5693	GlyTouCan	G04220HB
G04220HB	9823	GlyTouCan	G04220HB
G04246XX	3847	GlyTouCan	G04246XX
G04267XF	10029	GlyTouCan	G04267XF
G04267XF	9606	GlyTouCan	G04267XF
G04269FO	8022	GlyTouCan	G04269FO
G04286YE	9606	GlyTouCan	G04286YE
G04295FF	4053	GlyTouCan	G04295FF
G04295FF	4054	GlyTouCan	G04295FF
G04295FF	44685	GlyTouCan	G04295FF
G04315YS	11309	GlyTouCan	G04315YS
G04337AE	9606	GlyTouCan	G04337AE
G04368OY	9606	GlyTouCan	G04368OY
G04410EE	5062	GlyTouCan	G04410EE
G04423CA	9606	GlyTouCan	G04423CA
G04432FE	9823	GlyTouCan	G04432FE
G04445KN	3649	GlyTouCan	G04445KN
G04445KN	4026	GlyTouCan	G04445KN
G04445KN	4087	GlyTouCan	G04445KN
G04445KN	8404	GlyTouCan	G04445KN
G04445KN	9031	GlyTouCan	G04445KN
G04445KN	9606	GlyTouCan	G04445KN
G04445KN	9913	GlyTouCan	G04445KN
G04448SF	9606	GlyTouCan	G04448SF
G04450CG	9606	GlyTouCan	G04450CG
G04462ZS	9606	GlyTouCan	G04462ZS
G04472SL	9606	GlyTouCan	G04472SL
G04478DK	9823	GlyTouCan	G04478DK
G04483SK	9606	UniCarbKB	3389
G04508HC	9823	GlyTouCan	G04508HC
G04522MB	5062	GlyTouCan	G04522MB
G04531ET	9615	GlyTouCan	G04531ET
G04535LS	9606	GlyTouCan	G04535LS
G04552VX	9606	GlyTouCan	G04552VX
G04561MG	9606	GlyTouCan	G04561MG
G04576KS	9606	GlyTouCan	G04576KS
G04595ZA	10116	UniCarbKB	7907
G04598XU	10114	GlyTouCan	G04598XU
G04610NG	9606	GlyTouCan	G04610NG
G04616ST	10090	GlyTouCan	G04616ST
G04616ST	562	GlyTouCan	G04616ST
G04616ST	9606	GlyTouCan	G04616ST
G04618ND	10114	GlyTouCan	G04618ND
G04618ND	10116	GlyTouCan	G04618ND
G04622LK	9606	GlyTouCan	G04622LK
G04624DG	9606	GlyTouCan	G04624DG
G04649ES	9606	GlyTouCan	G04649ES
G04662JQ	11309	GlyTouCan	G04662JQ
G04676YO	9606	GlyTouCan	G04676YO
G04681PT	10114	GlyTouCan	G04681PT
G04681PT	11320	GlyTouCan	G04681PT
G04681PT	9606	GlyTouCan	G04681PT
G04690JX	10090	GlyTouCan	G04690JX
G04690JX	210	GlyTouCan	G04690JX
G04690JX	9606	GlyTouCan	G04690JX
G04690JX	9615	GlyTouCan	G04690JX
G04699RP	9913	GlyTouCan	G04699RP
G04700EY	9606	GlyTouCan	G04700EY
G04715SK	10114	GlyTouCan	G04715SK
G04715SK	10116	GlyTouCan	G04715SK
G04717US	10114	GlyTouCan	G04717US
G04717US	9031	GlyTouCan	G04717US
G04744XB	9606	UniCarbKB	3397
G04751OE	9606	GlyTouCan	G04751OE
G04760XP	10114	GlyTouCan	G04760XP
G04767HS	10114	GlyTouCan	G04767HS
G04774ZB	4678	GlyTouCan	G04774ZB
G04774ZB	4679	GlyTouCan	G04774ZB
G04774ZB	4681	GlyTouCan	G04774ZB
G04775TV	9606	GlyTouCan	G04775TV
G04784US	10116	UniCarbKB	comp_HexNAc5Hex6dHex3NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G04784US	9606	UniCarbKB	comp_HexNAc5Hex6dHex3NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G04788IP	9823	GlyTouCan	G04788IP
G04791QM	9606	UniCarbKB	1105
G04792UK	4039	GlyTouCan	G04792UK
G04801PW	3325	GlyTouCan	G04801PW
G04816EV	9823	GlyTouCan	G04816EV
G04817LD	9606	GlyTouCan	G04817LD
G04820ZT	9823	GlyTouCan	G04820ZT
G04855ZO	10090	GlyTouCan	G04855ZO
G04855ZO	9823	GlyTouCan	G04855ZO
G04903PZ	9606	GlyTouCan	G04903PZ
G04909DG	9606	UniCarbKB	7698
G04949TM	1245	GlyTouCan	G04949TM
G04959WS	9606	UniCarbKB	4819
G04964UA	9913	GlyTouCan	G04964UA
G04987NY	9031	GlyTouCan	G04987NY
G05026ZL	4932	GlyTouCan	G05026ZL
G05057XI	4112	GlyTouCan	G05057XI
G05096LE	9606	GlyTouCan	G05096LE
G05098FE	9606	GlyTouCan	G05098FE
G05102JZ	9606	GlyTouCan	G05102JZ
G05108UT	10114	GlyTouCan	G05108UT
G05108UT	32644	GlyTouCan	G05108UT
G05108UT	3649	GlyTouCan	G05108UT
G05108UT	3704	GlyTouCan	G05108UT
G05108UT	42806	GlyTouCan	G05108UT
G05108UT	4615	GlyTouCan	G05108UT
G05108UT	4922	GlyTouCan	G05108UT
G05108UT	55057	GlyTouCan	G05108UT
G05108UT	5908	GlyTouCan	G05108UT
G05108UT	6908	GlyTouCan	G05108UT
G05108UT	7091	GlyTouCan	G05108UT
G05108UT	7108	GlyTouCan	G05108UT
G05108UT	7460	GlyTouCan	G05108UT
G05108UT	8839	GlyTouCan	G05108UT
G05108UT	9031	GlyTouCan	G05108UT
G05108UT	9091	GlyTouCan	G05108UT
G05108UT	9606	GlyTouCan	G05108UT
G05108UT	9685	GlyTouCan	G05108UT
G05108UT	9823	GlyTouCan	G05108UT
G05108UT	9913	GlyTouCan	G05108UT
G05108UT	9925	GlyTouCan	G05108UT
G05108UT	9940	GlyTouCan	G05108UT
G05120VZ	4932	GlyTouCan	G05120VZ
G05128BK	9606	GlyTouCan	G05128BK
G05180BW	9606	GlyTouCan	G05180BW
G05184IQ	9606	GlyTouCan	G05184IQ
G05187DJ	10114	GlyTouCan	G05187DJ
G05187DJ	51331	GlyTouCan	G05187DJ
G05187DJ	9606	GlyTouCan	G05187DJ
G05187DJ	9823	GlyTouCan	G05187DJ
G05187WH	10090	GlyTouCan	G05187WH
G05203UQ	10029	GlyTouCan	G05203UQ
G05206VR	9606	GlyTouCan	G05206VR
G05212BT	9606	GlyTouCan	G05212BT
G05229BF	9606	UniCarbKB	3475
G05233KP	9606	GlyTouCan	G05233KP
G05235KE	9606	GlyTouCan	G05235KE
G05235KE	9913	GlyTouCan	G05235KE
G05297EK	10114	GlyTouCan	G05297EK
G05297EK	9606	GlyTouCan	G05297EK
G05319BS	10026	GlyTouCan	G05319BS
G05319BS	9606	GlyTouCan	G05319BS
G05319BS	9913	GlyTouCan	G05319BS
G05324AQ	145282	GlyTouCan	G05324AQ
G05330ZQ	9606	GlyTouCan	G05330ZQ
G05344FK	9606	GlyTouCan	G05344FK
G05353EZ	82095	GlyTouCan	G05353EZ
G05353EZ	89630	GlyTouCan	G05353EZ
G05360PA	9606	GlyTouCan	G05360PA
G05378UG	9606	GlyTouCan	G05378UG
G05382JE	9606	GlyTouCan	G05382JE
G05382JE	9823	GlyTouCan	G05382JE
G05384WR	10090	GlyTouCan	G05384WR
G05395FV	10090	UniCarbKB	7562
G05402FG	9548	GlyTouCan	G05402FG
G05402FG	9606	GlyTouCan	G05402FG
G05421KO	9606	GlyTouCan	G05421KO
G05441GN	9606	GlyTouCan	G05441GN
G05478GN	10090	GlyTouCan	G05478GN
G05552HC	11795	GlyTouCan	G05552HC
G05552HC	5908	GlyTouCan	G05552HC
G05561CF	9606	GlyTouCan	G05561CF
G05561HT	9606	GlyTouCan	G05561HT
G05572ZD	10114	GlyTouCan	G05572ZD
G05572ZD	9913	GlyTouCan	G05572ZD
G05596LB	9606	GlyTouCan	G05596LB
G05611SB	9606	GlyTouCan	G05611SB
G05611SB	9940	GlyTouCan	G05611SB
G05615BG	100514	GlyTouCan	G05615BG
G05619KO	9823	GlyTouCan	G05619KO
G05635CX	9913	GlyTouCan	G05635CX
G05654CV	10114	GlyTouCan	G05654CV
G05694XS	9823	GlyTouCan	G05694XS
G05724WC	10116	GlyTouCan	G05724WC
G05724WC	9606	GlyTouCan	G05724WC
G05724WC	9823	GlyTouCan	G05724WC
G05756YF	10114	GlyTouCan	G05756YF
G05768VS	9606	GlyTouCan	G05768VS
G05784LD	10114	GlyTouCan	G05784LD
G05784QE	6181	GlyTouCan	G05784QE
G05784QE	6183	GlyTouCan	G05784QE
G05784QE	9606	GlyTouCan	G05784QE
G05784QE	9940	GlyTouCan	G05784QE
G05811XG	9606	GlyTouCan	G05811XG
G05840XL	9796	GlyTouCan	G05840XL
G05848DX	9606	UniCarbKB	357
G05850WN	9606	UniCarbKB	7750
G05855AL	9913	GlyTouCan	G05855AL
G05890XZ	55057	GlyTouCan	G05890XZ
G05890XZ	7091	GlyTouCan	G05890XZ
G05890XZ	7108	GlyTouCan	G05890XZ
G05890XZ	7111	GlyTouCan	G05890XZ
G05890XZ	7460	GlyTouCan	G05890XZ
G05933EN	9606	UniCarbKB	comp_HexNAc4Hex5dHex4NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G05948HK	9606	GlyTouCan	G05948HK
G05948HK	9823	GlyTouCan	G05948HK
G05948HK	9913	GlyTouCan	G05948HK
G05950HG	9606	UniCarbKB	7289
G05953WP	9606	GlyTouCan	G05953WP
G05979QC	9606	GlyTouCan	G05979QC
G05979RR	10090	GlyTouCan	G05979RR
G05979RR	10114	GlyTouCan	G05979RR
G05979RR	9913	GlyTouCan	G05979RR
G06000DZ	9543	GlyTouCan	G06000DZ
G06000DZ	9823	GlyTouCan	G06000DZ
G06017WG	32644	GlyTouCan	G06017WG
G06022SA	9606	GlyTouCan	G06022SA
G06036CF	9606	GlyTouCan	G06036CF
G06055JA	99035	GlyTouCan	G06055JA
G06059DJ	9606	GlyTouCan	G06059DJ
G06067KZ	10114	GlyTouCan	G06067KZ
G06067KZ	9913	GlyTouCan	G06067KZ
G06070KG	9606	GlyTouCan	G06070KG
G06071WI	36909	GlyTouCan	G06071WI
G06071WI	4932	GlyTouCan	G06071WI
G06071WI	5476	GlyTouCan	G06071WI
G06097MI	9606	GlyTouCan	G06097MI
G06100IY	51663	GlyTouCan	G06100IY
G06142UM	32644	GlyTouCan	G06142UM
G06162IF	9823	GlyTouCan	G06162IF
G06163IO	9606	GlyTouCan	G06163IO
G06171MB	562	GlyTouCan	G06171MB
G06171MB	9913	GlyTouCan	G06171MB
G06171TU	9606	GlyTouCan	G06171TU
G06171TU	9913	GlyTouCan	G06171TU
G06209KS	9606	GlyTouCan	G06209KS
G06209KS	9606	UniCarbKB	1101
G06210XB	9606	GlyTouCan	G06210XB
G06215XQ	9606	UniCarbKB	7433
G06216JP	9606	GlyTouCan	G06216JP
G06231AO	9606	UniCarbKB	comp_HexNAc3Hex5dHex3NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G06239NA	10090	GlyTouCan	G06239NA
G06239NA	10114	GlyTouCan	G06239NA
G06239NA	487	GlyTouCan	G06239NA
G06239NA	562	GlyTouCan	G06239NA
G06239NA	93934	GlyTouCan	G06239NA
G06239NA	9606	GlyTouCan	G06239NA
G06239NA	9913	GlyTouCan	G06239NA
G06240OP	9913	GlyTouCan	G06240OP
G06247RL	9606	UniCarbKB	comp_HexNAc5Hex6dHex0NeuAc3NeuGc0Pent0S0P0KDN0HexA0
G06250ZP	9606	GlyTouCan	G06250ZP
G06279KD	9823	GlyTouCan	G06279KD
G06301TU	11309	GlyTouCan	G06301TU
G06333WN	10114	GlyTouCan	G06333WN
G06341YK	10114	GlyTouCan	G06341YK
G06341YK	9606	GlyTouCan	G06341YK
G06341YK	9823	GlyTouCan	G06341YK
G06367TC	10026	GlyTouCan	G06367TC
G06367TC	10029	GlyTouCan	G06367TC
G06367TC	10090	GlyTouCan	G06367TC
G06367TC	10114	GlyTouCan	G06367TC
G06367TC	7957	GlyTouCan	G06367TC
G06367TC	9031	GlyTouCan	G06367TC
G06367TC	9534	GlyTouCan	G06367TC
G06367TC	9606	GlyTouCan	G06367TC
G06367TC	9823	GlyTouCan	G06367TC
G06367TC	9913	GlyTouCan	G06367TC
G06371NP	9913	GlyTouCan	G06371NP
G06400QJ	8717	GlyTouCan	G06400QJ
G06404ZJ	9606	GlyTouCan	G06404ZJ
G06460LD	9606	GlyTouCan	G06460LD
G06483KZ	10114	GlyTouCan	G06483KZ
G06523WI	9606	GlyTouCan	G06523WI
G06534UH	9606	GlyTouCan	G06534UH
G06550JR	10090	GlyTouCan	G06550JR
G06550JR	9606	GlyTouCan	G06550JR
G06550JR	9986	GlyTouCan	G06550JR
G06578MY	9606	GlyTouCan	G06578MY
G06580KR	9606	GlyTouCan	G06580KR
G06595MR	9606	GlyTouCan	G06595MR
G06595MR	9913	GlyTouCan	G06595MR
G06597DS	9606	GlyTouCan	G06597DS
G06601SQ	9606	UniCarbKB	7746
G06607JJ	10029	GlyTouCan	G06607JJ
G06624ZC	9606	GlyTouCan	G06624ZC
G06637ET	9606	GlyTouCan	G06637ET
G06650TB	11309	GlyTouCan	G06650TB
G06650TB	11313	GlyTouCan	G06650TB
G06658RN	10090	GlyTouCan	G06658RN
G06661NE	10116	GlyTouCan	G06661NE
G06673TD	10090	GlyTouCan	G06673TD
G06673TD	9913	GlyTouCan	G06673TD
G06704MH	10116	UniCarbKB	comp_HexNAc5Hex6dHex2NeuAc3NeuGc0Pent0S0P0KDN0HexA0
G06707ZH	9606	GlyTouCan	G06707ZH
G06710OE	9606	GlyTouCan	G06710OE
G06710OE	9913	GlyTouCan	G06710OE
G06730AH	9606	GlyTouCan	G06730AH
G06730AH	9913	GlyTouCan	G06730AH
G06772YH	9606	UniCarbKB	7853
G06799HZ	9307	GlyTouCan	G06799HZ
G06799HZ	9312	GlyTouCan	G06799HZ
G06804FL	9606	GlyTouCan	G06804FL
G06811VQ	9721	GlyTouCan	G06811VQ
G06830II	10090	GlyTouCan	G06830II
G06837EQ	1587	GlyTouCan	G06837EQ
G06850AE	9823	GlyTouCan	G06850AE
G06853GH	9606	UniCarbKB	comp_HexNAc7Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G06862BZ	9606	GlyTouCan	G06862BZ
G06873PC	10114	GlyTouCan	G06873PC
G06910HM	9606	GlyTouCan	G06910HM
G06920GM	10141	GlyTouCan	G06920GM
G06920GM	4026	GlyTouCan	G06920GM
G06920GM	42806	GlyTouCan	G06920GM
G06920GM	93934	GlyTouCan	G06920GM
G06920GM	9606	GlyTouCan	G06920GM
G07014AW	10114	GlyTouCan	G07014AW
G07014AW	11320	GlyTouCan	G07014AW
G07014AW	9606	GlyTouCan	G07014AW
G07020WN	3847	GlyTouCan	G07020WN
G07059FD	1773	GlyTouCan	G07059FD
G07061BV	9606	GlyTouCan	G07061BV
G07061YF	9606	GlyTouCan	G07061YF
G07075ZE	9606	GlyTouCan	G07075ZE
G07085NZ	4922	GlyTouCan	G07085NZ
G07098TP	32644	GlyTouCan	G07098TP
G07105MP	4081	GlyTouCan	G07105MP
G07105MP	9606	GlyTouCan	G07105MP
G07105MP	9913	GlyTouCan	G07105MP
G07136WT	9606	GlyTouCan	G07136WT
G07141SK	9606	GlyTouCan	G07141SK
G07147BT	9606	GlyTouCan	G07147BT
G07147BT	9823	GlyTouCan	G07147BT
G07147BT	9913	GlyTouCan	G07147BT
G07147QM	10114	GlyTouCan	G07147QM
G07147QM	9913	GlyTouCan	G07147QM
G07162IJ	9606	UniCarbKB	5348
G07164WO	9606	GlyTouCan	G07164WO
G07169PS	42806	GlyTouCan	G07169PS
G07169PS	9606	GlyTouCan	G07169PS
G07174PY	9606	GlyTouCan	G07174PY
G07198JW	9913	GlyTouCan	G07198JW
G07221CJ	5476	GlyTouCan	G07221CJ
G07245OG	4922	GlyTouCan	G07245OG
G07262RR	9606	UniCarbKB	7844
G07265CE	9606	GlyTouCan	G07265CE
G07292LK	9606	GlyTouCan	G07292LK
G07293JT	9606	GlyTouCan	G07293JT
G07322RE	9823	GlyTouCan	G07322RE
G07328EF	9606	GlyTouCan	G07328EF
G07328EF	9913	GlyTouCan	G07328EF
G07357YR	9606	GlyTouCan	G07357YR
G07360NF	9606	GlyTouCan	G07360NF
G07368IA	10114	GlyTouCan	G07368IA
G07372WA	9606	GlyTouCan	G07372WA
G07376BS	9031	GlyTouCan	G07376BS
G07376BS	9913	GlyTouCan	G07376BS
G07380TS	10090	GlyTouCan	G07380TS
G07392QY	9606	GlyTouCan	G07392QY
G07392QY	9606	UniCarbKB	3107
G07394RV	10090	GlyTouCan	G07394RV
G07394RV	10116	GlyTouCan	G07394RV
G07394RV	9913	GlyTouCan	G07394RV
G07429FY	10090	GlyTouCan	G07429FY
G07430HH	10116	GlyTouCan	G07430HH
G07483YN	9606	UniCarbKB	1487
G07483YN	9606	UniCarbKB	7800
G07490EK	10090	GlyTouCan	G07490EK
G07490EK	10114	GlyTouCan	G07490EK
G07493GF	9606	UniCarbKB	7419
G07528DS	9606	GlyTouCan	G07528DS
G07532ZA	9606	GlyTouCan	G07532ZA
G07539OP	9913	GlyTouCan	G07539OP
G07589QZ	10114	GlyTouCan	G07589QZ
G07617FP	9606	UniCarbKB	1629
G07641UW	9606	GlyTouCan	G07641UW
G07666IB	9031	GlyTouCan	G07666IB
G07670VS	384	GlyTouCan	G07670VS
G07677VL	9606	UniCarbKB	637
G07681KR	9606	GlyTouCan	G07681KR
G07682PQ	10090	UniCarbKB	7781
G07689ET	9606	GlyTouCan	G07689ET
G07695IB	8355	GlyTouCan	G07695IB
G07695ZT	9606	UniCarbKB	3383
G07703ST	9606	GlyTouCan	G07703ST
G07703ST	9913	GlyTouCan	G07703ST
G07741OQ	10114	GlyTouCan	G07741OQ
G07799LX	10116	UniCarbKB	comp_HexNAc4Hex5dHex3NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G07799LX	9606	UniCarbKB	comp_HexNAc4Hex5dHex3NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G07817HH	9606	GlyTouCan	G07817HH
G07819QF	9606	GlyTouCan	G07819QF
G07831RZ	11309	GlyTouCan	G07831RZ
G07835SR	10114	GlyTouCan	G07835SR
G07835SR	9606	GlyTouCan	G07835SR
G07842DQ	9606	GlyTouCan	G07842DQ
G07904XW	8355	GlyTouCan	G07904XW
G07947TY	9606	UniCarbKB	3157
G07978HT	9606	GlyTouCan	G07978HT
G07982BU	9606	GlyTouCan	G07982BU
G07982RO	3649	GlyTouCan	G07982RO
G07982RO	9606	GlyTouCan	G07982RO
G07982RO	9913	GlyTouCan	G07982RO
G07990UY	9606	GlyTouCan	G07990UY
G07990UY	9913	GlyTouCan	G07990UY
G07995VK	9606	UniCarbKB	1241
G08005PG	8717	GlyTouCan	G08005PG
G08011QI	9606	UniCarbKB	7493
G08011QI	9606	UniCarbKB	7595
G08016RU	10114	GlyTouCan	G08016RU
G08043ID	9606	GlyTouCan	G08043ID
G08046LM	10114	GlyTouCan	G08046LM
G08046LM	9606	GlyTouCan	G08046LM
G08046LM	9823	GlyTouCan	G08046LM
G08055MG	9606	GlyTouCan	G08055MG
G08060JF	9823	GlyTouCan	G08060JF
G08066KX	9606	GlyTouCan	G08066KX
G08076GP	3193	GlyTouCan	G08076GP
G08076GP	9031	GlyTouCan	G08076GP
G08078RH	10114	GlyTouCan	G08078RH
G08096ND	9606	GlyTouCan	G08096ND
G08111FJ	10090	GlyTouCan	G08111FJ
G08140FC	10114	GlyTouCan	G08140FC
G08140FC	43148	GlyTouCan	G08140FC
G08140FC	9031	GlyTouCan	G08140FC
G08140FC	9606	GlyTouCan	G08140FC
G08140FC	9796	GlyTouCan	G08140FC
G08140FC	9823	GlyTouCan	G08140FC
G08140FC	9913	GlyTouCan	G08140FC
G08146BT	9606	UniCarbKB	7491
G08146BT	9606	UniCarbKB	7796
G08146BT	9606	UniCarbKB	7862
G08146BT	9606	UniCarbKB	8102
G08161JQ	10090	GlyTouCan	G08161JQ
G08176ZW	8638	GlyTouCan	G08176ZW
G08176ZW	8649	GlyTouCan	G08176ZW
G08185DV	9606	UniCarbKB	7424
G08185DV	9913	GlyTouCan	G08185DV
G08244KE	9606	GlyTouCan	G08244KE
G08244YE	9606	GlyTouCan	G08244YE
G08293MJ	10116	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G08293MJ	9606	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G08304AG	10114	GlyTouCan	G08304AG
G08304AG	32644	GlyTouCan	G08304AG
G08304AG	9606	GlyTouCan	G08304AG
G08348BC	9606	GlyTouCan	G08348BC
G08355EN	10114	GlyTouCan	G08355EN
G08355EN	487	GlyTouCan	G08355EN
G08355EN	8015	GlyTouCan	G08355EN
G08355EN	8022	GlyTouCan	G08355EN
G08358DN	9606	GlyTouCan	G08358DN
G08364MT	9606	GlyTouCan	G08364MT
G08371CD	10090	GlyTouCan	G08371CD
G08371CD	10116	GlyTouCan	G08371CD
G08371CD	298395	GlyTouCan	G08371CD
G08371CD	32630	GlyTouCan	G08371CD
G08371CD	8022	GlyTouCan	G08371CD
G08371CD	9548	GlyTouCan	G08371CD
G08371CD	9606	GlyTouCan	G08371CD
G08371CD	9823	GlyTouCan	G08371CD
