GlyTouCanAccession	Image-Size	Image-CRC	Image-Notation	Image-Style
G65101VB	1602	4577c902	cfg	extended
G65103XZ	3326	3767baec	cfg	extended
G65109OK	1450	1996a024	cfg	extended
G65112QB	2073	ea65c68d	cfg	extended
G65114FX	2049	d84fd59b	cfg	extended
G65117HG	3701	38e69300	cfg	extended
G65117IS	1547	b8b87e52	cfg	extended
G65124UZ	2113	749781c2	cfg	extended
G65135MY	1914	eb7f2d7b	cfg	extended
G65146TB	4357	a8f012ed	cfg	extended
G65153LB	1860	f12c8ba2	cfg	extended
G65154AP	842	ae76209d	cfg	extended
G65156DS	1924	bc6627c3	cfg	extended
G65156XZ	1836	26e88d33	cfg	extended
G65162CH	957	ffdfdda4	cfg	extended
G65165JE	1180	3a921e9f	cfg	extended
G65165RH	1362	4f01a888	cfg	extended
G65166VR	3464	c89745d1	cfg	extended
G65169LC	1325	b735f24a	cfg	extended
G65180FA	1462	4675b365	cfg	extended
G65184UU	1025	400cecd8	cfg	extended
G65184XJ	1422	38ac34e2	cfg	extended
G65186OJ	4227	18c67982	cfg	extended
G65186XA	4458	8355100d	cfg	extended
G65191ST	1686	84077930	cfg	extended
G65192DL	3507	86f2c0aa	cfg	extended
G65199FX	1936	7e2e1008	cfg	extended
G65201PY	2541	284b6ee8	cfg	extended
G65214YE	1657	50b5b526	cfg	extended
G65218NW	1344	e5829cf5	cfg	extended
G65218NY	1394	fee1fda1	cfg	extended
G65219TP	4258	6bb3f61a	cfg	extended
G65220LI	1856	eb858c96	cfg	extended
G65223RT	1969	1a04c59b	cfg	extended
G65225MN	2074	2dae3cb4	cfg	extended
G65226QM	5333	137a24a6	cfg	extended
G65234FH	1504	1672f26a	cfg	extended
G65236BH	3202	92da3412	cfg	extended
G65236EL	3045	021b9fd5	cfg	extended
G65236OQ	964	c9825878	cfg	extended
G65238IV	2109	183482ce	cfg	extended
G65239SF	3589	88a2bbca	cfg	extended
G65243FP	6808	e7583b49	cfg	extended
G65244XM	3931	40426e47	cfg	extended
G65255ZQ	1700	778241d6	cfg	extended
G65256PU	7257	de5b6295	cfg	extended
G65263TV	2258	428893b6	cfg	extended
G65268SY	2695	f8479326	cfg	extended
G65276XQ	1120	7ece7c70	cfg	extended
G65276ZU	1067	997942bf	cfg	extended
G65277OQ	5683	259c21c7	cfg	extended
G65284HT	6704	4a46e965	cfg	extended
G65284VS	6257	f576b3eb	cfg	extended
G65285QO	1426	20339362	cfg	extended
G65288NK	1051	481879ae	cfg	extended
G65291BW	1107	c90a9487	cfg	extended
G65291GO	6728	98679a6f	cfg	extended
G65294YU	3370	38cb260f	cfg	extended
G65296TL	4663	ac725c65	cfg	extended
G65299LG	5029	45adda9c	cfg	extended
G65303YU	2106	43f6fb89	cfg	extended
G65307GS	7156	52505819	cfg	extended
G65309UJ	1757	1a67dc3d	cfg	extended
G65311MC	3365	f76d3114	cfg	extended
G65312PV	3520	2a85ce12	cfg	extended
G65315WP	2059	4dab5aa6	cfg	extended
G65318OO	5374	a3872f90	cfg	extended
G65323BX	2555	6365153e	cfg	extended
G65333DX	1519	f69b285a	cfg	extended
G65338GP	1192	dbc4ca53	cfg	extended
G65340BF	5050	c2eb79c8	cfg	extended
G65342QU	3762	2688ce54	cfg	extended
G65343UJ	1880	93b82d62	cfg	extended
G65345RD	1967	faa20e8d	cfg	extended
G65351EL	2243	7075bc39	cfg	extended
G65356DX	3786	e5f713cb	cfg	extended
G65364FS	4304	ed63a37b	cfg	extended
G65365UP	4544	de9ae1cd	cfg	extended
G65365VP	2153	1c717f7f	cfg	extended
G65365ZJ	2198	ffe40b5d	cfg	extended
G65370RS	2499	264a5ae1	cfg	extended
G65372SM	1349	b2b5e78d	cfg	extended
G65375UN	1747	66fc3d75	cfg	extended
G65376QI	1143	ab9295ea	cfg	extended
G65380CT	4819	2101c66d	cfg	extended
G65383LK	1541	947e2c80	cfg	extended
G65391WE	1883	171371aa	cfg	extended
G65396UE	2535	b11ec814	cfg	extended
G65414VM	1399	949f7aed	cfg	extended
G65415JG	3103	a170324c	cfg	extended
G65419YA	5513	688eb12f	cfg	extended
G65429EL	1547	833d0de5	cfg	extended
G65432MI	2136	62497b53	cfg	extended
G65432SL	1785	ce991319	cfg	extended
G65437NL	1005	022fac59	cfg	extended
G65438SS	987	ed862912	cfg	extended
G65444MU	5521	26079f04	cfg	extended
G65446KH	1684	82611c8d	cfg	extended
G65447BW	1886	0d48d7a3	cfg	extended
G65447JX	2522	69792e43	cfg	extended
G65449BO	4958	abf06445	cfg	extended
G65460ES	668	13ef9bfa	cfg	extended
G65464PI	3703	1dae6c24	cfg	extended
G65466VT	5679	8a59ce9c	cfg	extended
G65467NS	1716	d4bab6d9	cfg	extended
G65475CX	998	c0b97536	cfg	extended
G65481GA	3897	533e20b4	cfg	extended
G65484DP	1899	64d04015	cfg	extended
G65492BN	525	85e90b1a	cfg	extended
G65500VO	2423	f1318da7	cfg	extended
G65507FU	2301	6480cd40	cfg	extended
G65508FE	4574	9d45e643	cfg	extended
G65508OC	3795	aebbe689	cfg	extended
G65514VB	2864	2a2d3d50	cfg	extended
G65515HD	3512	4fe6624b	cfg	extended
G65515UQ	4210	85d20191	cfg	extended
G65516CQ	7551	90287d3d	cfg	extended
G65518IK	3121	543de408	cfg	extended
G65525UV	1260	807fb643	cfg	extended
G65526RB	4485	64619e34	cfg	extended
G65527PZ	2400	d35ea39a	cfg	extended
G65533MH	1203	baad704d	cfg	extended
G65536FS	1601	8e2db510	cfg	extended
G65542KP	1315	83750713	cfg	extended
G65547KW	1904	a87aed8d	cfg	extended
G65550TC	4666	d8d6e8ce	cfg	extended
G65562ZE	1245	5d1542cd	cfg	extended
G65573RJ	3682	95ab7016	cfg	extended
G65575TV	4407	1bd6d337	cfg	extended
G65585XE	1305	a0dbe8ba	cfg	extended
G65593FM	1863	64eb0bbe	cfg	extended
G65593RU	2857	199fca17	cfg	extended
G65594XM	6602	03a9ecfb	cfg	extended
G65597BI	3029	e82f4f51	cfg	extended
G65599QE	930	4ebaf3ef	cfg	extended
G65600KO	3350	fa2d7840	cfg	extended
G65602FX	1297	1f78a889	cfg	extended
G65603XA	5216	906637e0	cfg	extended
G65609XC	1052	24d521a4	cfg	extended
G65612XR	2580	5753ad37	cfg	extended
G65617KZ	4588	38c67d13	cfg	extended
G65621RR	4914	d354ad75	cfg	extended
G65622RZ	714	f2ce4846	cfg	extended
G65623LC	3132	bfc94552	cfg	extended
G65624ZE	1218	a2ba34fd	cfg	extended
G65625PM	6945	e06a2c96	cfg	extended
G65628OM	1078	bc04a78b	cfg	extended
G65635AB	4740	d51d5c57	cfg	extended
G65638YM	6850	6f6f6629	cfg	extended
G65644CC	1087	1a55888b	cfg	extended
G65653DJ	3232	e0630ef1	cfg	extended
G65660BL	1250	8be3b6dc	cfg	extended
G65667PE	1656	30f15481	cfg	extended
G65668CK	3283	4b4c4048	cfg	extended
G65669BM	2268	b80ae1d9	cfg	extended
G65675XT	1168	cb0d6d02	cfg	extended
G65680SX	4317	64ad28d1	cfg	extended
G65681OO	4748	fead26c9	cfg	extended
G65686FS	2389	615ec09c	cfg	extended
G65687AD	2945	e6ab696e	cfg	extended
G65690IK	4223	2abebcd5	cfg	extended
G65691QG	6055	195535c1	cfg	extended
G65695UT	1270	614c3adc	cfg	extended
G65697SK	3373	f1c1f8b3	cfg	extended
G65701KB	1264	5a94236c	cfg	extended
G65703ID	2722	a2c8fdb0	cfg	extended
G65704VY	1312	91f3c7e6	cfg	extended
G65712VD	3013	4c277452	cfg	extended
G65718MY	1119	f646e3bf	cfg	extended
G65720XL	2213	f81124b8	cfg	extended
G65721PE	1132	4a445f81	cfg	extended
G65721TS	3929	7338c679	cfg	extended
G65726WP	853	d63087ed	cfg	extended
G65741RB	1107	77f8089a	cfg	extended
G65744QH	1522	8367e26d	cfg	extended
G65756JP	2008	59624976	cfg	extended
G65758JQ	1797	5739ce7c	cfg	extended
G65760UO	5071	af89a381	cfg	extended
G65761OP	1882	bb23570c	cfg	extended
G65761WK	3989	88192c69	cfg	extended
G65762TM	2762	216db8f1	cfg	extended
G65767VX	4360	f3f5f310	cfg	extended
G65773ZP	3028	2fb05922	cfg	extended
G65774LN	1900	ada6d8f4	cfg	extended
G65774QH	1648	7da45bc8	cfg	extended
G65778FB	1494	57b4cb75	cfg	extended
G65784FR	4066	86090894	cfg	extended
G65785SQ	1401	8c3f1275	cfg	extended
G65790DQ	1417	17372573	cfg	extended
G65796FM	3938	76a9bc5d	cfg	extended
G65796IY	1615	5a2f2b30	cfg	extended
G65799WV	4984	7a5dce82	cfg	extended
G65805JY	2260	055cdaa2	cfg	extended
G65806CM	1478	635f4ef0	cfg	extended
G65806TH	1007	3632acf8	cfg	extended
G65807AE	1734	29d26efe	cfg	extended
G65809MG	1231	5d37c307	cfg	extended
G65817LG	2945	e6ab696e	cfg	extended
G65825CX	2317	22a8fc03	cfg	extended
G65825XA	1945	a8e1b231	cfg	extended
G65832JS	4858	be62246c	cfg	extended
G65832SQ	766	dfbb2ca9	cfg	extended
G65835SY	3499	30a32838	cfg	extended
G65837AE	3663	ab7b3d48	cfg	extended
G65840VR	6149	1dddc941	cfg	extended
G65843VZ	3070	b1fa3566	cfg	extended
G65850ES	4630	a9f43ae6	cfg	extended
G65851JF	1166	54ded0d4	cfg	extended
G65855MN	3282	e18f2b99	cfg	extended
G65860IT	1059	1ed71d91	cfg	extended
G65867II	6059	f0c5ee71	cfg	extended
G65868MM	6526	26c5c930	cfg	extended
G65873QS	4251	766ff4ea	cfg	extended
G65877AW	1894	bf9ce9ff	cfg	extended
G65882DG	1086	98d62966	cfg	extended
G65882PP	1747	aee10d0d	cfg	extended
G65883QD	949	dad29ac7	cfg	extended
G65889KE	897	36f5b14c	cfg	extended
G65890UA	4216	0446be0e	cfg	extended
G65893EZ	3201	40484a76	cfg	extended
G65896IX	4243	2a586fe4	cfg	extended
G65898DT	2784	559956a6	cfg	extended
G65900XG	5114	9d3307c4	cfg	extended
G65908CH	524	a80addd1	cfg	extended
G65909WP	1577	2e1107fb	cfg	extended
G65910BL	1121	79f8cd37	cfg	extended
G65916GN	1681	c2b895b1	cfg	extended
G65917JH	1036	19c09cde	cfg	extended
G65918MZ	1266	d5f87f8b	cfg	extended
G65921QW	3517	32fcc03d	cfg	extended
G65924TG	4125	d31ec366	cfg	extended
G65925TC	2395	2662fa89	cfg	extended
G65934WI	4510	670d223d	cfg	extended
G65937EW	2574	82bedc80	cfg	extended
G65937TS	2219	eab4350a	cfg	extended
G65938ST	3915	ac610c57	cfg	extended
G65940PZ	1544	363eeb36	cfg	extended
G65945PP	4119	7ac53d7a	cfg	extended
G65947ME	1488	075ae806	cfg	extended
G65948NJ	3271	03b2ca55	cfg	extended
G65954YN	1178	175e315d	cfg	extended
G65956MW	2325	d9bfee6d	cfg	extended
G65957XL	1709	844ca150	cfg	extended
G65962DP	2281	f9d1a649	cfg	extended
G65968NT	1240	3d30c85c	cfg	extended
G65969HW	1824	ae664873	cfg	extended
G65981EG	3817	f883f28a	cfg	extended
G65982DP	3381	82d46256	cfg	extended
G65984FE	2312	d5501907	cfg	extended
G65996GC	1141	76b402a0	cfg	extended
G65996UU	1512	47830ae5	cfg	extended
G66008AV	2315	bbece335	cfg	extended
G66008DK	1557	398c0ace	cfg	extended
G66008HG	4147	d6913a86	cfg	extended
G66008TU	1121	585b49b9	cfg	extended
G66013IH	2716	d9f80d37	cfg	extended
G66015KH	3483	57261fed	cfg	extended
G66016NA	3874	072f17ac	cfg	extended
G66019PC	1155	ca25d5e1	cfg	extended
G66021ZE	1067	6ae83779	cfg	extended
G66023YL	4009	cf712ac8	cfg	extended
G66024RJ	5369	f335223d	cfg	extended
G66032DV	3120	fab64d56	cfg	extended
G66033AV	4798	3cc39d12	cfg	extended
G66035EE	1053	1e348aa4	cfg	extended
G66037DT	1589	1da8c926	cfg	extended
G66037WR	3537	f0ab90ec	cfg	extended
G66040YD	2376	f1cbe38f	cfg	extended
G66042CL	2515	09783226	cfg	extended
G66045IA	3498	fe41556b	cfg	extended
G66049CI	934	c33bea24	cfg	extended
G66053JC	3289	3fef11c2	cfg	extended
G66057EP	3580	aff313f0	cfg	extended
G66066CB	2330	5dfa4fa8	cfg	extended
G66072SG	3009	a4aa90c6	cfg	extended
G66076QV	1982	29c42bd5	cfg	extended
G66080XQ	1102	e2419e05	cfg	extended
G66081AV	4151	5de0b9b4	cfg	extended
G66086EX	1185	4e6ff9ef	cfg	extended
G66087KO	2295	cfd71db6	cfg	extended
G66093JS	820	db9a908b	cfg	extended
G66098KC	5626	5764c9fd	cfg	extended
G66102DS	5384	df8a1ecc	cfg	extended
G66102JI	6341	5307f0bc	cfg	extended
G66106WQ	7382	93d34196	cfg	extended
G66107SR	4282	b408b773	cfg	extended
G66108CQ	4504	e54b64ee	cfg	extended
G66111ZR	3636	7ce5be5b	cfg	extended
G66116BW	3266	d7cb7d3c	cfg	extended
G66118UZ	3864	f130b485	cfg	extended
G66121LF	3953	c623411b	cfg	extended
G66122ZT	4399	0e925d85	cfg	extended
G66128JY	1955	01bfacd6	cfg	extended
G66129DI	3724	d25d2a4c	cfg	extended
G66131WK	1424	8fd7e4db	cfg	extended
G66133LO	941	ac5c786a	cfg	extended
G66145PV	6459	7cdda73d	cfg	extended
G66150CE	4717	f2aec28b	cfg	extended
G66150FA	1526	85a1313e	cfg	extended
G66153HK	1723	0d785078	cfg	extended
G66153IB	4507	4b30caed	cfg	extended
G66153KK	1105	474c9867	cfg	extended
G66154CH	2126	00e87a14	cfg	extended
G66162WI	2183	8b4b54bd	cfg	extended
G66163OV	1694	3e41e179	cfg	extended
G66163TI	1439	b2d09f7c	cfg	extended
G66164GQ	1574	90e2194a	cfg	extended
G66166BF	4576	d36ebfe7	cfg	extended
G66168TG	1914	988b67bb	cfg	extended
G66172ZK	1033	8ee753b7	cfg	extended
G66184ZO	2747	b90119af	cfg	extended
G66188DL	3736	0c79cec3	cfg	extended
G66190PM	4528	68d8ee8f	cfg	extended
G66191UP	1244	f29748d4	cfg	extended
G66192TG	6454	708f8eaa	cfg	extended
G66193EV	5260	af65f2cc	cfg	extended
G66204OA	2702	6cd8c0d8	cfg	extended
G66205BF	1970	ba748a82	cfg	extended
G66205CG	2610	2375cbc2	cfg	extended
G66211LT	3777	2c1984c7	cfg	extended
G66213AR	1032	1db4b8bb	cfg	extended
G66213IY	1220	e9d6a3be	cfg	extended
G66215DK	694	fd20715d	cfg	extended
G66215MG	3446	e9948d2c	cfg	extended
G66222CN	1282	cf966277	cfg	extended
G66227GZ	1922	2f2d4454	cfg	extended
G66228VC	1044	f5a2e5e2	cfg	extended
G66247AR	4231	84455672	cfg	extended
G66250AO	2212	7ca4779e	cfg	extended
G66257KQ	3199	aa62ae9f	cfg	extended
G66258MK	843	cb324561	cfg	extended
G66263GG	901	af19229d	cfg	extended
G66265KN	4367	ebb2ea48	cfg	extended
G66271TT	2636	9d86f3af	cfg	extended
G66272NF	3104	057ff8e4	cfg	extended
G66273AJ	776	1e64065f	cfg	extended
G66278QZ	3938	30b3eae3	cfg	extended
G66282NU	4818	ee668fcd	cfg	extended
G66284CX	1376	db1e903b	cfg	extended
G66286WQ	4520	ba245078	cfg	extended
G66290EU	5791	90b9b7d4	cfg	extended
G66294YM	990	c3285ebe	cfg	extended
G66296ET	1366	40c2be14	cfg	extended
G66298ZJ	3131	2cdbfc5f	cfg	extended
G66300CX	1463	e217ac7a	cfg	extended
G66300WN	1727	a3af5cef	cfg	extended
G66301VC	2377	bef6a043	cfg	extended
G66304YS	5017	270353be	cfg	extended
G66307RE	3346	f873da38	cfg	extended
G66313YW	4931	2dc12563	cfg	extended
G66315HA	4967	2d233245	cfg	extended
G66317YW	795	2d420317	cfg	extended
G66325LQ	706	2762ef80	cfg	extended
G66332LU	832	396834fc	cfg	extended
G66334HW	561	c4c8a8b3	cfg	extended
G66341WM	5035	da138805	cfg	extended
G66346EP	4212	e89399ca	cfg	extended
G66346RP	2691	1b06135a	cfg	extended
G66348MF	2957	9aa5e930	cfg	extended
G66348TL	5297	5665edff	cfg	extended
G66357NZ	4785	065a960f	cfg	extended
G66360FX	2887	baa0b8eb	cfg	extended
G66362JB	4084	b40a4315	cfg	extended
G66367EU	1555	8f4de14e	cfg	extended
G66368ZD	4920	93431379	cfg	extended
G66370UY	4889	3b424b0a	cfg	extended
G66374JF	6027	0fd753a6	cfg	extended
G66375NT	4157	43a7eae6	cfg	extended
G66375VY	6669	fc57dd16	cfg	extended
G66375ZI	1433	94aac2d3	cfg	extended
G66377OH	4175	1604fe1f	cfg	extended
G66387RK	1200	112814c8	cfg	extended
G66391HI	1389	664e36b0	cfg	extended
G66399CG	1188	26ea7079	cfg	extended
G66403JV	2219	6753f302	cfg	extended
G66403MA	1587	4cb7cd5e	cfg	extended
G66403NT	1606	591c5689	cfg	extended
G66408EY	4192	91b76290	cfg	extended
G66414OW	2263	6083237d	cfg	extended
G66415NO	1983	725eaeae	cfg	extended
G66418NO	1465	89a5d19e	cfg	extended
G66419SM	2327	8c65892c	cfg	extended
G66420HM	4696	e7dc1801	cfg	extended
G66420YU	1821	5d1c0021	cfg	extended
G66422NV	5804	1c6b139a	cfg	extended
G66422TW	5032	1ca5e0fe	cfg	extended
G66427ZQ	1960	894e387b	cfg	extended
G66428ER	2030	c0bd1e3f	cfg	extended
G66436YQ	2834	5c77d91d	cfg	extended
G66439FH	4891	2388ec78	cfg	extended
G66441ML	4184	9a6c5944	cfg	extended
G66454JJ	1020	bf19b982	cfg	extended
G66457WL	3612	afae54de	cfg	extended
G66470BN	5518	02d355ee	cfg	extended
G66474IG	3392	7792784f	cfg	extended
G66480HI	1718	49faaeac	cfg	extended
G66481II	1267	197ea15e	cfg	extended
G66482QZ	4731	8a69f7cc	cfg	extended
G66482UD	2109	150ce33f	cfg	extended
G66488GE	3180	d3b27b33	cfg	extended
G66489LJ	2317	4bcb2850	cfg	extended
G66492XF	3798	43ec12b5	cfg	extended
G66504LK	4558	9a3e4750	cfg	extended
G66509EZ	1594	9deda6d1	cfg	extended
G66512FS	2562	dea9d505	cfg	extended
G66513RC	4312	c6b0d50b	cfg	extended
G66523HA	7083	b6fc30c4	cfg	extended
G66524AX	1727	c9961615	cfg	extended
G66534MT	859	682610b0	cfg	extended
G66536OS	2215	37d6707a	cfg	extended
G66538GV	1003	634a7c9f	cfg	extended
G66541DL	1680	7177e3ce	cfg	extended
G66542WL	1977	a1bf0013	cfg	extended
G66544RE	2677	39009bfe	cfg	extended
G66552NS	1821	307bd2fd	cfg	extended
G66554NB	4192	7adaeec9	cfg	extended
G66557BP	759	9fac0dfd	cfg	extended
G66562DL	3637	9187f94b	cfg	extended
G66562MF	4288	962fa381	cfg	extended
G66565TB	1619	2c77d8e8	cfg	extended
G66570YR	2746	6f3aa4df	cfg	extended
G66572SF	5315	0a13b940	cfg	extended
G66576RC	2090	0fe30c5b	cfg	extended
G66580IT	6133	9626a4ab	cfg	extended
G66587GF	2196	56284cab	cfg	extended
G66590TO	2210	f46a2a14	cfg	extended
G66595IQ	6576	1fde83c9	cfg	extended
G66599VX	2821	9f5999b9	cfg	extended
G66600ZZ	2067	3119a187	cfg	extended
G66601QV	4354	b05127d5	cfg	extended
G66602EI	5090	a9cc04ca	cfg	extended
G66605YF	1876	20f7091a	cfg	extended
G66621SE	3176	0816f8a2	cfg	extended
G66622AX	4491	6ddb234e	cfg	extended
G66624IK	972	144b5735	cfg	extended
G66624KV	1320	bf1c605f	cfg	extended
G66625TJ	2989	9ac45821	cfg	extended
G66629ZO	6912	f7424883	cfg	extended
G66633ZT	4163	17d1b940	cfg	extended
G66634LX	1604	4c87cfb4	cfg	extended
G66634LZ	3506	2c4bd408	cfg	extended
G66639WN	1488	3e7aa266	cfg	extended
G66645QN	1486	ee7fe455	cfg	extended
G66650NK	1258	b0d07af6	cfg	extended
G66653BX	4975	b3d693b8	cfg	extended
G66654PP	1375	0596f81e	cfg	extended
G66655HQ	3555	401763b4	cfg	extended
G66658BZ	6019	278283b6	cfg	extended
G66658TA	1905	f962f122	cfg	extended
G66658UG	1492	9c966cf7	cfg	extended
G66661ZY	6593	549ea653	cfg	extended
G66665YI	5034	b0cc2473	cfg	extended
G66669IY	3085	ccec4033	cfg	extended
G66674JW	4998	f128d7e0	cfg	extended
G66675LM	2019	1605fe4e	cfg	extended
G66676MI	4457	02799405	cfg	extended
G66679EK	2135	4e886b70	cfg	extended
G66683RI	4397	c9edad5d	cfg	extended
G66685CE	3797	2ed9b6d8	cfg	extended
G66685IX	5700	05bcfd56	cfg	extended
G66685LA	2185	327ae904	cfg	extended
G66685ZU	2275	df37edd4	cfg	extended
G66689PB	5042	2516c545	cfg	extended
G66689VP	4354	719cc448	cfg	extended
G66691IW	2304	d85465bd	cfg	extended
G66692CW	2523	48e4c5bf	cfg	extended
G66708CO	1093	eb554540	cfg	extended
G66708DB	5059	4e0d8689	cfg	extended
G66708XV	853	d63087ed	cfg	extended
G66713JJ	534	bf5c2afe	cfg	extended
G66715AB	2171	89d72da7	cfg	extended
G66717CC	1350	1d4ec834	cfg	extended
G66720TG	594	60039c78	cfg	extended
G66723JX	2289	6eff95ef	cfg	extended
G66723QO	1531	4c5c0b26	cfg	extended
G66723VB	4460	723abd5a	cfg	extended
G66724VW	3848	737c9e8e	cfg	extended
G66728LX	3219	2c9042cb	cfg	extended
G66731MU	1881	cc365a69	cfg	extended
G66732FU	2708	a2699f61	cfg	extended
G66733XI	2925	077524b8	cfg	extended
G66737DV	5800	9f04d557	cfg	extended
G66740MB	2236	bd6bd0df	cfg	extended
G66741YQ	2641	c50ab4ca	cfg	extended
G66751BK	4480	6632d856	cfg	extended
G66753FB	1749	27e8f2ec	cfg	extended
G66760KM	1269	ead749b4	cfg	extended
G66761KV	3758	0322c790	cfg	extended
G66763JM	1116	e90082f8	cfg	extended
G66763RD	1216	db35f9df	cfg	extended
G66765ZA	5020	bc886168	cfg	extended
G66767PX	1545	a462718f	cfg	extended
G66768WN	1512	41b44bc2	cfg	extended
G66774EM	3765	b517a484	cfg	extended
G66776UP	4571	eabe6bf7	cfg	extended
G66778OK	960	f2f880ee	cfg	extended
G66783JN	3906	28f3522d	cfg	extended
G66787RA	3279	9f5b7aae	cfg	extended
G66788KX	3861	9dce9aa0	cfg	extended
G66804IZ	2263	564bf5a5	cfg	extended
G66808JU	2038	ed04ddae	cfg	extended
G66814LV	3902	17a6c3c6	cfg	extended
G66825OG	4021	e346255e	cfg	extended
G66826OY	919	e80ea249	cfg	extended
G66830UP	1888	a1448693	cfg	extended
G66835PM	5299	f468cfca	cfg	extended
G66845XP	2371	cf8705d4	cfg	extended
G66846ML	6329	a9d0323e	cfg	extended
G66847YI	6292	12316094	cfg	extended
G66851YY	2836	3019183b	cfg	extended
G66853KC	4325	69a6b248	cfg	extended
G66866LE	3350	b475bb00	cfg	extended
G66867PA	2009	6d23293c	cfg	extended
G66868KB	1570	760d5172	cfg	extended
G66868ST	7170	eab05170	cfg	extended
G66874OD	763	d7c9650b	cfg	extended
G66874PY	4257	5f1b4512	cfg	extended
G66876NJ	5131	0abf3535	cfg	extended
G66881EP	5945	cd07d2b1	cfg	extended
G66881QD	811	979fe678	cfg	extended
G66882ES	1391	8d226513	cfg	extended
G66892DM	2370	6e84a5d1	cfg	extended
G66900FH	1360	6364bdd6	cfg	extended
G66916RU	1117	d2d05d19	cfg	extended
G66923LL	2275	92cca689	cfg	extended
G66929UT	1848	7131a6ba	cfg	extended
G66931JN	2241	af3ce89c	cfg	extended
G66932MV	6277	420feaba	cfg	extended
G66933CM	1751	cd5be48f	cfg	extended
G66937TJ	2341	55783f85	cfg	extended
G66942CJ	5973	9bc3ef7e	cfg	extended
G66944HC	949	dad29ac7	cfg	extended
G66945SJ	2741	d1e5b7ab	cfg	extended
G66959DD	2547	ba7947dc	cfg	extended
G66961AE	1945	b6d54d87	cfg	extended
G66963AS	4190	a505ea95	cfg	extended
G66964CR	4995	3599e103	cfg	extended
G66967KV	1724	dc0b4245	cfg	extended
G66968GR	4008	ce79b8ff	cfg	extended
G66977DX	2277	7fc6f43f	cfg	extended
G66978CM	1013	57deac5d	cfg	extended
G66979ID	1446	e06f35a7	cfg	extended
G66983LU	4430	d78f54f3	cfg	extended
G66986MB	1630	1fb38bd3	cfg	extended
G66991IP	1216	66a121b3	cfg	extended
G66991YE	2081	67091eea	cfg	extended
G66992XO	6398	533f5d36	cfg	extended
G66994VV	5446	3a640d99	cfg	extended
G66995VS	1969	2a3ddbfa	cfg	extended
G66995XV	1323	c27f457d	cfg	extended
G66998OZ	4476	d2026833	cfg	extended
G66998XX	4035	5443ceab	cfg	extended
G67002CQ	1704	071eb017	cfg	extended
G67005RB	5307	90cad827	cfg	extended
G67019HT	2865	9467ae9b	cfg	extended
G67019RY	1005	e32c7369	cfg	extended
G67020AY	3836	74b497fa	cfg	extended
G67025AF	5369	53be27c8	cfg	extended
G67028OV	2852	f7730137	cfg	extended
G67030CA	2970	3f719e24	cfg	extended
G67036DM	979	2ae3a85f	cfg	extended
G67038VS	4537	b76341ba	cfg	extended
G67042FO	7062	d31520d1	cfg	extended
G67045LB	2075	e62bd4f2	cfg	extended
G67046QM	1897	a0b65a08	cfg	extended
G67053DJ	1479	9bcf1cda	cfg	extended
G67053LB	2086	d33e9f67	cfg	extended
G67054IY	3448	ed94d657	cfg	extended
G67059BJ	1262	5d808b29	cfg	extended
G67061AB	3960	43fa9597	cfg	extended
G67062YO	6459	489f4b25	cfg	extended
G67065XE	5036	572573df	cfg	extended
G67066JI	3470	5f0237b4	cfg	extended
G67076OP	2141	586bd795	cfg	extended
G67079AO	6289	5796d775	cfg	extended
G67083FT	1978	5466f35e	cfg	extended
G67087JO	5522	2e063da2	cfg	extended
G67087ZJ	1161	fd9ee963	cfg	extended
G67090GA	1229	3b0083d9	cfg	extended
G67091KC	4642	0087a27b	cfg	extended
G67116TA	1248	e41b2e42	cfg	extended
G67118EH	4378	dc5e7675	cfg	extended
G67129FV	2291	d4a5b656	cfg	extended
G67130HS	3340	d66e620f	cfg	extended
G67138LW	2692	8ff3ebdd	cfg	extended
G67139SM	3303	9858b07b	cfg	extended
G67143PG	2661	e1c2f437	cfg	extended
G67167QM	3054	f62b7f48	cfg	extended
G67172VF	1519	6c04cbb7	cfg	extended
G67173FM	7385	c54df7bb	cfg	extended
G67185CY	7321	9f27f0b6	cfg	extended
G67189MD	1185	4e6ff9ef	cfg	extended
G67191UH	4918	b1cdc563	cfg	extended
G67192XE	5613	bd464cc9	cfg	extended
G67196QU	7335	49f33fb3	cfg	extended
G67196SE	2414	5d1d1302	cfg	extended
G67199LR	1709	42842e57	cfg	extended
G67200RM	1010	9b830657	cfg	extended
G67208MP	2551	e6304bcd	cfg	extended
G67212WQ	1489	d02a3362	cfg	extended
G67215MI	4010	dbc1e5ff	cfg	extended
G67220DU	2492	47a609a6	cfg	extended
G67221IP	981	10d62b29	cfg	extended
G67221ZT	1917	5178edcf	cfg	extended
G67223RN	3617	6a391ad8	cfg	extended
G67227DY	3659	bb3cd1b3	cfg	extended
G67229ZY	1805	16e1c539	cfg	extended
G67238CA	1001	295585ca	cfg	extended
G67243SS	1129	a7645267	cfg	extended
G67251TG	1513	a9edc591	cfg	extended
G67262JO	4172	730e81cb	cfg	extended
G67263WT	4478	e4fdf096	cfg	extended
G67265SL	962	f0b1b7c2	cfg	extended
G67265VZ	1242	6debae1e	cfg	extended
G67266TJ	1512	edceaf99	cfg	extended
G67269NB	3177	514afeb5	cfg	extended
G67272DI	3047	46ca59d0	cfg	extended
G67272YR	1012	8220f605	cfg	extended
G67274NW	1064	5851da5b	cfg	extended
