GlyTouCanAccession	PubMedID	Source	SourceID
G56682BC	6725284	UniCarbKB	8
G56682BC	7430095	UniCarbKB	8
G56682BC	8384526	UniCarbKB	8
G56682BC	8460945	UniCarbKB	8
G56682BC	8477709	UniCarbKB	8
G56682BC	8631363	UniCarbKB	8
G56682BC	9654101	UniCarbKB	8
G56749GV	12151713	UniCarbKB	1137
G56749GV	1694115	UniCarbKB	1137
G56749GV	1899031	UniCarbKB	1137
G56749GV	2059624	UniCarbKB	1137
G56749GV	2065054	UniCarbKB	1137
G56749GV	2386787	UniCarbKB	1137
G56749GV	2390069	UniCarbKB	1137
G56749GV	24090084	UniCarbKB	1137
G56749GV	6192908	UniCarbKB	1137
G56749GV	6684483	UniCarbKB	1137
G56749GV	7068558	UniCarbKB	1137
G56749GV	7096333	UniCarbKB	1137
G56749GV	7451505	UniCarbKB	1137
G56749GV	7592613	UniCarbKB	1137
G56749GV	7679920	UniCarbKB	1137
G56749GV	7686446	UniCarbKB	1137
G56749GV	7774715	UniCarbKB	1137
G56903ZB	11676606	UniCarbKB	7425
G56903ZB	24279413	UniCarbKB	7425
G56903ZB	24721674	UniCarbKB	7425
G56903ZB	24884609	UniCarbKB	7425
G56903ZB	25327667	UniCarbKB	7425
G57081YJ	8053566	UniCarbKB	3487
G57220OY	26791533	UniCarbKB	comp_HexNAc4Hex4dHex4NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G57284NN	18279843	GlyTouCan	G57284NN
G57317CE	22171320	UniCarbKB	comp_HexNAc3Hex3dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57317CE	23345538	UniCarbKB	comp_HexNAc3Hex3dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57317CE	24090084	UniCarbKB	comp_HexNAc3Hex3dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57317CE	24766575	UniCarbKB	comp_HexNAc3Hex3dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57317CE	24841998	UniCarbKB	comp_HexNAc3Hex3dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57317CE	26598643	UniCarbKB	comp_HexNAc3Hex3dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57317CE	29671580	UniCarbKB	comp_HexNAc3Hex3dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57317CE	30459171	UniCarbKB	comp_HexNAc3Hex3dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57317CE	30659065	UniCarbKB	comp_HexNAc3Hex3dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57317CE	32363391	UniCarbKB	comp_HexNAc3Hex3dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57317CE	32366695	UniCarbKB	comp_HexNAc3Hex3dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57317CE	32518941	UniCarbKB	comp_HexNAc3Hex3dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57317CE	32841605	UniCarbKB	comp_HexNAc3Hex3dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57317CE	33077685	UniCarbKB	comp_HexNAc3Hex3dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57317CE	34004174	UniCarbKB	comp_HexNAc3Hex3dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57321FI	10365852	GlyTouCan	G57321FI
G57321FI	10491017	GlyTouCan	G57321FI
G57321FI	10571017	GlyTouCan	G57321FI
G57321FI	11193738	GlyTouCan	G57321FI
G57321FI	1121486	GlyTouCan	G57321FI
G57321FI	11396208	GlyTouCan	G57321FI
G57321FI	11465993	GlyTouCan	G57321FI
G57321FI	11550228	GlyTouCan	G57321FI
G57321FI	11882908	GlyTouCan	G57321FI
G57321FI	12146959	GlyTouCan	G57321FI
G57321FI	12547345	GlyTouCan	G57321FI
G57321FI	12761161	GlyTouCan	G57321FI
G57321FI	12820721	GlyTouCan	G57321FI
G57321FI	12820722	GlyTouCan	G57321FI
G57321FI	12883744	GlyTouCan	G57321FI
G57321FI	1421410	GlyTouCan	G57321FI
G57321FI	1422133	GlyTouCan	G57321FI
G57321FI	14533679	GlyTouCan	G57321FI
G57321FI	14685826	GlyTouCan	G57321FI
G57321FI	1471247	GlyTouCan	G57321FI
G57321FI	14736333	GlyTouCan	G57321FI
G57321FI	14741734	GlyTouCan	G57321FI
G57321FI	1520302	GlyTouCan	G57321FI
G57321FI	15221966	GlyTouCan	G57321FI
G57321FI	1567169	GlyTouCan	G57321FI
G57321FI	15730515	GlyTouCan	G57321FI
G57321FI	15791836	GlyTouCan	G57321FI
G57321FI	15843572	GlyTouCan	G57321FI
G57321FI	15864746	GlyTouCan	G57321FI
G57321FI	15864747	GlyTouCan	G57321FI
G57321FI	15864748	GlyTouCan	G57321FI
G57321FI	15944793	GlyTouCan	G57321FI
G57321FI	16091596	GlyTouCan	G57321FI
G57321FI	16140958	GlyTouCan	G57321FI
G57321FI	16155793	GlyTouCan	G57321FI
G57321FI	16174741	GlyTouCan	G57321FI
G57321FI	16177266	GlyTouCan	G57321FI
G57321FI	16203776	GlyTouCan	G57321FI
G57321FI	16251947	GlyTouCan	G57321FI
G57321FI	16252298	GlyTouCan	G57321FI
G57321FI	16310781	GlyTouCan	G57321FI
G57321FI	16391846	GlyTouCan	G57321FI
G57321FI	16413042	GlyTouCan	G57321FI
G57321FI	16525726	GlyTouCan	G57321FI
G57321FI	16615117	GlyTouCan	G57321FI
G57321FI	16630548	GlyTouCan	G57321FI
G57321FI	16752227	GlyTouCan	G57321FI
G57321FI	16770733	GlyTouCan	G57321FI
G57321FI	16809438	GlyTouCan	G57321FI
G57321FI	16965854	GlyTouCan	G57321FI
G57321FI	17038624	GlyTouCan	G57321FI
G57321FI	17195076	GlyTouCan	G57321FI
G57321FI	17485527	GlyTouCan	G57321FI
G57321FI	17522109	GlyTouCan	G57321FI
G57321FI	17607374	GlyTouCan	G57321FI
G57321FI	17616966	GlyTouCan	G57321FI
G57321FI	17652409	GlyTouCan	G57321FI
G57321FI	17674202	GlyTouCan	G57321FI
G57321FI	17694322	GlyTouCan	G57321FI
G57321FI	17823742	GlyTouCan	G57321FI
G57321FI	17892882	GlyTouCan	G57321FI
G57321FI	18474217	GlyTouCan	G57321FI
G57321FI	1847560	GlyTouCan	G57321FI
G57321FI	18662810	GlyTouCan	G57321FI
G57321FI	18798567	GlyTouCan	G57321FI
G57321FI	18925876	GlyTouCan	G57321FI
G57321FI	19162326	GlyTouCan	G57321FI
G57321FI	19261632	GlyTouCan	G57321FI
G57321FI	19528665	GlyTouCan	G57321FI
G57321FI	19863951	GlyTouCan	G57321FI
G57321FI	19882123	GlyTouCan	G57321FI
G57321FI	1988363	GlyTouCan	G57321FI
G57321FI	1997178	GlyTouCan	G57321FI
G57321FI	20103942	GlyTouCan	G57321FI
G57321FI	2033371	UniCarbKB	25
G57321FI	2140570	GlyTouCan	G57321FI
G57321FI	21999536	GlyTouCan	G57321FI
G57321FI	22678432	UniCarbKB	25
G57321FI	23584533	UniCarbKB	G57321FI
G57321FI	2413456	GlyTouCan	G57321FI
G57321FI	2450649	GlyTouCan	G57321FI
G57321FI	2467192	GlyTouCan	G57321FI
G57321FI	25813380	UniCarbKB	G57321FI
G57321FI	28035807	UniCarbKB	G57321FI
G57321FI	2908846	GlyTouCan	G57321FI
G57321FI	2943741	UniCarbKB	25
G57321FI	2971663	UniCarbKB	25
G57321FI	2981150	GlyTouCan	G57321FI
G57321FI	3235849	GlyTouCan	G57321FI
G57321FI	3390832	GlyTouCan	G57321FI
G57321FI	3469463	GlyTouCan	G57321FI
G57321FI	3479188	GlyTouCan	G57321FI
G57321FI	6175663	GlyTouCan	G57321FI
G57321FI	6725284	UniCarbKB	25
G57321FI	7174794	GlyTouCan	G57321FI
G57321FI	7516636	GlyTouCan	G57321FI
G57321FI	7681597	GlyTouCan	G57321FI
G57321FI	7683697	GlyTouCan	G57321FI
G57321FI	7751324	GlyTouCan	G57321FI
G57321FI	7767313	GlyTouCan	G57321FI
G57321FI	7827404	GlyTouCan	G57321FI
G57321FI	7841802	GlyTouCan	G57321FI
G57321FI	7949653	GlyTouCan	G57321FI
G57321FI	8261467	GlyTouCan	G57321FI
G57321FI	8323299	UniCarbKB	25
G57321FI	8370596	GlyTouCan	G57321FI
G57321FI	8609376	GlyTouCan	G57321FI
G57321FI	8616877	GlyTouCan	G57321FI
G57321FI	8623771	GlyTouCan	G57321FI
G57321FI	8793500	GlyTouCan	G57321FI
G57321FI	9212232	GlyTouCan	G57321FI
G57321FI	9334809	GlyTouCan	G57321FI
G57321FI	9545556	GlyTouCan	G57321FI
G57321FI	9852066	UniCarbKB	25
G57321FI	9857245	GlyTouCan	G57321FI
G57399QL	34191522	UniCarbKB	G57399QL
G57413FT	2592374	UniCarbKB	7290
G57505PZ	34191522	UniCarbKB	G57505PZ
G57548NB	10498179	GlyTouCan	G57548NB
G57548NB	12135495	GlyTouCan	G57548NB
G57548NB	8113220	GlyTouCan	G57548NB
G57548NB	8774742	GlyTouCan	G57548NB
G57565TQ	2136357	UniCarbKB	5160
G57565TQ	29671580	UniCarbKB	5160
G57565TQ	9884403	UniCarbKB	5160
G57607BW	24090084	UniCarbKB	7943
G57676EM	34191522	UniCarbKB	G57676EM
G57776ZU	23345538	UniCarbKB	comp_HexNAc3Hex4dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57776ZU	24090084	UniCarbKB	comp_HexNAc3Hex4dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57776ZU	24766575	UniCarbKB	comp_HexNAc3Hex4dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57776ZU	24841998	UniCarbKB	comp_HexNAc3Hex4dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57776ZU	29671580	UniCarbKB	comp_HexNAc3Hex4dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57776ZU	30659065	UniCarbKB	comp_HexNAc3Hex4dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57776ZU	32363391	UniCarbKB	comp_HexNAc3Hex4dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57776ZU	32366695	UniCarbKB	comp_HexNAc3Hex4dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57776ZU	32518941	UniCarbKB	comp_HexNAc3Hex4dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57776ZU	32841605	UniCarbKB	comp_HexNAc3Hex4dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57776ZU	33077685	UniCarbKB	comp_HexNAc3Hex4dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57776ZU	34004174	UniCarbKB	comp_HexNAc3Hex4dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G57789QC	8942648	UniCarbKB	2149
G57818FI	10200178	UniCarbKB	7619
G57818FI	11676606	UniCarbKB	7662
G57818FI	15454184	UniCarbKB	7619
G57818FI	15702487	UniCarbKB	7619
G57818FI	17591618	UniCarbKB	6689
G57818FI	17956937	UniCarbKB	7662
G57818FI	19088065	UniCarbKB	7662
G57818FI	24308486	UniCarbKB	6689
G57818FI	24884609	UniCarbKB	6689
G57818FI	25092234	UniCarbKB	6689
G57818FI	25327667	UniCarbKB	6689
G57818FI	25374123	UniCarbKB	6689
G57835AK	2136357	UniCarbKB	1555
G57835AK	9884403	UniCarbKB	1555
G57920AK	6693758	GlyTouCan	G57920AK
G57955DP	2136357	UniCarbKB	1531
G57955DP	9884403	UniCarbKB	1531
G58001LT	22171320	UniCarbKB	comp_HexNAc2Hex1dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G58001LT	23234360	UniCarbKB	comp_HexNAc2Hex1dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G58001LT	23345538	UniCarbKB	comp_HexNAc2Hex1dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G58001LT	24090084	UniCarbKB	comp_HexNAc2Hex1dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G58001LT	24766575	UniCarbKB	comp_HexNAc2Hex1dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G58001LT	24841998	UniCarbKB	comp_HexNAc2Hex1dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G58001LT	26598643	UniCarbKB	comp_HexNAc2Hex1dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G58001LT	27966990	UniCarbKB	comp_HexNAc2Hex1dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G58001LT	29671580	UniCarbKB	comp_HexNAc2Hex1dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G58001LT	29741879	UniCarbKB	comp_HexNAc2Hex1dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G58001LT	30459171	UniCarbKB	comp_HexNAc2Hex1dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G58001LT	32518941	UniCarbKB	comp_HexNAc2Hex1dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G58001LT	32841605	UniCarbKB	comp_HexNAc2Hex1dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G58001LT	33077685	UniCarbKB	comp_HexNAc2Hex1dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G58161NS	18422615	GlyTouCan	G58161NS
G58232MG	18214858	UniCarbKB	7718
G58232MG	18214858	UniCarbKB	7842
G58232MG	18214858	UniCarbKB	7879
G58268WC	10092871	UniCarbKB	3971
G58444TO	21573946	UniCarbKB	7577
G58481XO	2226797	UniCarbKB	4239
G58481XO	2513186	UniCarbKB	4239
G58481XO	8687384	UniCarbKB	4239
G58667NI	10207177	UniCarbKB	1599
G58667NI	1694115	UniCarbKB	1599
G58667NI	1898343	UniCarbKB	1599
G58667NI	2108149	UniCarbKB	1599
G58667NI	34207636	UniCarbKB	G58667NI
G58667NI	6192908	UniCarbKB	1599
G58667NI	7514386	UniCarbKB	1599
G58667NI	7679920	UniCarbKB	1599
G58667NI	7686446	UniCarbKB	1599
G58802FE	29741879	UniCarbKB	comp_HexNAc4Hex6dHex3NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G58802FE	32366695	UniCarbKB	comp_HexNAc4Hex6dHex3NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G58804BL	17056022	GlyTouCan	G58804BL
G58848QS	21573946	UniCarbKB	7726
G58896AZ	14670721	GlyTouCan	G58896AZ
G58896AZ	18678667	GlyTouCan	G58896AZ
G58896AZ	2422274	GlyTouCan	G58896AZ
G58896AZ	2563403	GlyTouCan	G58896AZ
G58896AZ	2823004	GlyTouCan	G58896AZ
G58896AZ	3112156	GlyTouCan	G58896AZ
G58896AZ	3294333	GlyTouCan	G58896AZ
G58896AZ	3345524	GlyTouCan	G58896AZ
G58896AZ	7287743	GlyTouCan	G58896AZ
G58896AZ	7734848	GlyTouCan	G58896AZ
G58896AZ	7775461	GlyTouCan	G58896AZ
G58896AZ	9414130	GlyTouCan	G58896AZ
G58896AZ	9873046	GlyTouCan	G58896AZ
G59126YU	10469154	GlyTouCan	G59126YU
G59126YU	11398981	GlyTouCan	G59126YU
G59126YU	11709191	GlyTouCan	G59126YU
G59126YU	15229394	GlyTouCan	G59126YU
G59126YU	8349731	GlyTouCan	G59126YU
G59126YU	8999917	GlyTouCan	G59126YU
G59126YU	9726975	GlyTouCan	G59126YU
G59297UK	15536627	UniCarbKB	7432
G59334JE	26791533	UniCarbKB	comp_HexNAc8Hex4dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G59334JE	33077685	UniCarbKB	comp_HexNAc8Hex4dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G59358BQ	8053566	UniCarbKB	3459
G59361OW	8416919	UniCarbKB	1161
G59471TH	11180632	UniCarbKB	2101
G59471TH	2110822	UniCarbKB	2101
G59471TH	24090084	UniCarbKB	2101
G59471TH	8344278	UniCarbKB	2101
G59540CB	32366695	UniCarbKB	comp_HexNAc6Hex3dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G59540CB	34004174	UniCarbKB	comp_HexNAc6Hex3dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G59576IJ	17956937	UniCarbKB	7884
G59594LT	16800635	GlyTouCan	G59594LT
G59594LT	7487355	GlyTouCan	G59594LT
G59616TT	17956937	UniCarbKB	7661
G59626AS	16321355	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G59626AS	21609021	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G59626AS	22171320	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G59626AS	23345538	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G59626AS	24393138	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G59626AS	24766575	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G59626AS	24841998	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G59626AS	26598643	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G59626AS	26791533	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G59626AS	29671580	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G59626AS	29741879	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G59626AS	30459171	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G59626AS	30659065	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G59626AS	32363391	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G59626AS	32366695	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G59626AS	32841605	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G59626AS	33077685	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G59626AS	33135055	UniCarbKB	G59626AS
G59626AS	34004174	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G59626AS	34106099	UniCarbKB	G59626AS
G59639BE	33077685	UniCarbKB	comp_HexNAc7Hex8dHex1NeuAc3NeuGc0Pent0S0P0KDN0HexA0
G59937CP	21609021	UniCarbKB	comp_HexNAc4Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G59937CP	24090084	UniCarbKB	comp_HexNAc4Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G59937CP	24766575	UniCarbKB	comp_HexNAc4Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G59937CP	24841998	UniCarbKB	comp_HexNAc4Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G59937CP	26791533	UniCarbKB	comp_HexNAc4Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G59937CP	29671580	UniCarbKB	comp_HexNAc4Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G59937CP	30659065	UniCarbKB	comp_HexNAc4Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G59937CP	32363391	UniCarbKB	comp_HexNAc4Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G59937CP	32366695	UniCarbKB	comp_HexNAc4Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G59937CP	32841605	UniCarbKB	comp_HexNAc4Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G59937CP	33077685	UniCarbKB	comp_HexNAc4Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G59937CP	33135055	UniCarbKB	G59937CP
G59937CP	34004174	UniCarbKB	comp_HexNAc4Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G59937CP	34106099	UniCarbKB	G59937CP
G60033FS	22171320	UniCarbKB	comp_HexNAc5Hex6dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G60033FS	24090084	UniCarbKB	comp_HexNAc5Hex6dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G60033FS	24766575	UniCarbKB	comp_HexNAc5Hex6dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G60033FS	24841998	UniCarbKB	comp_HexNAc5Hex6dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G60033FS	29671580	UniCarbKB	comp_HexNAc5Hex6dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G60033FS	32366695	UniCarbKB	comp_HexNAc5Hex6dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G60033FS	32841605	UniCarbKB	comp_HexNAc5Hex6dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G60033FS	33077685	UniCarbKB	comp_HexNAc5Hex6dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G60041XW	24393138	UniCarbKB	comp_HexNAc5Hex3dHex0NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G60227QI	2136357	UniCarbKB	5179
G60227QI	9884403	UniCarbKB	5179
G60230HH	2040275	UniCarbKB	1081
G60230HH	24090084	UniCarbKB	1081
G60230HH	25802287	UniCarbKB	1081
G60230HH	26510530	UniCarbKB	1081
G60230HH	33993882	UniCarbKB	G60230HH
G60230HH	34106099	UniCarbKB	G60230HH
G60246MX	9011378	GlyTouCan	G60246MX
G60268QL	18678667	GlyTouCan	G60268QL
G60277KD	16676419	GlyTouCan	G60277KD
G60284TY	34106099	UniCarbKB	G60284TY
G60366UG	9317004	GlyTouCan	G60366UG
G60439QY	2136357	UniCarbKB	1535
G60439QY	9884403	UniCarbKB	1535
G60542VK	1482348	UniCarbKB	2683
G60542VK	8407880	UniCarbKB	2683
G60743GT	23345538	UniCarbKB	comp_HexNAc5Hex8dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G60743GT	33077685	UniCarbKB	comp_HexNAc5Hex8dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G60859DF	2350601	GlyTouCan	G60859DF
G60859DF	3484680	GlyTouCan	G60859DF
G60890ZT	1374031	UniCarbKB	102
G60890ZT	1820200	UniCarbKB	102
G60890ZT	2033371	UniCarbKB	102
G60890ZT	2943741	UniCarbKB	102
G60890ZT	2971663	UniCarbKB	102
G60890ZT	3571205	UniCarbKB	102
G60890ZT	468798	UniCarbKB	102
G60890ZT	6725284	UniCarbKB	102
G60890ZT	9449027	UniCarbKB	102
G60923RB	23345538	UniCarbKB	comp_HexNAc4Hex5dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G60923RB	24090084	UniCarbKB	comp_HexNAc4Hex5dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G60923RB	24766575	UniCarbKB	comp_HexNAc4Hex5dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G60923RB	24841998	UniCarbKB	comp_HexNAc4Hex5dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G60923RB	26791533	UniCarbKB	comp_HexNAc4Hex5dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G60923RB	29741879	UniCarbKB	comp_HexNAc4Hex5dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G60923RB	32366695	UniCarbKB	comp_HexNAc4Hex5dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G60923RB	32841605	UniCarbKB	comp_HexNAc4Hex5dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G60923RB	34106099	UniCarbKB	G60923RB
G60963AS	8416919	UniCarbKB	1169
G61119KT	34191522	UniCarbKB	G61119KT
G61170KL	17956937	UniCarbKB	7768
G61207RZ	10207177	UniCarbKB	2195
G61207RZ	11180632	UniCarbKB	2195
G61207RZ	2110822	UniCarbKB	2195
G61207RZ	33993882	UniCarbKB	G61207RZ
G61207RZ	7514386	UniCarbKB	2195
G61207RZ	8344278	UniCarbKB	2195
G61302NC	24279413	UniCarbKB	8090
G61305ZB	18313038	GlyTouCan	G61305ZB
G61334IA	10704524	UniCarbKB	2627
G61334IA	11180632	UniCarbKB	2627
G61334IA	1898343	UniCarbKB	2627
G61334IA	2110822	UniCarbKB	2627
G61334IA	8344278	UniCarbKB	2627
G61396YH	8536251	GlyTouCan	G61396YH
G61418DU	16630548	GlyTouCan	G61418DU
G61459JW	10992504	GlyTouCan	G61459JW
G61459JW	12213787	GlyTouCan	G61459JW
G61459JW	2416034	GlyTouCan	G61459JW
G61459JW	2579390	GlyTouCan	G61459JW
G61459JW	2960671	GlyTouCan	G61459JW
G61459JW	6309836	GlyTouCan	G61459JW
G61459JW	6827085	GlyTouCan	G61459JW
G61459JW	7287743	GlyTouCan	G61459JW
G61459JW	7809154	GlyTouCan	G61459JW
G61459JW	8038519	GlyTouCan	G61459JW
G61459JW	8340252	GlyTouCan	G61459JW
G61459JW	8445257	GlyTouCan	G61459JW
G61459JW	8731052	GlyTouCan	G61459JW
G61459JW	9076517	GlyTouCan	G61459JW
G61491DK	16943443	GlyTouCan	G61491DK
G61491DK	18045869	GlyTouCan	G61491DK
G61491DK	18247575	GlyTouCan	G61491DK
G61491DK	18422615	GlyTouCan	G61491DK
G61505ZR	10207177	UniCarbKB	7503
G61505ZR	7514386	UniCarbKB	7503
G61613II	24090084	UniCarbKB	comp_HexNAc6Hex5dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G61613II	24766575	UniCarbKB	comp_HexNAc6Hex5dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G61613II	24841998	UniCarbKB	comp_HexNAc6Hex5dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G61613II	32366695	UniCarbKB	comp_HexNAc6Hex5dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G61627IG	15702487	UniCarbKB	7439
G61627IG	24308486	UniCarbKB	7439
G61627IG	24706782	UniCarbKB	7439
G61726TP	17956937	UniCarbKB	7471
G61726TP	19343721	UniCarbKB	7471
G61726TP	8130392	UniCarbKB	7471
G61730RY	7532228	GlyTouCan	G61730RY
G61730RY	8050816	GlyTouCan	G61730RY
G61730RY	9428379	GlyTouCan	G61730RY
G61776FU	11322732	GlyTouCan	G61776FU
G61776FU	8536251	GlyTouCan	G61776FU
G61792ET	11180632	UniCarbKB	3375
G61792ET	2110822	UniCarbKB	3375
G61792ET	8344278	UniCarbKB	3375
G61855PQ	24090084	UniCarbKB	comp_HexNAc4Hex3dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G61855PQ	24766575	UniCarbKB	comp_HexNAc4Hex3dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G61855PQ	24841998	UniCarbKB	comp_HexNAc4Hex3dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G61855PQ	26791533	UniCarbKB	comp_HexNAc4Hex3dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
