GlyTouCan AC	Species Name	AnnotationCategory	Source	Source ID	tax_id
G80227NA	Human	Subsumption	GNOme	G82405LP	
G80227NA	Human	Subsumption	GNOme	G83632OV	
G80227NA	Human	Subsumption	GNOme	G87256FP	
G80227NA	Human	Subsumption	GNOme	G89878AA	
G80227NA	Human	Subsumption	GNOme	G92567CF	
G80227NA	Human	Subsumption	GNOme	G95901MC	
G80227NA	Human	Subsumption	GNOme	G97213ID	
G80227NA	Human	Subsumption	GNOme	G97831CJ	
G80227NA	Mouse	Subsumption	GNOme	G07483YN	
G80227NA	Mouse	Subsumption	GNOme	G12593TX	
G80227NA	Mouse	Subsumption	GNOme	G14576KZ	
G80227NA	Mouse	Subsumption	GNOme	G45889JQ	
G80227NA	Mouse	Subsumption	GNOme	G49282JI	
G80227NA	Mouse	Subsumption	GNOme	G49503QY	
G80227NA	Mouse	Subsumption	GNOme	G69987TD	
G80227NA	Mouse	Subsumption	GNOme	G70783BY	
G80227NA	Mouse	Subsumption	GNOme	G72373YW	
G80227NA	Mouse	Subsumption	GNOme	G95901MC	
G80227NA	Rat	Subsumption	GNOme	G07483YN	
G80227NA	Rat	Subsumption	GNOme	G14576KZ	
G80227NA	Rat	Subsumption	GNOme	G70783BY	
G80227NA	Rat	Subsumption	GNOme	G77653XA	
G80227NA	SARS	Subsumption	GNOme	G07483YN	
G80227NA	SARS	Subsumption	GNOme	G70783BY	
G80227NA	SARS	Subsumption	GNOme	G77653XA	
G80228NL	Human	Subsumption	GNOme	G02311IE	
G80240JC	Mouse	Subsumption	GNOme	G41859KE	
G80261GQ	Human	Subsumption	GNOme	G54018RP	
G80268ZC	Human	Direct	GlyTouCan	G80268ZC	9606
G80269JV	Mouse	Direct	GlyConnect	29	10090
G80276UF	Human	Subsumption	GNOme	G00492CQ	
G80276UF	Human	Subsumption	GNOme	G07483YN	
G80276UF	Human	Subsumption	GNOme	G11908FF	
G80276UF	Human	Subsumption	GNOme	G11994QC	
G80276UF	Human	Subsumption	GNOme	G14576KZ	
G80276UF	Human	Subsumption	GNOme	G45036WQ	
G80276UF	Human	Subsumption	GNOme	G45889JQ	
G80276UF	Human	Subsumption	GNOme	G69987TD	
G80276UF	Human	Subsumption	GNOme	G82405LP	
G80276UF	Mouse	Subsumption	GNOme	G07483YN	
G80276UF	Mouse	Subsumption	GNOme	G14576KZ	
G80276UF	Mouse	Subsumption	GNOme	G45889JQ	
G80276UF	Mouse	Subsumption	GNOme	G69987TD	
G80276UF	Rat	Subsumption	GNOme	G07483YN	
G80276UF	Rat	Subsumption	GNOme	G14576KZ	
G80276UF	SARS	Subsumption	GNOme	G07483YN	
G80280AS	Mouse	Subsumption	GNOme	G07075ND	
G80280AS	Mouse	Subsumption	GNOme	G29461HI	
G80280AS	Mouse	Subsumption	GNOme	G55097ES	
G80280AS	Mouse	Subsumption	GNOme	G99372TR	
G80280AS	Rat	Direct	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc0NeuGc1Pent0S0P0KDN0HexA0	10116
G80291PD	Human	Subsumption	GNOme	G65223RT	
G80294ZS	Human	Subsumption	GNOme	G03081ER	
G80294ZS	Human	Subsumption	GNOme	G15938BX	
G80294ZS	Human	Subsumption	GNOme	G20079RG	
G80294ZS	Human	Subsumption	GNOme	G21218WO	
G80294ZS	Human	Subsumption	GNOme	G26644DW	
G80294ZS	Human	Subsumption	GNOme	G30309QX	
G80294ZS	Human	Subsumption	GNOme	G50888WV	
G80294ZS	Human	Subsumption	GNOme	G62088FQ	
G80294ZS	Human	Subsumption	GNOme	G71013KY	
G80294ZS	Human	Subsumption	GNOme	G75594YZ	
G80294ZS	Human	Subsumption	GNOme	G78454JO	
G80294ZS	Human	Subsumption	GNOme	G85767HW	
G80294ZS	Human	Subsumption	GNOme	G86517XT	
G80294ZS	Human	Subsumption	GNOme	G90717TP	
G80294ZS	Human	Subsumption	GNOme	G92575UZ	
G80294ZS	Human	Subsumption	GNOme	G92617LF	
G80294ZS	Mouse	Subsumption	GNOme	G08161JQ	
G80294ZS	Mouse	Subsumption	GNOme	G12953IP	
G80294ZS	Mouse	Subsumption	GNOme	G20079RG	
G80294ZS	Mouse	Subsumption	GNOme	G81554CS	
G80294ZS	Mouse	Subsumption	GNOme	G85767HW	
G80294ZS	Mouse	Subsumption	GNOme	G92575UZ	
G80294ZS	Rat	Subsumption	GNOme	G04595ZA	
G80294ZS	Rat	Subsumption	GNOme	G20079RG	
G80294ZS	Rat	Subsumption	GNOme	G21218WO	
G80294ZS	Rat	Subsumption	GNOme	G21361AZ	
G80294ZS	Rat	Subsumption	GNOme	G26644DW	
G80294ZS	Rat	Subsumption	GNOme	G49467LT	
G80294ZS	Rat	Subsumption	GNOme	G71013KY	
G80294ZS	Rat	Subsumption	GNOme	G75594YZ	
G80294ZS	Rat	Subsumption	GNOme	G79473WX	
G80294ZS	Rat	Subsumption	GNOme	G85767HW	
G80294ZS	Rat	Subsumption	GNOme	G90717TP	
G80294ZS	Rat	Subsumption	GNOme	G92575UZ	
G80294ZS	SARS	Subsumption	GNOme	G26644DW	
G80294ZS	SARS	Subsumption	GNOme	G75594YZ	
G80296WD	Rat	Direct	GlyTouCan	G80296WD	10116
G80298HR	Human	Direct	GlyTouCan	G80298HR	9606
G80316IP	Human	Subsumption	GNOme	G04114CX	
G80316IP	Human	Subsumption	GNOme	G06523WI	
G80316IP	Human	Subsumption	GNOme	G54896JZ	
G80316IP	Human	Subsumption	GNOme	G88204LN	
G80316IP	Human	Subsumption	GNOme	G92296LB	
G80319WU	Human	Direct	GlyConnect	2412	9606
G80319WU	Human	Direct	UniCarbKB	5169	9606
G80322NI	Human	Subsumption	GNOme	G86555OF	
G80322NI	Human	Subsumption	GNOme	G89058RF	
G80323WP	Mouse	Subsumption	GNOme	G08111FJ	
G80323WP	Mouse	Subsumption	GNOme	G99035PG	
G80325WI	Rat	Subsumption	GNOme	G83567OS	
G80326PJ	Mouse	Subsumption	GNOme	G19520XO	
G80326PJ	Mouse	Subsumption	GNOme	G66362JB	
G80327KS	Human	Subsumption	GNOme	G52126RR	
G80327KS	Human	Subsumption	GNOme	G56549DH	
G80327KS	Human	Subsumption	GNOme	G73759SD	
G80327KS	Human	Subsumption	GNOme	G99074EO	
G80333GO	Human	Direct	GlyConnect	328	9606
G80343LW	Human	Direct	GlyTouCan	G80343LW	9606
G80343LW	Mouse	Subsumption	GNOme	G29857RC	
G80343LW	Rat	Subsumption	GNOme	G24604HV	
G80343LW	Rat	Subsumption	GNOme	G29857RC	
G80350AQ	Human	Subsumption	GNOme	G84020NP	
G80350AQ	Mouse	Subsumption	GNOme	G36405UK	
G80350AQ	Mouse	Subsumption	GNOme	G84020NP	
G80350AQ	Rat	Subsumption	GNOme	G84020NP	
G80351KB	Human	Subsumption	GNOme	G90142YY	
G80357KJ	Human	Direct	GlyTouCan	G80357KJ	9606
G80362CW	Human	Subsumption	GNOme	G00428HK	
G80366BY	Mouse	Subsumption	GNOme	G76519VT	
G80368SD	Human	Direct	GlyTouCan	G80368SD	9606
G80375GX	Human	Subsumption	GNOme	G19889ZI	
G80376ZT	Human	Subsumption	GNOme	G27063GJ	
G80382WR	Human	Subsumption	GNOme	G00279YF	
G80382WR	Human	Subsumption	GNOme	G09482NW	
G80382WR	Human	Subsumption	GNOme	G11960UF	
G80382WR	Human	Subsumption	GNOme	G20030CU	
G80382WR	Human	Subsumption	GNOme	G45256SO	
G80382WR	Human	Subsumption	GNOme	G70859XP	
G80382WR	Human	Subsumption	GNOme	G93500PH	
G80384UV	Human	Subsumption	GNOme	G19577LJ	
G80384UV	Human	Subsumption	GNOme	G94923PG	
G80393KS	Human	Subsumption	GNOme	G19287UY	
G80393KS	Human	Subsumption	GNOme	G46503KK	
G80408KP	Human	Subsumption	GNOme	G94372TX	
G80408KP	Rat	Subsumption	GNOme	G43685DC	
G80408KP	Rat	Subsumption	GNOme	G85208SY	
G80408KP	Rat	Subsumption	GNOme	G94372TX	
G80413LB	Human	Subsumption	GNOme	G02240AO	
G80415EJ	Human	Direct	GlyTouCan	G80415EJ	9606
G80421QK	Human	Subsumption	GNOme	G04561MG	
G80421QK	Human	Subsumption	GNOme	G06830JN	
G80421QK	Human	Subsumption	GNOme	G18510WC	
G80421QK	Human	Subsumption	GNOme	G19287UY	
G80421QK	Human	Subsumption	GNOme	G22117HL	
G80421QK	Human	Subsumption	GNOme	G22898PA	
G80421QK	Human	Subsumption	GNOme	G28896CL	
G80421QK	Human	Subsumption	GNOme	G41821MR	
G80421QK	Human	Subsumption	GNOme	G45888VL	
G80421QK	Human	Subsumption	GNOme	G46503KK	
G80421QK	Human	Subsumption	GNOme	G52880ZN	
G80421QK	Human	Subsumption	GNOme	G85709JZ	
G80421QK	Mouse	Subsumption	GNOme	G07682PQ	
G80421QK	Rat	Subsumption	GNOme	G33320JS	
G80421QK	SARS	Subsumption	GNOme	G06830JN	
G80433AC	Human	Subsumption	GNOme	G79973CM	
G80434TI	Human	Direct	GlyTouCan	G80434TI	9606
G80445JV	Human	Subsumption	GNOme	G49168NM	
G80452AC	Human	Subsumption	GNOme	G24812WY	
G80452AC	Human	Subsumption	GNOme	G25423CA	
G80452AC	Human	Subsumption	GNOme	G27983PC	
G80452AC	Human	Subsumption	GNOme	G32659RY	
G80452AC	Human	Subsumption	GNOme	G38217AM	
G80452AC	Human	Subsumption	GNOme	G72406BE	
G80452AC	Human	Subsumption	GNOme	G96932XT	
G80464KH	Human	Subsumption	GNOme	G45256SO	
G80464KH	Human	Subsumption	GNOme	G93500PH	
G80474MG	Human	Direct	GlyTouCan	G80474MG	9606
G80475RE	HCV	Direct	GLYDS000335		11108
G80475RE	Human	Direct	UniCarbKB	comp_HexNAc3Hex3dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0	9606
G80475RE	Mouse	Subsumption	GNOme	G07483YN	
G80475RE	Mouse	Subsumption	GNOme	G12593TX	
G80475RE	Mouse	Subsumption	GNOme	G14576KZ	
G80475RE	Mouse	Subsumption	GNOme	G45889JQ	
G80475RE	Mouse	Subsumption	GNOme	G49282JI	
G80475RE	Mouse	Subsumption	GNOme	G49503QY	
G80475RE	Mouse	Subsumption	GNOme	G69987TD	
G80475RE	Mouse	Subsumption	GNOme	G70783BY	
G80475RE	Mouse	Subsumption	GNOme	G72373YW	
G80475RE	Mouse	Subsumption	GNOme	G94854LT	
G80475RE	Mouse	Subsumption	GNOme	G95901MC	
G80475RE	Rat	Direct	UniCarbKB	comp_HexNAc3Hex3dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0	10116
G80475RE	SARS	Direct	GLYDS000479		2697049
G80475RE	SARS	Direct	UniCarbKB	comp_HexNAc3Hex3dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0	2697049
G80479JV	Human	Subsumption	GNOme	G03481FE	
G80479JV	Human	Subsumption	GNOme	G07410AW	
G80479JV	Human	Subsumption	GNOme	G07947TY	
G80479JV	Human	Subsumption	GNOme	G10944ZI	
G80479JV	Human	Subsumption	GNOme	G11700UP	
G80479JV	Human	Subsumption	GNOme	G12932QT	
G80479JV	Human	Subsumption	GNOme	G14882EB	
G80479JV	Human	Subsumption	GNOme	G16679DU	
G80479JV	Human	Subsumption	GNOme	G22826KU	
G80479JV	Human	Subsumption	GNOme	G25328BM	
G80479JV	Human	Subsumption	GNOme	G26267FS	
G80479JV	Human	Subsumption	GNOme	G27102CT	
G80479JV	Human	Subsumption	GNOme	G30617IL	
G80479JV	Human	Subsumption	GNOme	G32746QI	
G80479JV	Human	Subsumption	GNOme	G35484EX	
G80479JV	Human	Subsumption	GNOme	G39809FW	
G80479JV	Human	Subsumption	GNOme	G40906DZ	
G80479JV	Human	Subsumption	GNOme	G50783JY	
G80479JV	Human	Subsumption	GNOme	G52106FW	
G80479JV	Human	Subsumption	GNOme	G54273KX	
G80479JV	Human	Subsumption	GNOme	G56655CC	
G80479JV	Human	Subsumption	GNOme	G57779BA	
G80479JV	Human	Subsumption	GNOme	G60274JN	
G80479JV	Human	Subsumption	GNOme	G60288TK	
G80479JV	Human	Subsumption	GNOme	G62968IF	
G80479JV	Human	Subsumption	GNOme	G63889NK	
G80479JV	Human	Subsumption	GNOme	G65832JS	
G80479JV	Human	Subsumption	GNOme	G67610NV	
G80479JV	Human	Subsumption	GNOme	G75701BM	
G80479JV	Human	Subsumption	GNOme	G75825ZR	
G80479JV	Human	Subsumption	GNOme	G76055XW	
G80479JV	Human	Subsumption	GNOme	G78434AN	
G80479JV	Human	Subsumption	GNOme	G80218BM	
G80479JV	Human	Subsumption	GNOme	G83709GS	
G80479JV	Human	Subsumption	GNOme	G85095TB	
G80479JV	Human	Subsumption	GNOme	G88382QE	
G80479JV	Human	Subsumption	GNOme	G92241FG	
G80479JV	Human	Subsumption	GNOme	G93029JO	
G80479JV	Human	Subsumption	GNOme	G98559XP	
G80479JV	Mouse	Subsumption	GNOme	G50783JY	
G80479JV	Mouse	Subsumption	GNOme	G56655CC	
G80479JV	Mouse	Subsumption	GNOme	G62968IF	
G80479JV	Mouse	Subsumption	GNOme	G63889NK	
G80479JV	Mouse	Subsumption	GNOme	G94809SW	
G80479JV	Rat	Subsumption	GNOme	G11700UP	
G80479JV	Rat	Subsumption	GNOme	G59922XB	
G80479JV	Rat	Subsumption	GNOme	G62968IF	
G80479JV	Rat	Subsumption	GNOme	G63889NK	
G80479JV	Rat	Subsumption	GNOme	G88382QE	
G80487YW	Human	Subsumption	GNOme	G24413UY	
G80487YW	Human	Subsumption	GNOme	G48185FI	
G80487YW	Human	Subsumption	GNOme	G53985AY	
G80487YW	Human	Subsumption	GNOme	G81915YU	
G80487YW	Mouse	Subsumption	GNOme	G81915YU	
G80497IU	Human	Subsumption	GNOme	G07681KR	
G80497IU	Human	Subsumption	GNOme	G11256DQ	
G80497IU	Human	Subsumption	GNOme	G82216JH	
G80497IU	Human	Subsumption	GNOme	G93450CE	
G80497IU	Mouse	Subsumption	GNOme	G02441OB	
G80498BB	Human	Direct	GlyTouCan	G80498BB	9606
G80498RN	Mouse	Subsumption	GNOme	G94626GC	
G80508RX	Human	Direct	GlyTouCan	G80508RX	9606
G80509UQ	Rat	Subsumption	GNOme	G06116KH	
G80509UQ	Rat	Subsumption	GNOme	G10013HB	
G80509UQ	Rat	Subsumption	GNOme	G28010TC	
G80510PV	Human	Subsumption	GNOme	G33282QL	
G80510PV	Rat	Subsumption	GNOme	G33282QL	
G80510YA	Human	Subsumption	GNOme	G00797ZX	
G80513FH	Human	Subsumption	GNOme	G57449OF	
G80517ZY	Human	Subsumption	GNOme	G05184IQ	
G80517ZY	Human	Subsumption	GNOme	G14645TH	
G80517ZY	Human	Subsumption	GNOme	G26450SH	
G80517ZY	Human	Subsumption	GNOme	G39422JF	
G80517ZY	Human	Subsumption	GNOme	G56011JM	
G80517ZY	Human	Subsumption	GNOme	G71041DQ	
G80517ZY	Human	Subsumption	GNOme	G95739UA	
G80517ZY	Rat	Subsumption	GNOme	G34461YU	
G80517ZY	Rat	Subsumption	GNOme	G73663RH	
G80517ZY	Rat	Subsumption	GNOme	G76330SV	
G80518RB	Human	Subsumption	GNOme	G01464ES	
G80518RB	Human	Subsumption	GNOme	G25733QB	
G80518RB	Human	Subsumption	GNOme	G50755IT	
G80518RB	Human	Subsumption	GNOme	G76154QC	
G80520AJ	Human	Subsumption	GNOme	G00743WU	
G80520AJ	Human	Subsumption	GNOme	G48848IF	
G80520AJ	Human	Subsumption	GNOme	G57084IU	
G80520AJ	Human	Subsumption	GNOme	G59149SL	
G80520AJ	Human	Subsumption	GNOme	G64706DG	
G80520AJ	Human	Subsumption	GNOme	G81877PA	
G80520AJ	Mouse	Subsumption	GNOme	G00743WU	
G80536KU	Human	Subsumption	GNOme	G07410AW	
G80536KU	Human	Subsumption	GNOme	G10944ZI	
G80536KU	Human	Subsumption	GNOme	G16679DU	
G80536KU	Human	Subsumption	GNOme	G27102CT	
G80536KU	Human	Subsumption	GNOme	G30617IL	
G80536KU	Human	Subsumption	GNOme	G35484EX	
G80536KU	Human	Subsumption	GNOme	G50783JY	
G80536KU	Human	Subsumption	GNOme	G60288TK	
G80536KU	Human	Subsumption	GNOme	G62968IF	
G80536KU	Human	Subsumption	GNOme	G63889NK	
G80536KU	Human	Subsumption	GNOme	G67610NV	
G80536KU	Human	Subsumption	GNOme	G92241FG	
G80536KU	Human	Subsumption	GNOme	G93029JO	
G80536KU	Mouse	Subsumption	GNOme	G50783JY	
G80536KU	Mouse	Subsumption	GNOme	G62968IF	
G80536KU	Mouse	Subsumption	GNOme	G63889NK	
G80536KU	Rat	Subsumption	GNOme	G62968IF	
G80536KU	Rat	Subsumption	GNOme	G63889NK	
G80537QW	Human	Direct	GlyConnect	2899	9606
G80537QW	Human	Direct	UniCarbKB	1797	9606
G80542LG	Human	Subsumption	GNOme	G73683LQ	
G80542OK	Mouse	Subsumption	GNOme	G05979RR	
G80542OK	Mouse	Subsumption	GNOme	G28128KH	
G80542OK	Mouse	Subsumption	GNOme	G33842PB	
G80542OK	Mouse	Subsumption	GNOme	G39992DR	
G80542OK	Mouse	Subsumption	GNOme	G67342MA	
G80542OK	Mouse	Subsumption	GNOme	G70708LW	
G80542OK	Rat	Subsumption	GNOme	G05979RR	
G80542OK	Rat	Subsumption	GNOme	G60103QI	
G80552MJ	Human	Direct	GlyTouCan	G80552MJ	9606
G80552MJ	Mouse	Direct	GlyTouCan	G80552MJ	10090
G80552MJ	Rat	Subsumption	GNOme	G72131JM	
G80552MJ	Rat	Subsumption	GNOme	G94531EZ	
G80555SE	Human	Direct	GlyTouCan	G80555SE	9606
G80562EG	Human	Subsumption	GNOme	G49465QD	
G80562EG	Human	Subsumption	GNOme	G54410JV	
G80562EG	Human	Subsumption	GNOme	G64973KT	
G80562EG	Mouse	Subsumption	GNOme	G64973KT	
G80562EG	Rat	Subsumption	GNOme	G64973KT	
G80563TH	Human	Subsumption	GNOme	G00986YT	
G80563TH	Human	Subsumption	GNOme	G22340YC	
G80563TH	Human	Subsumption	GNOme	G23087XI	
G80563TH	Human	Subsumption	GNOme	G28347RJ	
G80563TH	Human	Subsumption	GNOme	G36191CD	
G80563TH	Human	Subsumption	GNOme	G57028QM	
G80563TH	Human	Subsumption	GNOme	G57051OG	
G80563TH	Human	Subsumption	GNOme	G62808KR	
G80563TH	Human	Subsumption	GNOme	G64633BH	
G80563TH	Human	Subsumption	GNOme	G88884NJ	
G80563TH	Mouse	Subsumption	GNOme	G36191CD	
G80563TH	Mouse	Subsumption	GNOme	G64633BH	
G80563TH	Mouse	Subsumption	GNOme	G66741YQ	
G80563TH	Rat	Subsumption	GNOme	G06067KZ	
G80563TH	Rat	Subsumption	GNOme	G30901GC	
G80563TH	Rat	Subsumption	GNOme	G36191CD	
G80563TH	Rat	Subsumption	GNOme	G47766VH	
G80563TH	Rat	Subsumption	GNOme	G64633BH	
G80563TH	SARS	Subsumption	GNOme	G64633BH	
G80569VM	Human	Subsumption	GNOme	G63858YS	
G80569VM	Human	Subsumption	GNOme	G77597MJ	
G80569VM	Rat	Subsumption	GNOme	G77597MJ	
