GlyTouCan	MonosaccharideDB_ID
G62112AO	Some monosaccharide(s) has no ID in monosaccharide DB
G62112AO	1
G62112AO	2
G62112AO	3
G62112AO	5
G62112AO	6
G62117RR	1
G62117RR	222
G62145FH	Some monosaccharide(s) has no ID in monosaccharide DB
G62145FH	1
G62145FH	2
G62145FH	3
G62145FH	5
G62145FH	6
G62145FH	7
G62165AG	Some monosaccharide(s) has no ID in monosaccharide DB
G62165AG	1
G62165AG	3
G62165AG	5
G62165LJ	1
G62165LJ	2
G62165LJ	7
G62165LJ	18
G62167DK	1
G62167DK	3
G62167DK	5
G62167DK	15
G62196IB	Some monosaccharide(s) has no ID in monosaccharide DB
G62196IB	1
G62196IB	2
G62196IB	3
G62196IB	5
G62196IB	6
G62196IB	7
G62204FH	Some monosaccharide(s) has no ID in monosaccharide DB
G62204FH	2
G62217NB	1
G62217NB	2
G62217NB	6
G62217NB	18
G62364JZ	Some monosaccharide(s) has no ID in monosaccharide DB
G62364JZ	1
G62364JZ	2
G62364JZ	3
G62364JZ	5
G62364JZ	7
G62380XZ	1
G62380XZ	2
G62380XZ	3
G62380XZ	5
G62380XZ	7
G62387ZO	Some monosaccharide(s) has no ID in monosaccharide DB
G62387ZO	1
G62387ZO	2
G62387ZO	3
G62387ZO	5
G62387ZO	6
G62408IZ	Some monosaccharide(s) has no ID in monosaccharide DB
G62408IZ	1
G62408IZ	2
G62408IZ	3
G62408IZ	5
G62408IZ	7
G62421QL	Some monosaccharide(s) has no ID in monosaccharide DB
G62421QL	1
G62421QL	2
G62421QL	3
G62421QL	5
G62446JD	1
G62446JD	2
G62446JD	3
G62446JD	5
G62446JD	6
G62446JD	15
G62464EH	Some monosaccharide(s) has no ID in monosaccharide DB
G62464EH	1
G62464EH	2
G62464EH	3
G62464EH	5
G62464EH	6
G62469XB	Some monosaccharide(s) has no ID in monosaccharide DB
G62469XB	1
G62469XB	2
G62488UG	1
G62488UG	2
G62488UG	3
G62488UG	5
G62488UG	6
G62488UG	7
G62504BU	1
G62504BU	2
G62504BU	3
G62504BU	5
G62515QP	Some monosaccharide(s) has no ID in monosaccharide DB
G62515QP	1
G62515QP	3
G62515QP	5
G62515QP	7
G62515QP	173
G62517DC	Some monosaccharide(s) has no ID in monosaccharide DB
G62517DC	1
G62517DC	2
G62517DC	3
G62517DC	5
G62519IY	Some monosaccharide(s) has no ID in monosaccharide DB
G62519IY	1
G62519IY	2
G62519IY	3
G62519IY	5
G62519IY	7
G62519IY	14
G62527ZD	Some monosaccharide(s) has no ID in monosaccharide DB
G62527ZD	1
G62527ZD	2
G62527ZD	3
G62527ZD	5
G62527ZD	7
G62553AU	1
G62553AU	2
G62553AU	3
G62553AU	5
G62553AU	6
G62553AU	7
G62553AU	15
G62554JH	1
G62554JH	2
G62554JH	4
G62554JH	12
G62571UK	1
G62571UK	2
G62571UK	4
G62571UK	7
G62574BY	Some monosaccharide(s) has no ID in monosaccharide DB
G62574BY	1
G62574BY	2
G62574BY	3
G62574BY	5
G62574BY	7
G62577TV	Some monosaccharide(s) has no ID in monosaccharide DB
G62577TV	1
G62577TV	2
G62577TV	6
G62577TV	7
G62592GA	1
G62592GA	3
G62592GA	5
G62619LG	1
G62619LG	2
G62619LG	3
G62619LG	5
G62619LG	6
G62619LG	7
G62639CP	Some monosaccharide(s) has no ID in monosaccharide DB
G62639CP	1
G62639CP	2
G62639CP	5
G62639CP	6
G62639CP	83
G62732AB	Some monosaccharide(s) has no ID in monosaccharide DB
G62732AB	1
G62732AB	3
G62732AB	5
G62741IO	Some monosaccharide(s) has no ID in monosaccharide DB
G62741IO	1
G62741IO	2
G62741IO	7
G62746IY	Some monosaccharide(s) has no ID in monosaccharide DB
G62746IY	1
G62746IY	2
G62746IY	3
G62746IY	5
G62746IY	6
G62763GO	Some monosaccharide(s) has no ID in monosaccharide DB
G62763GO	10
G62765SF	1
G62765SF	2
G62765SF	3
G62765SF	5
G62765SF	6
G62765SF	7
G62768NK	Some monosaccharide(s) has no ID in monosaccharide DB
G62768NK	1
G62768NK	3
G62768NK	5
G62779OI	Some monosaccharide(s) has no ID in monosaccharide DB
G62779OI	1
G62779OI	2
G62779OI	3
G62779OI	5
G62779OI	7
G62781GE	Some monosaccharide(s) has no ID in monosaccharide DB
G62781GE	1
G62781GE	2
G62781GE	3
G62781GE	5
G62781GE	6
G62797OV	Some monosaccharide(s) has no ID in monosaccharide DB
G62797OV	1
G62797OV	2
G62797OV	3
G62797OV	5
G62797OV	6
G62797OV	7
G62801YJ	2
G62801YJ	4
G62801YJ	6
G62801YJ	10
G62801YJ	12
G62808KR	Some monosaccharide(s) has no ID in monosaccharide DB
G62808KR	1
G62808KR	2
G62808KR	3
G62808KR	5
G62824TL	Some monosaccharide(s) has no ID in monosaccharide DB
G62824TL	1
G62824TL	2
G62824TL	7
G62824TL	10
G62826CL	1
G62826CL	3
G62826CL	5
G62826CL	7
G62826CL	11
G62836JK	Some monosaccharide(s) has no ID in monosaccharide DB
G62836JK	1
G62836JK	2
G62836JK	3
G62836JK	5
G62836JK	6
G62836JK	7
G62837IG	Some monosaccharide(s) has no ID in monosaccharide DB
G62837IG	1
G62837IG	2
G62837IG	3
G62837IG	5
G62837IG	7
G62870HD	1
G62870HD	2
G62870HD	3
G62870HD	5
G62870HD	6
G62870HD	7
G62870HD	14
G62870HD	15
G62870ZM	Some monosaccharide(s) has no ID in monosaccharide DB
G62870ZM	1
G62870ZM	2
G62870ZM	7
G62870ZM	14
G62922WK	Some monosaccharide(s) has no ID in monosaccharide DB
G62922WK	1
G62922WK	3
G62922WK	5
G62922ZN	3
G62922ZN	5
G62922ZN	15
G62960MX	1
G62960MX	2
G62960MX	3
G62960MX	5
G62960MX	7
G62960MX	15
G62968IF	Some monosaccharide(s) has no ID in monosaccharide DB
G62968IF	1
G62968IF	2
G62968IF	3
G62968IF	5
G62968IF	7
G62973JK	Some monosaccharide(s) has no ID in monosaccharide DB
G62973JK	1
G62973JK	2
G62973JK	3
G62973JK	5
G62973JK	7
G62979KP	Some monosaccharide(s) has no ID in monosaccharide DB
G62979KP	3
G62979KP	5
G63001DW	Some monosaccharide(s) has no ID in monosaccharide DB
G63001DW	7
G63001DW	205
G63024BG	Some monosaccharide(s) has no ID in monosaccharide DB
G63024BG	1
G63024BG	3
G63024BG	5
G63035DM	Some monosaccharide(s) has no ID in monosaccharide DB
G63035DM	1
G63035DM	3
G63035DM	5
G63038KS	Some monosaccharide(s) has no ID in monosaccharide DB
G63038KS	1
G63038KS	2
G63046OH	Some monosaccharide(s) has no ID in monosaccharide DB
G63046OH	1
G63046OH	2
G63046OH	3
G63046OH	5
G63046OH	7
G63065KG	1
G63065KG	2
G63065KG	3
G63065KG	5
G63065KG	7
G63065KG	12
G63065ZE	Some monosaccharide(s) has no ID in monosaccharide DB
G63065ZE	1
G63065ZE	2
G63065ZE	3
G63065ZE	5
G63065ZE	6
G63069TR	2
G63069TR	6
G63078AB	1
G63078AB	2
G63078AB	3
G63078AB	5
G63078AB	6
G63078AB	15
G63083GQ	Some monosaccharide(s) has no ID in monosaccharide DB
G63083GQ	8
G63100CN	Some monosaccharide(s) has no ID in monosaccharide DB
G63100CN	1
G63100CN	2
G63100CN	3
G63100CN	5
G63100CN	6
G63110FE	2
G63110FE	6
G63110FE	14
G63125IE	1
G63125IE	2
G63125IE	3
G63125IE	5
G63125IE	6
G63125IE	7
G63125IE	15
G63150NE	Some monosaccharide(s) has no ID in monosaccharide DB
G63150NE	91
G63150NE	215
G63160NR	Some monosaccharide(s) has no ID in monosaccharide DB
G63160NR	1
G63160NR	2
G63160NR	3
G63160NR	5
G63160NR	6
G63166WT	1
G63166WT	2
G63166WT	3
G63166WT	5
G63166WT	7
G63166WT	367
G63170HT	Some monosaccharide(s) has no ID in monosaccharide DB
G63170HT	1
G63170HT	2
G63170HT	3
G63170HT	5
G63179CS	Some monosaccharide(s) has no ID in monosaccharide DB
G63179CS	1
G63179CS	3
G63179CS	5
G63188OY	Some monosaccharide(s) has no ID in monosaccharide DB
G63188OY	1
G63188OY	2
G63208BT	Some monosaccharide(s) has no ID in monosaccharide DB
G63208BT	1
G63208BT	2
G63208BT	3
G63208BT	5
G63208BT	7
G63238VS	1
G63238VS	2
G63238VS	4
G63238VS	7
G63238VS	10
G63240YA	1
G63240YA	2
G63240YA	3
G63240YA	5
G63240YA	6
G63240YA	12
G63240YA	15
G63242HY	1
G63242HY	2
G63242HY	14
G63282TI	Some monosaccharide(s) has no ID in monosaccharide DB
G63282TI	1
G63282TI	2
G63282TI	6
G63333DU	1
G63333DU	2
G63333DU	3
G63333DU	5
G63333DU	6
G63333DU	7
G63337SS	1
G63337SS	3
G63337SS	5
G63338KU	Some monosaccharide(s) has no ID in monosaccharide DB
G63338KU	1
G63338KU	2
G63338KU	7
G63389BN	1
G63389BN	2
G63389BN	3
G63389BN	37
G63389VQ	Some monosaccharide(s) has no ID in monosaccharide DB
G63389VQ	1
G63389VQ	2
G63389VQ	3
G63389VQ	5
G63389VQ	6
G63411NB	1
G63411NB	3
G63411NB	5
G63411NB	16
G63413QV	Some monosaccharide(s) has no ID in monosaccharide DB
G63413QV	1
G63413QV	2
G63413QV	3
G63413QV	5
G63413QV	6
G63427CD	1
G63427CD	2
G63427CD	18
G63427CD	215
G63469RX	Some monosaccharide(s) has no ID in monosaccharide DB
G63469RX	1
G63469RX	2
G63469RX	3
G63469RX	5
G63469RX	7
G63473GZ	3
G63473GZ	5
G63473GZ	15
G63474NY	1
G63474NY	2
G63474NY	7
G63474NY	18
G63480NF	Some monosaccharide(s) has no ID in monosaccharide DB
G63480NF	1
G63480NF	2
G63480NF	3
G63480NF	5
G63496FG	1
G63496FG	2
G63496FG	4
G63496FG	7
G63505TP	Some monosaccharide(s) has no ID in monosaccharide DB
G63505TP	2
G63505TP	4
G63505TP	12
G63521CI	Some monosaccharide(s) has no ID in monosaccharide DB
G63521CI	1
G63521CI	2
G63521CI	6
G63521CI	7
G63541GJ	1
G63541GJ	2
G63541GJ	3
G63541GJ	5
G63541GJ	6
G63541GJ	7
G63547QM	Some monosaccharide(s) has no ID in monosaccharide DB
G63547QM	1
G63547QM	2
G63547QM	3
G63547QM	5
G63547QM	6
G63547QM	7
G63565MO	Some monosaccharide(s) has no ID in monosaccharide DB
G63565MO	1
G63565MO	2
G63565MO	3
G63565MO	5
G63565MO	6
G63565MO	7
G63585HN	1
G63585HN	3
G63585HN	5
G63585HN	7
G63585HN	12
G63607QJ	Some monosaccharide(s) has no ID in monosaccharide DB
G63607QJ	7
G63607QJ	205
G63614KK	Some monosaccharide(s) has no ID in monosaccharide DB
G63614KK	1
G63614KK	2
G63614KK	7
G63617UP	Some monosaccharide(s) has no ID in monosaccharide DB
G63617UP	1
G63617UP	2
G63617UP	3
G63617UP	5
G63622FJ	Some monosaccharide(s) has no ID in monosaccharide DB
G63622FJ	1
G63622FJ	2
G63622FJ	3
G63622FJ	5
G63622FJ	7
G63640QH	1
G63640QH	2
G63640QH	3
G63640QH	5
G63664GB	1
G63664GB	2
G63664GB	14
G63665MU	Some monosaccharide(s) has no ID in monosaccharide DB
G63665MU	1
G63665MU	2
G63665MU	3
G63665MU	5
G63665MU	6
G63679SF	Some monosaccharide(s) has no ID in monosaccharide DB
G63679SF	1
G63679SF	2
G63679SF	3
G63679SF	5
G63679SF	6
G63714PL	Some monosaccharide(s) has no ID in monosaccharide DB
G63714PL	1
G63714PL	2
G63714PL	3
G63714PL	5
G63714PL	7
G63714PL	12
G63717SU	Some monosaccharide(s) has no ID in monosaccharide DB
G63717SU	1
G63717SU	2
G63717SU	6
G63721FF	Some monosaccharide(s) has no ID in monosaccharide DB
G63721FF	6
G63738TV	Some monosaccharide(s) has no ID in monosaccharide DB
G63738TV	1
G63738TV	2
G63738TV	7
G63748AU	2
G63748AU	6
G63748AU	18
G63748AU	91
G63748AU	215
G63754TT	1
G63754TT	2
G63754TT	6
G63754TT	18
G63813EJ	4
G63813EJ	12
G63813EJ	222
G63814RL	Some monosaccharide(s) has no ID in monosaccharide DB
G63814RL	1
G63814RL	3
G63814RL	5
G63820GM	Some monosaccharide(s) has no ID in monosaccharide DB
G63820GM	1
G63820GM	3
G63820GM	5
G63820GM	7
G63821SF	Some monosaccharide(s) has no ID in monosaccharide DB
G63821SF	1
G63821SF	2
G63821SF	3
G63821SF	5
G63821SF	7
G63821SF	367
G63838JW	1
G63838JW	2
G63838JW	3
G63838JW	5
G63889NK	1
G63889NK	2
G63889NK	3
G63889NK	5
G63889NK	7
G63919RG	Some monosaccharide(s) has no ID in monosaccharide DB
G63919RG	1
G63919RG	2
G63919RG	3
G63919RG	5
G63919RG	6
G63949RX	Some monosaccharide(s) has no ID in monosaccharide DB
G63949RX	1
G63949RX	2
G63949RX	3
G63949RX	5
G63949RX	6
G63981YU	1
G63981YU	2
G63981YU	4
G63981YU	7
G63992GH	1
G63992GH	2
G63992GH	4
G63992GH	7
G64048GU	Some monosaccharide(s) has no ID in monosaccharide DB
G64048GU	1
G64048GU	2
G64048GU	3
G64048GU	5
G64048GU	6
G64048GU	7
G64085NR	1
G64085NR	2
G64085NR	3
G64085NR	5
G64085NR	7
G64085NR	15
G64098LT	Some monosaccharide(s) has no ID in monosaccharide DB
G64098LT	1
G64098LT	2
G64098LT	3
G64098LT	5
G64098MP	1
G64098MP	2
G64098MP	3
G64098MP	5
G64098MP	7
G64098MP	10
G64132UH	Some monosaccharide(s) has no ID in monosaccharide DB
G64132UH	1
G64132UH	3
G64132UH	5
G64144LP	Some monosaccharide(s) has no ID in monosaccharide DB
G64144LP	1
G64144LP	2
G64144LP	3
G64144LP	5
G64144LP	6
G64144LP	7
G64161CC	Some monosaccharide(s) has no ID in monosaccharide DB
G64161CC	1
G64161CC	3
G64161CC	5
G64161CC	7
G64165TJ	Some monosaccharide(s) has no ID in monosaccharide DB
G64165TJ	1
G64165TJ	2
G64165TJ	7
G64175SO	1
G64175SO	2
G64175SO	3
G64175SO	5
G64175SO	7
G64175SO	15
G64175SO	16
G64176BH	Some monosaccharide(s) has no ID in monosaccharide DB
G64176BH	1
G64176BH	2
G64176BH	7
G64183CB	2
G64183CB	4
G64183CB	6
G64183CB	12
G64259ZR	Some monosaccharide(s) has no ID in monosaccharide DB
G64259ZR	1
G64259ZR	2
G64259ZR	3
G64259ZR	5
G64259ZR	6
G64282SO	Some monosaccharide(s) has no ID in monosaccharide DB
G64282SO	1
G64282SO	2
G64282SO	5
G64282SO	7
G64289QQ	Some monosaccharide(s) has no ID in monosaccharide DB
G64289QQ	1
G64289QQ	2
G64289QQ	7
G64311TT	Some monosaccharide(s) has no ID in monosaccharide DB
G64311TT	1
G64311TT	3
G64311TT	7
G64315DN	Some monosaccharide(s) has no ID in monosaccharide DB
G64315DN	1
G64315DN	2
G64315DN	4
G64330NA	Some monosaccharide(s) has no ID in monosaccharide DB
G64330NA	1
G64330NA	2
G64330NA	3
G64330NA	5
G64330NA	6
G64334QQ	Some monosaccharide(s) has no ID in monosaccharide DB
G64334QQ	1
G64334QQ	3
G64334QQ	5
G64384IL	1
G64384IL	2
G64384IL	3
G64384IL	5
G64384IL	6
G64389UN	1
G64389UN	2
G64389UN	3
G64389UN	5
G64389UN	6
G64389UN	15
G64411TU	Some monosaccharide(s) has no ID in monosaccharide DB
G64411TU	1
G64411TU	3
G64411TU	5
G64418SR	Some monosaccharide(s) has no ID in monosaccharide DB
G64418SR	1
G64418SR	3
G64418SR	5
G64418SR	7
G64460FJ	Some monosaccharide(s) has no ID in monosaccharide DB
G64460FJ	2
G64460FJ	12
G64460FJ	13
G64460FJ	68
G64468KS	1
G64468KS	2
G64468KS	3
G64468KS	5
G64468KS	7
G64481DJ	1
G64481DJ	3
G64481DJ	5
G64485VT	Some monosaccharide(s) has no ID in monosaccharide DB
G64485VT	1
G64485VT	2
G64501OO	Some monosaccharide(s) has no ID in monosaccharide DB
G64501OO	1
G64501OO	2
G64501OO	3
G64501OO	5
G64501OO	6
G64501OO	7
G64538ZR	Some monosaccharide(s) has no ID in monosaccharide DB
G64538ZR	1
G64538ZR	2
G64538ZR	3
G64538ZR	5
G64566OC	1
G64566OC	2
G64566OC	6
G64566OC	18
G64566OC	215
G64581RP	Some monosaccharide(s) has no ID in monosaccharide DB
G64604UL	Some monosaccharide(s) has no ID in monosaccharide DB
G64604UL	1
G64604UL	2
G64615DY	Some monosaccharide(s) has no ID in monosaccharide DB
G64615DY	2
G64615DY	4
G64615DY	12
G64618XR	1
G64618XR	2
G64618XR	3
G64618XR	5
G64633BH	1
G64633BH	2
G64633BH	3
G64633BH	5
G64651FB	Some monosaccharide(s) has no ID in monosaccharide DB
G64651FB	1
G64651FB	2
G64651FB	6
G64652AR	2
G64652AR	6
G64661YG	1
G64661YG	2
G64661YG	3
G64661YG	5
G64661YG	7
G64661YG	15
G64662SH	Some monosaccharide(s) has no ID in monosaccharide DB
G64662SH	1
G64662SH	2
G64662SH	3
G64662SH	5
G64662SH	6
G64662SH	7
G64666BO	Some monosaccharide(s) has no ID in monosaccharide DB
G64666BO	1
G64666BO	2
G64666BO	3
G64666BO	5
G64666BO	7
G64669AQ	1
G64669AQ	3
G64669AQ	5
G64669AQ	7
G64687ON	Some monosaccharide(s) has no ID in monosaccharide DB
G64687ON	1
G64687ON	2
G64687ON	3
G64687ON	5
G64693IG	Some monosaccharide(s) has no ID in monosaccharide DB
G64693IG	1
G64693IG	2
G64693IG	3
G64693IG	5
G64693IG	6
G64706DG	1
G64706DG	3
G64706DG	5
G64706DG	6
G64706DG	7
G64706DG	12
G64713KE	Some monosaccharide(s) has no ID in monosaccharide DB
G64713KE	1
G64713KE	3
G64713KE	5
G64799PD	Some monosaccharide(s) has no ID in monosaccharide DB
G64799PD	1
G64799PD	3
G64799PD	5
G64799PD	7
G64799PD	11
G64803AP	Some monosaccharide(s) has no ID in monosaccharide DB
G64803AP	1
G64803AP	3
G64803AP	5
G64803AP	7
G64803AP	12
G64803HZ	1
G64803HZ	3
G64803HZ	5
G64823DM	Some monosaccharide(s) has no ID in monosaccharide DB
G64823DM	1
G64823DM	2
G64823DM	3
G64823DM	5
G64823DM	7
G64823DM	12
G64826XB	Some monosaccharide(s) has no ID in monosaccharide DB
G64826XB	1
G64826XB	3
G64826XB	5
G64826XB	7
G64827NU	1
G64827NU	2
G64827NU	3
G64827NU	5
G64827NU	10
G64828QT	Some monosaccharide(s) has no ID in monosaccharide DB
G64828QT	1
G64828QT	2
G64828QT	3
G64828QT	5
G64828QT	7
G64828QT	10
G64852XI	1
G64852XI	2
G64852XI	18
G64856PW	Some monosaccharide(s) has no ID in monosaccharide DB
G64856PW	1
G64856PW	3
G64856PW	5
G64856PW	173
G64857LW	Some monosaccharide(s) has no ID in monosaccharide DB
G64857LW	1
G64857LW	2
G64857LW	3
G64857LW	5
G64857LW	6
G64857LW	7
G64860JV	Some monosaccharide(s) has no ID in monosaccharide DB
G64860JV	1
G64860JV	2
G64860JV	3
G64860JV	5
G64860JV	10
G64861UO	3
G64861UO	5
G64861UO	15
G64885AH	1
G64885AH	2
G64885AH	4
G64885AH	7
G64885AH	14
G64894MA	Some monosaccharide(s) has no ID in monosaccharide DB
G64894MA	1
G64894MA	2
G64894MA	3
G64894MA	5
G64894MA	6
G64894MA	7
G64919UI	1
G64919UI	2
G64919UI	4
G64919UI	6
G64919UI	12
G64968QT	1
G64968QT	2
G64968QT	4
G64968QT	7
G64973KT	1
G64973KT	2
G64973KT	14
G64979EW	Some monosaccharide(s) has no ID in monosaccharide DB
G64979EW	1
G64979EW	3
G64979EW	5
G64979EW	11
G65009JH	1
G65009JH	2
G65009JH	3
G65009JH	5
G65009JH	6
G65009JH	7
G65009JH	15
G65030HB	Some monosaccharide(s) has no ID in monosaccharide DB
G65030HB	1
G65030HB	3
G65030HB	5
G65070LF	2
G65070LF	7
G65070LF	205
G65070VQ	2
G65070VQ	4
G65087VI	Some monosaccharide(s) has no ID in monosaccharide DB
G65087VI	1
G65087VI	5
G65087VI	6
G65117HG	1
G65117HG	3
G65117HG	5
G65117HG	7
G65117HG	15
G65117HG	166
G65135MY	1
G65135MY	2
G65135MY	18
G65135MY	215
G65162CH	10
G65162CH	18
G65186XA	Some monosaccharide(s) has no ID in monosaccharide DB
G65186XA	1
G65186XA	3
G65186XA	5
G65186XA	7
G65191ST	Some monosaccharide(s) has no ID in monosaccharide DB
G65191ST	2
G65191ST	6
G65219TP	Some monosaccharide(s) has no ID in monosaccharide DB
G65219TP	1
G65219TP	3
G65219TP	5
G65219TP	7
G65223RT	1
G65223RT	2
G65223RT	4
G65223RT	7
G65226QM	Some monosaccharide(s) has no ID in monosaccharide DB
G65226QM	1
G65226QM	2
G65226QM	3
G65226QM	5
G65226QM	6
G65226QM	7
G65236OQ	Some monosaccharide(s) has no ID in monosaccharide DB
G65239SF	1
G65239SF	2
G65239SF	3
G65239SF	5
G65239SF	12
G65243FP	Some monosaccharide(s) has no ID in monosaccharide DB
G65243FP	1
G65243FP	2
G65243FP	3
G65243FP	5
G65243FP	6
G65243FP	7
G65285QO	2
G65285QO	6
G65285QO	18
G65294YU	Some monosaccharide(s) has no ID in monosaccharide DB
G65294YU	1
G65294YU	2
G65294YU	3
G65294YU	5
G65294YU	7
G65299LG	1
G65299LG	2
G65299LG	3
G65299LG	5
G65299LG	7
G65299LG	15
G65307GS	Some monosaccharide(s) has no ID in monosaccharide DB
G65307GS	1
G65307GS	2
G65307GS	3
G65307GS	5
G65307GS	6
G65307GS	7
G65318OO	1
G65318OO	2
G65318OO	3
G65318OO	5
G65318OO	6
G65318OO	7
G65318OO	15
G65340BF	Some monosaccharide(s) has no ID in monosaccharide DB
G65340BF	1
G65340BF	2
G65340BF	3
G65340BF	5
G65340BF	6
G65351EL	1
G65351EL	2
G65351EL	18
G65351EL	215
G65356DX	Some monosaccharide(s) has no ID in monosaccharide DB
G65356DX	1
G65356DX	2
G65356DX	3
G65356DX	5
G65356DX	7
G65365UP	Some monosaccharide(s) has no ID in monosaccharide DB
G65365UP	1
G65365UP	3
G65365UP	5
G65365UP	7
G65370RS	1
G65370RS	3
G65370RS	5
G65370RS	43
G65414VM	Some monosaccharide(s) has no ID in monosaccharide DB
G65414VM	2
G65414VM	7
G65419YA	1
G65419YA	2
G65419YA	3
G65419YA	5
G65419YA	6
G65419YA	7
G65447BW	6
G65447BW	18
G65447BW	214
G65449BO	1
G65449BO	2
G65449BO	3
G65449BO	5
G65449BO	6
G65449BO	222
G65464PI	Some monosaccharide(s) has no ID in monosaccharide DB
G65464PI	1
G65464PI	2
G65464PI	3
G65464PI	5
G65464PI	6
G65464PI	7
G65464PI	12
G65475CX	1
G65475CX	7
G65484DP	Some monosaccharide(s) has no ID in monosaccharide DB
G65484DP	1
G65484DP	2
G65484DP	3
G65484DP	5
G65484DP	6
G65508FE	1
G65508FE	2
G65508FE	3
G65508FE	5
G65515HD	Some monosaccharide(s) has no ID in monosaccharide DB
G65515HD	1
G65515HD	2
G65515HD	3
G65515HD	5
G65515HD	6
G65518IK	Some monosaccharide(s) has no ID in monosaccharide DB
G65518IK	1
G65518IK	3
G65518IK	5
G65542KP	Some monosaccharide(s) has no ID in monosaccharide DB
G65542KP	8
G65550TC	Some monosaccharide(s) has no ID in monosaccharide DB
G65550TC	1
G65550TC	2
G65550TC	3
G65550TC	5
G65550TC	7
G65562ZE	2
G65562ZE	6
G65562ZE	14
G65597BI	1
G65597BI	2
G65597BI	3
G65597BI	5
G65597BI	7
G65617KZ	Some monosaccharide(s) has no ID in monosaccharide DB
G65617KZ	1
G65617KZ	2
G65617KZ	3
G65617KZ	5
G65617KZ	6
G65617KZ	7
G65667PE	2
G65667PE	6
G65667PE	18
G65667PE	91
G65668CK	Some monosaccharide(s) has no ID in monosaccharide DB
G65668CK	1
G65668CK	3
G65668CK	5
G65686FS	1
G65686FS	2
G65686FS	7
G65686FS	205
G65697SK	Some monosaccharide(s) has no ID in monosaccharide DB
G65697SK	1
G65697SK	2
G65697SK	3
G65697SK	5
G65697SK	6
G65697SK	12
G65703ID	Some monosaccharide(s) has no ID in monosaccharide DB
G65703ID	1
G65703ID	3
G65703ID	5
G65703ID	7
G65703ID	11
G65704VY	1
G65704VY	2
G65704VY	18
G65704VY	215
G65760UO	Some monosaccharide(s) has no ID in monosaccharide DB
G65760UO	1
G65760UO	2
G65760UO	3
G65760UO	5
G65760UO	6
G65760UO	7
G65761WK	Some monosaccharide(s) has no ID in monosaccharide DB
G65761WK	1
G65761WK	2
G65761WK	3
G65761WK	5
G65761WK	6
G65761WK	7
G65790DQ	6
G65790DQ	10
G65790DQ	18
G65796FM	1
G65796FM	3
G65796FM	5
G65796FM	7
G65796FM	12
G65799WV	Some monosaccharide(s) has no ID in monosaccharide DB
G65799WV	1
G65799WV	2
G65799WV	3
G65799WV	5
G65799WV	6
G65825CX	Some monosaccharide(s) has no ID in monosaccharide DB
G65825CX	1
G65825CX	3
G65825CX	5
G65825CX	7
G65832JS	1
G65832JS	2
G65832JS	3
G65832JS	5
G65832JS	7
G65835SY	Some monosaccharide(s) has no ID in monosaccharide DB
G65835SY	1
G65835SY	3
G65835SY	5
G65840VR	Some monosaccharide(s) has no ID in monosaccharide DB
G65840VR	1
G65840VR	2
G65840VR	3
G65840VR	5
G65840VR	7
G65850ES	1
G65850ES	2
G65850ES	3
G65850ES	5
G65867II	1
G65867II	2
G65867II	3
G65867II	5
G65867II	6
G65890UA	1
G65890UA	2
G65890UA	3
G65890UA	5
G65890UA	6
G65893EZ	Some monosaccharide(s) has no ID in monosaccharide DB
G65893EZ	1
G65893EZ	3
G65893EZ	5
G65893EZ	7
G65896IX	Some monosaccharide(s) has no ID in monosaccharide DB
G65896IX	1
G65896IX	3
G65896IX	5
G65896IX	6
G65896IX	7
G65909WP	1
G65909WP	2
G65909WP	7
G65909WP	18
G65921QW	Some monosaccharide(s) has no ID in monosaccharide DB
G65921QW	1
G65921QW	2
G65921QW	3
G65921QW	6
G65921QW	7
G65937EW	Some monosaccharide(s) has no ID in monosaccharide DB
G65937EW	1
G65937EW	2
G65937EW	3
G65937EW	5
G65937EW	7
G65945PP	Some monosaccharide(s) has no ID in monosaccharide DB
G65945PP	1
G65945PP	2
G65945PP	3
G65945PP	5
G65945PP	7
G65982DP	Some monosaccharide(s) has no ID in monosaccharide DB
G65982DP	1
G65982DP	2
G65982DP	5
G65982DP	6
G65982DP	8
G65984FE	Some monosaccharide(s) has no ID in monosaccharide DB
G65984FE	1
G65984FE	3
G65984FE	5
G65984FE	7
G65996GC	1
G65996GC	5
G65996GC	16
G66021ZE	1
G66021ZE	2
G66021ZE	18
G66106WQ	Some monosaccharide(s) has no ID in monosaccharide DB
G66106WQ	1
G66106WQ	2
G66106WQ	3
G66106WQ	5
G66106WQ	6
G66106WQ	7
G66111ZR	1
G66111ZR	2
G66111ZR	3
G66111ZR	5
G66111ZR	6
G66111ZR	16
G66116BW	1
G66116BW	2
G66116BW	3
G66116BW	5
G66116BW	6
G66122ZT	Some monosaccharide(s) has no ID in monosaccharide DB
G66122ZT	1
G66122ZT	2
G66122ZT	3
G66122ZT	5
G66122ZT	7
G66129DI	1
G66129DI	2
G66129DI	3
G66129DI	5
G66129DI	7
G66153IB	Some monosaccharide(s) has no ID in monosaccharide DB
G66153IB	1
G66153IB	2
G66153IB	3
G66153IB	5
G66153IB	6
G66153IB	7
G66153IB	222
G66162WI	Some monosaccharide(s) has no ID in monosaccharide DB
G66162WI	1
G66162WI	2
G66162WI	6
G66162WI	7
G66163TI	1
G66163TI	2
G66163TI	7
G66163TI	14
G66184ZO	Some monosaccharide(s) has no ID in monosaccharide DB
G66184ZO	1
G66184ZO	2
G66184ZO	7
G66205CG	1
G66205CG	2
