SID,REGID,CID
252277667,G23059JV,91846560
252277666,G54765AR,91846559
252277665,G89745HU,91846558
252277664,G46368RF,91846557
252277663,G42008NJ,91846556
252277662,G44907FO,91846555
252277661,G34526FB,91846554
252277660,G30018MT,9796699
252277659,G34442SS,5288967
252277658,G16642FB,91846553
252277657,G22951YT,49864584
252277656,G16503YF,71298403
252277655,G84363RQ,91846552
252277654,G32410YG,91846551
252277653,G73696EZ,445226
252277652,G61519GA,91846550
252277651,G66900FH,91846549
252277650,G28747XN,91846548
252277649,G62296CR,91846547
252277648,G70958LU,91846546
252277647,G74230PL,71297381
252277646,G10992FE,91846545
252277645,G61657EE,91846544
252277644,G27041VC,91846543
252277643,G63069TR,5289369
252277642,G21780FU,91846542
252277641,G85755BV,71297963
252277640,G52160KJ,91846541
252277639,G87124HX,91846540
252277638,G97781PB,71298273
252277637,G29966LR,5459972
252277636,G53625EJ,71476884
252277635,G91180QG,91846539
252277634,G85890AG,71298299
252277633,G35837ET,91846538
252277632,G53774MR,91846537
252277631,G19018LV,91846536
252277630,G75634OV,91846535
252277629,G61281CO,91846534
252277628,G52242JP,91846533
252277627,G49202WP,91846532
252277626,G18409KP,91846531
252277625,G39100OP,91846530
252277624,G13179DW,91846529
252277623,G91918PB,91846528
252277622,G88901GI,91846527
252277621,G12037KS,91846526
252277620,G21319HP,91846525
252277619,G60694PP,91846524
252277618,G11827HH,91846523
252277617,G43779SJ,91846522
252277616,G58916AQ,91846521
252277615,G59778ER,91846520
252277614,G38844QV,91846519
252277613,G02284UY,91846518
252277612,G53084QU,91846517
252277611,G11075DR,91846516
252277610,G16959BQ,91846515
252277609,G41445DP,91846514
252277608,G25406HP,91846513
252277607,G75772RH,91846512
252277606,G41882BO,91846511
252277605,G26298FT,70678935
252277604,G01069HR,91846510
252277603,G32073VJ,5288336
252277602,G17319MB,91846509
252277601,G45677ZJ,91846508
252277600,G33024FX,71298211
252277599,G39767HX,5288734
252277598,G34748JC,56968990
252277597,G29281QZ,91846507
252277596,G95919TI,91846506
252277595,G08220YA,91846505
252277594,G25459WN,91846504
252277593,G75464GU,5288379
252277592,G88396TE,14462212
252277591,G15805BE,91846503
252277590,G88105MO,91846502
252277589,G04315YS,10213173
252277588,G69426KQ,91846501
252277587,G08346BL,91846500
252277586,G64803AP,91846499
252277585,G13176RA,91846498
252277584,G87657HN,91846497
252277583,G80879RF,91846496
252277582,G91388QD,91846495
252277581,G18157KC,91846494
252277580,G59978EX,91846493
252277579,G66871ZD,91846492
252277578,G03207XQ,71297995
252277577,G53358QS,91846491
252277576,G90825UM,91846490
252277575,G82952GG,91846489
252277574,G34219KZ,91846488
252277573,G53137HW,91846487
252277572,G09047IA,91846486
252277571,G90017UO,91846485
252277570,G76907BP,91846484
252277569,G54406UD,46906103
252277568,G79878OX,91846483
252277567,G67033TZ,4369044
252277566,G33300XM,91846482
252277565,G01146FB,91846481
252277564,G71470SB,91846480
252277563,G12366BT,91846479
252277562,G32254QI,73427363
252277561,G16307QD,91846478
252277560,G30086CM,91846477
252277559,G33205DY,91846476
252277558,G09353HF,91846475
252277557,G31616YD,91846474
252277556,G73470YK,91846473
252277555,G66296ET,91846472
252277554,G41905AI,91846471
252277553,G65368HY,91846470
252277552,G94277TH,91846469
252277551,G64642LS,44611016
252277550,G77507WM,91846468
252277549,G68474FN,91846467
252277548,G13055JW,91846466
252277547,G21583II,91846465
252277546,G49221WF,91846464
252277545,G96738MG,91846463
252277544,G84984VM,91846462
252277543,G45673KX,91846461
252277542,G15216UP,91846460
252277541,G19427PQ,91846459
252277540,G60051HU,91846458
252277539,G64153LZ,91846457
252277538,G32252UW,91846456
252277537,G81941EW,91846455
252277536,G53118AN,91846454
252277535,G25084TN,91846453
252277534,G94055XR,91846452
252277533,G81303BH,10031006
252277532,G37973GD,91846451
252277531,G11091XO,91846450
252277530,G48713OY,71297740
252277529,G48290QC,91846449
252277528,G88948EN,91846448
252277527,G44412FE,91846447
252277526,G35914YH,91846446
252277525,G17893JT,91846445
252277524,G99174LQ,91846444
252277523,G87046VY,91846443
252277522,G74665CH,91846442
252277521,G35350DS,91846441
252277520,G65586RQ,91846440
252277519,G47994XG,91846439
252277518,G44307OP,71299550
252277517,G41589EH,91846438
252277516,G32364DF,91846437
252277515,G50375UB,91846436
252277514,G78374GX,91846435
252277513,G27992WA,91846434
252277512,G14453LC,71298378
252277511,G64480OS,91846433
252277510,G14795UT,91846432
252277509,G70492RN,91846431
252277508,G70442DN,91846430
252277507,G64850CH,91846429
252277506,G33717GB,91846428
252277505,G79896YM,91846427
252277504,G17604EA,91846426
252277503,G33877CJ,51351741
252277502,G16197IP,52912625
252277501,G18154JL,91846425
252277500,G98833FC,91846424
252277499,G21689AX,91846423
252277498,G83179DA,91846422
252277497,G56196FS,71298072
252277496,G21689DX,90658508
252277495,G68907ZA,91846421
252277494,G96053PE,91846420
252277493,G53235XB,91846419
252277492,G26899ZP,91846418
252277491,G87044VO,91846417
252277490,G35403SD,91846416
252277489,G93788DQ,91846415
252277488,G79757CG,15560225
252277487,G46763GM,91846414
252277486,G72478OJ,91846413
252277485,G55840CA,71298238
252277484,G25762NF,91846412
252277483,G09267HH,91846411
252277482,G74642TI,91846410
252277481,G10311DY,91846409
252277480,G54719BO,91846408
252277479,G41424HD,91846407
252277478,G65221XY,14298901
252277477,G97051EO,91846406
252277476,G48053WL,91846405
252277475,G65918MZ,91846404
252277474,G96881BQ,439554
252277473,G10311UC,91846403
252277472,G68167RT,91846402
252277471,G62278ZW,91846401
252277470,G80722US,70698321
252277469,G17828AF,91846400
252277468,G30241RU,42552748
252277467,G31110RL,91846399
252277466,G75836CA,24745390
252277465,G27854CT,91846398
252277464,G84287MH,71297583
252277463,G44832DP,91846397
252277462,G24247TV,91846396
252277461,G72914LC,71298090
252277460,G85243FP,13832709
252277459,G52080EW,91846395
252277458,G09048SJ,91846394
252277457,G20515LN,91846393
252277456,G76431SN,71298126
252277455,G71716GH,91846392
252277454,G08896RO,91846391
252277453,G54615OD,91846390
252277452,G09338XD,91846389
252277451,G74292MB,91846388
252277450,G43807JY,91846387
252277449,G27974HN,91846386
252277448,G92402XV,91846385
252277447,G06851TU,91846384
252277446,G88669PQ,91846383
252277445,G92594CB,91846382
252277444,G34853GU,91846381
252277443,G53007HE,91846380
252277442,G48558NN,91846379
252277441,G30207PZ,5289366
252277440,G31627MW,91846378
252277439,G73162UU,91846377
252277438,G78315BS,91846376
252277437,G73760YR,91846375
252277436,G98295HU,91846374
252277435,G19822MG,91846373
252277434,G64402PV,91846372
252277433,G90879XM,91846371
252277432,G64799LE,91846370
252277431,G86433UB,91846369
252277430,G81164ED,91846368
252277429,G10498DN,91846367
252277428,G83763EL,91846366
252277427,G44606HG,91846365
252277426,G03542LT,91846364
252277425,G63698SU,86289603
252277424,G42325VD,91846363
252277423,G45740AH,91846362
252277422,G57713WY,91846361
252277421,G47975LL,91846360
252277420,G10840PB,91846359
252277419,G96834JC,91846358
252277418,G61328AC,91846357
252277417,G49352QO,91846356
252277416,G32157EA,91846355
252277415,G78706CK,5289352
252277414,G91447AV,91846354
252277413,G58881GC,91846353
252277412,G84599QM,91846352
252277411,G75154CZ,91846351
252277410,G27888EK,91846350
252277409,G03412LW,91846349
252277408,G45472PF,91846348
252277407,G46410PM,91846347
252277406,G58546WR,91846346
252277405,G31988NH,91846345
252277404,G21380FF,91846344
252277403,G33129LQ,91846343
252277402,G55579PN,91846342
252277401,G77177SN,91846341
252277400,G07558KL,91846340
252277399,G18738PX,91846339
252277398,G41710AJ,91846338
252277397,G00120QS,91846337
252277396,G99385BA,91846336
252277395,G57396OX,136666074
252277394,G17846GU,91846334
252277393,G86700PZ,91846333
252277392,G25267WV,91846332
252277391,G33683TA,9914062
252277390,G06060SQ,91846331
252277389,G21758MM,91846330
252277388,G57445UB,91846329
252277387,G84292VQ,91846328
252277386,G19129TL,91846327
252277385,G78391CU,91846326
252277384,G85314RX,91846325
252277383,G91111US,91846324
252277382,G59929GT,21627867
252277381,G43804GS,91846323
252277380,G50728CA,91846322
252277379,G32646BW,71297896
252277378,G99211AW,71297399
252277377,G78384JY,91846321
252277376,G75873HH,91846320
252277375,G73040OX,136666073
252277374,G59672PP,91846318
252277373,G58990QD,91846317
252277372,G51490BW,91846316
252277371,G37299RS,91846315
252277370,G28817KG,91846314
252277369,G04114CX,91846313
252277368,G91068DJ,91846312
252277367,G62808KR,91846311
252277366,G55044YO,91846310
252277365,G51855ZY,91826584
252277364,G49021GI,91846309
252277363,G46312FW,91846308
252277362,G42034CS,91846307
252277361,G40439ZL,91846306
252277360,G33785EC,91846305
252277359,G20966TZ,91846304
252277358,G16617HJ,91846303
252277357,G10636ME,91846302
252277356,G92798UW,91846301
252277355,G89518YP,91846300
252277354,G85526ZL,91846299
252277353,G83829JQ,91846298
252277352,G76684IW,91846297
252277351,G75896PD,91846296
252277350,G73414PZ,91846295
252277349,G69764PU,91846294
252277348,G69508SI,71311655
252277347,G68601NV,91846293
252277346,G67923GF,91846292
252277345,G66581UD,10749018
252277344,G66058QA,91846291
252277343,G63130ZX,91846290
252277342,G59406KS,91846289
252277341,G55281BB,91846288
252277340,G44046WQ,91846287
252277339,G30925JX,91846286
252277338,G25141CV,14647423
252277337,G25134TP,91846285
252277336,G21326MT,91846284
252277335,G18983UN,91846283
252277334,G16295LY,91846282
252277333,G13529OH,91846281
252277332,G10881VB,71297517
252277331,G08147LK,91846280
252277330,G03275NZ,71298289
252277329,G00654EM,91846279
252277328,G07528DS,91846278
252277327,G36983SB,71298247
252277326,G46060BG,91846277
252277325,G14022ZI,91846276
252277324,G19889SF,91846275
252277323,G36141XM,91846274
252277322,G06414UP,91846273
252277321,G15614BJ,91846272
252277320,G82348BZ,91846271
252277319,G75380KK,10975657
252277318,G49371QQ,91846270
252277317,G02310VX,91846269
252277316,G32374SR,5780
252277315,G99261YY,91846268
252277314,G75896QL,71297294
252277313,G99772FN,91846267
252277312,G96622FI,71298262
252277311,G18888VS,91846266
252277310,G55414TF,91846265
252277309,G51842SQ,91846264
252277308,G94013DC,91846263
252277307,G85180MX,7057908
252277306,G26756OQ,445894
252277305,G70304GP,91846262
252277304,G26998CO,91846261
252277303,G25900SO,91846260
252277302,G46479GT,91846259
252277301,G97644GG,71298249
252277300,G83829LQ,91846258
252277299,G24005QP,91846257
252277298,G03958VS,91846256
252277297,G10425AY,91846255
252277296,G56466FI,440140
252277295,G55986BC,11375553
252277294,G51274LI,91846254
252277293,G18982ND,69116425
252277292,G33589IS,91846253
252277291,G91810SD,91846252
252277290,G81430ON,91846251
252277289,G44212NR,91846250
252277288,G06969ZX,91846249
252277287,G44541JO,91846248
252277286,G38588UI,10428326
252277285,G55430RE,91846247
252277284,G91405ZH,91846246
252277283,G76136FD,91846245
252277282,G76595BV,91846244
252277281,G68721FJ,91846243
252277280,G78882XO,91846242
252277279,G54950JZ,91846241
252277278,G61956VN,71297752
252277277,G81489EN,91846240
252277276,G85621OT,440080
252277275,G37001TZ,10464871
252277274,G87264NH,91846239
252277273,G02706EA,91846238
252277272,G50869XB,91846237
252277271,G48882DX,91846236
252277270,G00023MO,91846235
252277269,G02629ZX,91846234
252277268,G59343UP,91846233
252277267,G15718UO,91846232
252277266,G04483SK,91846231
252277265,G11473PL,91846230
252277264,G74204NV,91846229
252277263,G12480VM,91846228
252277262,G45629TR,91846227
252277261,G86631KC,91846226
252277260,G31720WP,91846225
252277259,G10721QE,91846224
252277258,G99429GJ,91846223
252277257,G87103ZA,91846222
252277256,G52008RJ,91846221
252277255,G47344OF,91846220
252277254,G89738QR,91846219
252277253,G24833OQ,91846218
252277252,G71941LD,91846217
252277251,G70918HW,91846216
252277250,G24464VD,71297235
252277249,G40696TO,5326971
252277248,G76400YU,91846215
252277247,G83620OA,91846214
252277246,G68640EZ,25206502
252277245,G26069FK,91846213
252277244,G81410IW,91846212
252277243,G08108EN,91846211
252277242,G03368AU,91846210
252277241,G58507AZ,53239769
252277240,G26242CC,91846209
252277239,G69468BD,91846208
252277238,G51491NF,91846207
252277237,G35175QJ,71297359
252277236,G92574YO,91846206
252277235,G97030IL,91846205
252277234,G34105KC,71297351
252277233,G82739ZR,10280644
252277232,G54886DC,91846204
252277231,G71274IW,91846203
252277230,G49084JY,91846202
252277229,G17451LQ,91846201
252277228,G59513YA,71297982
252277227,G00054MO,44456859
252277226,G62781GE,71297723
252277225,G45494FB,71298442
252277224,G54149OE,91846200
252277223,G25192QO,91846199
252277222,G29511UG,91846198
252277221,G21444RJ,91846197
252277220,G58119KD,91846196
252277219,G35272PT,91846195
252277218,G73499UJ,71298047
252277217,G94683OY,91846194
252277216,G55396DW,91846193
252277215,G05732WI,69030898
252277214,G51956RJ,91846192
252277213,G90100SK,91846191
252277212,G42713FO,91846190
252277211,G10228OD,91846189
252277210,G59736TU,91846188
252277209,G29792QA,91846187
252277208,G28705ZJ,91846186
252277207,G13668KY,91846185
252277206,G22728HO,91846184
252277205,G82258GN,91846183
252277204,G92612ZM,44263864
252277203,G97831QV,70788987
252277202,G53989JC,91846182
252277201,G20212GT,91846181
252277200,G17527HL,91846180
252277199,G34546CN,13846927
252277198,G21385AQ,91846179
252277197,G01532GS,91846178
252277196,G43261OJ,91846177
252277195,G13228QB,91846176
252277194,G98950NS,91846175
252277193,G17527ZC,91846174
252277192,G12214WI,91846173
252277191,G44878JD,91846172
252277190,G49419VB,91846171
252277189,G90784AP,91846170
252277188,G36542BE,71297781
252277187,G91505YK,91846169
252277186,G41695SZ,136666072
252277185,G69326SN,91846167
252277184,G96487RC,447096
252277183,G93524FS,91846166
252277182,G40670DJ,91846165
252277181,G31540AF,71297964
252277180,G69034YK,91846164
252277179,G71628SZ,91846163
252277178,G12211SU,91846162
252277177,G67310XK,441433
252277176,G48514VE,91846161
252277175,G99590HR,91846160
252277174,G76589TT,91846159
252277173,G36231CI,91846158
252277172,G00702NP,91846157
252277171,G85097ZL,91846156
252277170,G36031UQ,91846155
252277169,G48201XR,91846154
252277168,G47821LA,91846153
252277167,G37514CR,91846152
252277166,G85767HW,91846151
252277165,G67418ZF,91846150
252277164,G07680WY,91846149
252277163,G03991IC,91846148
252277162,G38305WL,91846147
252277161,G83737UD,71297853
252277160,G17662EX,91846146
252277159,G07570VO,91846145
252277158,G20113SP,91846144
252277157,G29854QI,91846143
252277156,G41525NI,91846142
252277155,G69480YH,91846141
252277154,G20468RA,91846140
252277153,G86017FA,91846139
252277152,G75521SL,91846138
252277151,G19529BG,11027987
252277150,G78061XV,90655421
252277149,G25835MT,91846137
252277148,G53404LB,91846136
252277147,G42259VM,91846135
252277146,G36698OW,91846134
252277145,G14492PU,91846133
252277144,G53031JB,91846132
252277143,G15056XF,91846131
252277142,G17566FI,91846130
252277141,G61794ZN,91846129
252277140,G68401BL,91846128
252277139,G49609VZ,91846127
252277138,G34576RD,91846126
252277137,G71462KX,91846125
252277136,G77967JJ,91846124
252277135,G91020ZU,91846123
252277134,G95186HE,71297834
252277133,G90723FE,91846122
252277132,G08853XI,91846121
252277131,G37205XY,91846120
252277130,G67695RM,91846119
252277129,G97575VL,91846118
252277128,G40413JC,91846117
252277127,G00389RI,67856892
252277126,G66867PA,91846116
252277125,G92992AF,91846115
252277124,G99246NK,91846114
252277123,G00043MO,91846113
252277122,G04014NS,91846112
252277121,G42352JP,91846111
252277120,G16739BZ,91846110
252277119,G56372YT,91846109
252277118,G14172AX,91846108
252277117,G35735OB,22887034
252277116,G84680HD,91846107
252277115,G01447WV,91846106
252277114,G72225BY,11722303
252277113,G74790FN,91846105
252277112,G99679OC,91846104
252277111,G84936NW,91846103
252277110,G85157ET,91846102
252277109,G32517JX,91846101
252277108,G49603LL,91846100
252277107,G01571KM,91846099
252277106,G17297XR,91846098
252277105,G48227SU,91846097
252277104,G07312CE,91846096
252277103,G07473KY,91846095
252277102,G46575OT,91846094
252277101,G48814DZ,16663020
252277100,G89286YU,91846093
252277099,G15424IZ,91846092
252277098,G46355PL,91846091
252277097,G89719HL,91846090
252277096,G38974XL,71297367
252277095,G50018IL,91846089
252277094,G53635AG,91846088
252277093,G46711IU,91846087
252277092,G66304YS,91846086
252277091,G55224DI,91846085
252277090,G61726ZT,91846084
252277089,G10674CI,91846083
252277088,G33546ZK,6102353
252277087,G40256RO,91846082
252277086,G81828EN,91846081
252277085,G23511JD,91846080
252277084,G67451GS,91846079
252277083,G68562HM,46224569
252277082,G86191DF,91846078
252277081,G91690AS,91846077
252277080,G68405RY,91846076
252277079,G26976RN,245622
252277078,G95593IJ,91846075
252277077,G39426YT,91846074
252277076,G60553DU,91846073
252277075,G73979OI,91846072
252277074,G48954CA,91846071
252277073,G19343OX,91846070
252277072,G73807QF,91846069
252277071,G71089RQ,91846068
252277070,G69485SE,71297601
252277069,G45388GV,46906085
252277068,G27919IH,91846067
252277067,G52232PE,91846066
252277066,G76710ZN,91846065
252277065,G42940OE,91846064
252277064,G27171ZS,91846063
252277063,G14996IQ,91846062
252277062,G03443JC,91846061
252277061,G50432VO,91846060
252277060,G10234TF,10062744
252277059,G33177OS,91846059
252277058,G71870FD,91846058
252277057,G61893LC,91846057
252277056,G07315JQ,91846056
252277055,G57416DW,91846055
252277054,G58630YM,91846054
252277053,G81380RA,136666071
252277052,G42299NR,91846052
252277051,G40188OO,91846051
252277050,G14343SJ,91846050
252277049,G13817IV,91846049
252277048,G16137EE,91846048
252277047,G67646HL,70678726
252277046,G57812TQ,91846047
