SID,REGID,CID
252284093,G00386TY,120700
252284094,G63536HB,91851962
252284095,G02707WU,91851963
252284096,G13151XE,91851964
252284097,G32564LQ,91851965
252284098,G26724PZ,91851966
252284099,G81832ME,91851967
252284100,G10954XM,91851968
252284101,G91568QH,91851969
252284102,G26419PR,91851970
252284103,G08364MT,91851971
252284104,G17083GA,91851972
252284105,G07342NQ,91851973
252284106,G84350SH,71297319
252284107,G04090OV,91851974
252284108,G68960JL,91851975
252284109,G32956II,91851976
252284110,G86573VJ,91851977
252284111,G93523MV,91851978
252284112,G51212OK,91851979
252284113,G00052MO,45266908
252284114,G01102YI,91851980
252284115,G36058ZY,44405128
252284116,G62556XB,91851981
252284117,G48820ER,91851982
252284118,G05384WR,91851983
252284119,G04023GJ,91851984
252284120,G93758YP,91851985
252284121,G61055FR,67743883
252284122,G11924MF,91851986
252284123,G57784PG,91851987
252284124,G06142UM,91851988
252284125,G01103GR,53664884
252284126,G58859HD,91851989
252284127,G49475FD,91851990
252284128,G23582HL,91851991
252284129,G73188EE,91851992
252284130,G06017WG,91851993
252284131,G35718YS,91851994
252284132,G14412XT,71092190
252284133,G64740PW,91851995
252284134,G09297WO,91851996
252284135,G60525ID,91851997
252284136,G08080ND,91851998
252284137,G43124SR,91851999
252284138,G71837KY,91852000
252284139,G80625WL,91852001
252284140,G79564OA,91852002
252284141,G22324US,91852003
252284142,G58858GY,91852004
252284143,G13012KH,12305345
252284144,G39298CN,71297669
252284145,G31007VF,91852005
252284146,G54073XZ,91852006
252284147,G68013PT,91852007
252284148,G43885PO,91852008
252284149,G36868UY,91852009
252284150,G50177DV,91852010
252284151,G67362UI,91852011
252284152,G41182NJ,91852012
252284153,G52262NY,91852013
252284154,G54517TS,91852014
252284155,G70480ZH,91852015
252284156,G95695ZV,91852016
252284157,G81114MS,91852017
252284158,G37847AN,91852018
252284159,G64259ZR,71297794
252284160,G23608YB,91852019
252284161,G15006PM,91852020
252284162,G40757HO,71298280
252284163,G32573EA,91852021
252284164,G68359HW,91852022
252284165,G89941FZ,91852023
252284166,G45728KX,91852024
252284167,G30471GP,91852025
252284168,G53743TV,91852026
252284169,G30862PA,91852027
252284170,G58568LZ,91852028
252284171,G69446XZ,91852029
252284172,G29586CQ,91852030
252284173,G93855LZ,91852031
252284174,G46847ZR,91852032
252284175,G02880JU,10221550
252284176,G15859AU,91852033
252284177,G59003TR,91852034
252284178,G10566NQ,91852035
252284179,G73126AH,91852036
252284180,G26313KU,91852037
252284181,G97921YA,91852038
252284182,G39627DZ,91852039
252284183,G34447AN,21606999
252284184,G97921ZA,91852040
252284185,G27025WD,91852041
252284186,G14250GH,91852042
252284187,G92749SA,44246482
252284188,G89683RJ,91852043
252284189,G64343WH,91852044
252284190,G93526TS,91852045
252284191,G45844BS,91852046
252284192,G98194CH,25323130
252284193,G48185FI,91852047
252284194,G62787HH,91852048
252284195,G27025MB,35717
252284196,G45358WU,91852049
252284197,G54461SS,91852050
252284198,G07410AW,91852051
252284199,G35985OD,91852052
252284200,G65372SM,5288294
252284201,G89736UW,91852053
252284202,G43983MC,91847417
252284203,G31348CC,91852054
252284204,G30159NL,91852055
252284205,G96028DK,91852056
252284206,G76137YK,91852057
252284207,G27809ZM,91851080
252284208,G41048YR,91852058
252284209,G34795YW,91852059
252284210,G78513KA,91852060
252284211,G25566CL,91852061
252284212,G13578GY,91852062
252284213,G16071DS,91852063
252284214,G83413XN,91852064
252284215,G02882XF,91852065
252284216,G62123OJ,91852066
252284217,G25331FW,91852067
252284218,G80953DJ,91852068
252284219,G93120YY,91852069
252284220,G98260GE,91852070
252284221,G98192BB,91852071
252284222,G33368KR,54434204
252284223,G05261VC,54476451
252284224,G42603RO,91852072
252284225,G49312MM,91852073
252284226,G96852SM,91852074
252284227,G24460AQ,91852075
252284228,G11350UX,91852076
252284229,G61878VZ,91852077
252284230,G05208SB,91852078
252284231,G55416CJ,91852079
252284232,G98512CR,91852080
252284233,G81575FZ,91852081
252284234,G34100DU,91852082
252284235,G54397YE,16019975
252284236,G41789XO,91852083
252284237,G68432TM,91852084
252284238,G05302KY,91852085
252284239,G36008QX,91852086
252284240,G68804CO,91852087
252284241,G17981UD,91852088
252284242,G05049AS,91852089
252284243,G24285GM,91852090
252284244,G02622MM,91852091
252284245,G93229AR,91852092
252284246,G96717TY,91852093
252284247,G11519LL,91852094
252284248,G35223CU,91852095
252284249,G45400XL,71297250
252284250,G74668XT,91852096
252284251,G29489PN,71298219
252284252,G16533BL,91852097
252284253,G43095QU,91852098
252284254,G28952ZD,91852099
252284255,G35616PA,91852100
252284256,G07145VL,91852101
252284257,G80384UV,439213
252284258,G30828WZ,91852102
252284259,G84887WY,91852103
252284260,G39150XZ,91852104
252284261,G86555GC,11186917
252284262,G43942MD,91852105
252284263,G07878XG,91852106
252284264,G92989HD,91852107
252284265,G58150MG,9062
252284266,G68049PP,14656612
252284267,G54493OQ,91852108
252284268,G83498MU,91852109
252284269,G11685NC,91852110
252284270,G25472JN,91852111
252284271,G35170ES,449462
252284272,G88203XB,91852112
252284273,G64405SQ,91852113
252284274,G12429PP,91852114
252284275,G52286UI,91852115
252284276,G37334OD,49792042
252284277,G98654DA,91852116
252284278,G84969LS,71298369
252284279,G90417DH,91852117
252284280,G73852DM,91852118
252284281,G69678YW,91852119
252284282,G00140XB,91852120
252284283,G69176ID,91852121
252284284,G07064SC,91852122
252284285,G33816QR,91852123
252284286,G79614VE,91852124
252284287,G15222RS,91852125
252284288,G12423WE,91852126
252284289,G14730ZY,91852127
252284290,G61751GZ,91852128
252284291,G29414MU,91852129
252284292,G45194OO,91852130
252284293,G53154AU,91852131
252284294,G94096VE,91852132
252284295,G21405CV,91852133
252284296,G12245RN,91852134
252284297,G47975JA,91852135
252284298,G03230AX,91852136
252284299,G96919WB,91852137
252284300,G83135LJ,91852138
252284301,G54165OY,91852139
252284302,G85049LD,91852140
252284303,G41107EH,91852141
252284304,G84163ZT,91852142
252284305,G87564QI,91852143
252284306,G68962HJ,91852144
252284307,G56859FN,91852145
252284308,G49963IQ,53262369
252284309,G60944SA,91852146
252284310,G38743LP,54157541
252284311,G03277UZ,91852147
252284312,G14063KH,91852148
252284313,G35963CN,71297291
252284314,G28267BV,91852149
252284315,G53715NW,91852150
252284316,G97713YR,91852151
252284317,G83391RJ,91852152
252284318,G65981EG,91852153
252284319,G98651DL,91852154
252284320,G35014IY,72200431
252284321,G38566MJ,25079986
252284322,G14870EV,71298138
252284323,G10198MC,91852155
252284324,G88500SX,91852156
252284325,G95782RB,71297485
252284326,G26358SO,91852157
252284327,G54642SJ,91852158
252284328,G73597KF,91852159
252284329,G47072SA,91852160
252284330,G83662TS,91852161
252284331,G10997HT,91852162
252284332,G21194GL,439821
252284333,G50911OK,91852163
252284334,G65955VU,91852164
252284335,G88127MB,91852165
252284336,G15555MR,91852166
252284337,G62278MB,91852167
252284338,G18402CL,71298365
252284339,G08229OJ,91852168
252284340,G68313WI,91852169
252284341,G46488RQ,91852170
252284342,G00613DO,10373431
252284343,G02031WC,91852171
252284344,G54670HW,91852172
252284345,G80763JP,91852173
252284346,G51610OT,51351735
252284347,G60713GB,70678908
252284348,G26500CD,91852174
252284349,G32257VW,91852175
252284350,G01376ME,91852176
252284351,G16196AQ,71298069
252284352,G46171WX,91852177
252284353,G68478UX,91852178
252284354,G65562ZE,44611726
252284355,G31037WG,91852179
252284356,G22851QT,91852180
252284357,G02425YO,70679009
252284358,G50375DL,91852181
252284359,G72406BE,91852182
252284360,G93470LV,91852183
252284361,G11276SJ,91852184
252284362,G91470WQ,91852185
252284363,G28190XB,91852186
252284364,G28415BN,91852187
252284365,G03136UJ,91852188
252284366,G29238XN,10689446
252284367,G64894AX,91852189
252284368,G00220EK,91852190
252284369,G34972BB,91852191
252284370,G85334XS,91852192
252284371,G01317XO,91852193
252284372,G83788BY,91852194
252284373,G17557TG,91852195
252284374,G42653GO,91852196
252284375,G82537KA,10145029
252284376,G75829VK,91852197
252284377,G02402HF,91852198
252284378,G13773HT,70679239
252284379,G52146XU,91852199
252284380,G37685TJ,91852200
252284381,G44307VZ,91852201
252284382,G49973YT,91852202
252284383,G27106OI,91852203
252284384,G16978WK,91852204
252284385,G54095RB,91852205
252284386,G33302HU,91852206
252284387,G24140OB,91852207
252284388,G42426KZ,71298084
252284389,G36292ND,91852208
252284390,G04616ST,440994
252284391,G17534ZP,91852209
252284392,G20369OC,91852210
252284393,G68142ME,91852211
252284394,G95813LC,91852212
252284395,G72601EC,91852213
252284396,G86737YW,91852214
252284397,G86383FW,91852215
252284398,G52062UD,91852216
252284399,G74664CH,91852217
252284400,G51108XD,91852218
252284401,G27241WX,91852219
252284402,G24360DX,91852220
252284403,G30100JM,91852221
252284404,G40192EJ,91852222
252284405,G51011YJ,10156843
252284406,G22152RD,91852223
252284407,G72919IM,91852224
252284408,G35443WJ,91852225
252284409,G03766GQ,91852226
252284410,G22639EF,91852227
252284411,G63125IE,91852228
252284412,G45766SL,91852229
252284413,G47774TB,91852230
252284414,G36537GT,91852231
252284415,G28194JX,91852232
252284416,G89831BA,91852233
252284417,G22546XD,91852234
252284418,G24618XK,24883457
252284419,G74645JE,91852235
252284420,G62369YQ,71749715
252284421,G08143BZ,11768454
252284422,G15751RX,91852236
252284423,G15903DL,11815786
252284424,G19033JR,91852237
252284425,G27108NK,91852238
252284426,G34355FL,91852239
252284427,G34815RA,91852240
252284428,G51216AJ,71298487
252284429,G51688VK,91852241
252284430,G52633YA,91852242
252284431,G55986UN,91852243
252284432,G56293JI,91852244
252284433,G57117TO,91852245
252284434,G58620IO,91852246
252284435,G58887UO,71297912
252284436,G62112AO,70789017
252284437,G67316RS,91852247
252284438,G69300XH,91852248
252284439,G74111MH,91852249
252284440,G75341QV,91852250
252284441,G80858MF,70680319
252284442,G81040QP,91852251
252284443,G90248IA,71297519
252284444,G91073KG,91852252
252284445,G99203GH,91852253
252284446,G02933XJ,91852254
252284447,G11756ZM,91852255
252284448,G21293AK,91852256
252284449,G30673AC,91852257
252284450,G37830TX,91852258
252284451,G39948NU,71298336
252284452,G40397HC,91852259
252284453,G42147XQ,91852260
252284454,G44073EJ,91852261
252284455,G50474NO,91852262
252284456,G51385HQ,91852263
252284457,G62380NI,91852264
252284458,G63498YL,71298376
252284459,G64968QT,91852265
252284460,G68337ZY,91852266
252284461,G69438GN,91852267
252284462,G70579MZ,91852268
252284463,G72142GV,91852269
252284464,G75022UP,71297417
252284465,G84034UP,91852270
252284466,G84874RW,91852271
252284467,G88828CK,71298337
252284468,G90350EB,71298419
252284469,G95306KD,70788993
252284470,G97120LR,91852272
252284471,G03220GG,91852273
252284472,G05319BS,71297532
252284473,G05410WY,91852274
252284474,G05840XL,91852275
252284475,G27964OR,91852276
252284476,G28570AW,91852277
252284477,G34313LI,91852278
252284478,G34557CK,91852279
252284479,G45826PJ,91852280
252284480,G49168NM,91852281
252284481,G63565UY,91852282
252284482,G64418SR,91852283
252284483,G68709LY,91852284
252284484,G89132PQ,91852285
252284485,G47751LL,91852286
252284486,G62822TP,91852287
252284487,G68845SP,91852288
252284488,G67342MA,71297930
252284489,G49800ZN,91852289
252284490,G95109CV,91852290
252284491,G40245VF,91852291
252284492,G51093RA,91852292
252284493,G79085KK,21120522
252284494,G25700EP,91852293
252284495,G06557IC,71297248
252284496,G03862KK,3080780
252284497,G91544RG,91852294
252284498,G91452ZH,91852295
252284499,G15080TL,91852296
252284500,G72504FH,29921593
252284501,G41859KE,91852297
252284502,G73087FW,91852298
252284503,G84674JQ,71297802
252284504,G40194MN,91852299
252284505,G07582KM,91852300
252284506,G50495AK,91852301
252284507,G38439VB,91852302
252284508,G87463TU,91852303
252284509,G03740OH,71297672
252284510,G22296CL,91852304
252284511,G87820CA,91852305
252284512,G21808VY,70678911
252284513,G37318XK,91852306
252284514,G07322RE,71297599
252284515,G69888LX,91852307
252284516,G94773HW,91852308
252284517,G33120IL,91852309
252284518,G78634CN,91851321
252284519,G38285GG,91852310
252284520,G76745NS,91852311
252284521,G27023VK,91852312
252284522,G61673HX,11375535
252284523,G47835DG,91852313
252284524,G91326YS,91852314
252284525,G70699DH,91852315
252284526,G91637SF,91852316
252284527,G38363DK,91852317
252284528,G77255RV,91852318
252284529,G74193ZC,91852319
252284530,G72941SF,91852320
252284531,G94938LU,91852321
252284532,G65910BL,91852322
252284533,G78082BD,91852323
252284534,G81075SJ,91852324
252284535,G34561BL,91852325
252284536,G53042IM,446585
252284537,G82512PT,91852326
252284538,G22833LV,91852327
252284539,G62735WZ,91852328
252284540,G43558RC,91852329
252284541,G50003RI,91852330
252284542,G31522UB,91852331
252284543,G43558NO,91852332
252284544,G92961YI,91852333
252284545,G61390GE,91852334
252284546,G48154LM,91852335
252284547,G74369SL,91852336
252284548,G03764XL,91852337
252284549,G34622CQ,91852338
252284550,G15068DA,91852339
252284551,G13179FD,71298401
252284552,G41444DX,91852340
252284553,G90527BK,91852341
252284554,G11381QY,91852342
252284555,G12752EI,91852343
252284556,G80278GK,91852344
252284557,G32466RX,91852345
252284558,G72822QF,70678968
252284559,G62342QZ,91852346
252284560,G27696SO,91852347
252284561,G56009NK,91852348
252284562,G33163JY,71298473
252284563,G75465YX,91852349
252284564,G60695UK,91852350
252284565,G20104DA,91852351
252284566,G77589FQ,14055628
252284567,G66454JJ,91852352
252284568,G19017MP,50992178
252284569,G21958RI,91852353
252284570,G66962AU,91852354
252284571,G95233MF,91852355
252284572,G58473ZD,91852356
252284573,G48217QC,91852357
252284574,G40096SL,91852358
252284575,G61260NT,91852359
252284576,G50499BR,91852360
252284577,G00551GL,91852361
252284578,G25890BU,91852362
252284579,G68194UU,91852363
252284580,G45603BW,91852364
252284581,G00059MO,5279515
252284582,G68415EV,91852365
252284583,G97466TA,91852366
252284584,G51294EI,91852367
252284585,G91365ZQ,70788978
252284586,G45828BH,91852368
252284587,G81396CM,91852369
252284588,G46991EQ,91852370
252284589,G41606FB,91852371
252284590,G95977KI,91852372
252284591,G44123RU,91852373
252284592,G46045JY,91852374
252284593,G58230TV,91852375
252284594,G15045GC,91852376
252284595,G36128DO,91852377
252284596,G61047DO,91852378
252284597,G29237TW,91852379
252284598,G68195PT,91852380
252284599,G09906CC,91852381
252284600,G39785TO,91852382
252284601,G36516OB,91852383
252284602,G89233QM,91852384
252284603,G03457IA,91852385
252284604,G54646QD,91852386
252284605,G78545IN,11798638
252284606,G10666VQ,70680314
252284607,G86519OA,91852387
252284608,G51324IF,91852388
252284609,G48585WR,91852389
252284610,G45953TV,91852390
252284611,G87767GP,91852391
252284612,G87609SK,91852392
252284613,G45998YB,91852393
252284614,G74859XI,91852394
252284615,G34674UY,91852395
252284616,G40634PP,10062726
252284617,G13213HD,91852396
252284618,G77564JE,91852397
252284619,G42240DE,91852398
252284620,G16333CR,91852399
252284621,G86976EW,90855986
252284622,G69740BY,91852400
252284623,G07328EF,91852401
252284624,G72827BS,91852402
252284625,G90661TW,91852403
252284626,G47554EG,91852404
252284627,G34440FX,91852405
252284628,G51018GI,91852406
252284629,G60787OZ,91852407
252284630,G01891FI,91852408
252284631,G97121SH,91852409
252284632,G57937LQ,91852410
252284633,G36088XJ,91852411
252284634,G61222QQ,91852412
252284635,G17432CI,91852413
252284636,G03454MW,91852414
252284637,G92056YD,51351740
252284638,G05196ME,91852415
252284639,G79021CI,45266831
252284640,G71882JL,91852416
252284641,G96370VA,192826
252284642,G83120FP,91852417
252284643,G35005YW,91852418
252284644,G69337UU,71298021
252284645,G28298VW,91852419
252284646,G83634OY,91852420
252284647,G72582AC,91852421
252284648,G95954OW,91852422
252284649,G57184TT,91852423
252284650,G19960JP,91852424
252284651,G41190TL,91852425
252284652,G25463XU,91852426
252284653,G62181FG,91852427
252284654,G01113CD,91852428
252284655,G29523OK,91852429
252284656,G69543CG,91852430
252284657,G12391OS,91852431
252284658,G87921VC,91852432
